pop_true,shuffle,session_name
0.8532521494319484,0.33193363478426874,hamilton_04
0.8771829397676016,0.33040756473143335,hamilton_09
0.9529872738266617,0.33290522368980596,hamilton_31
0.9927927464072732,0.333039626692298,hamilton_38
0.9849321435039304,0.3299613705782618,hamilton_37
0.9972138139591411,0.3315158844783782,hamilton_35
0.9185046009679707,0.3341449206820789,hamilton_36
0.9737442269987001,0.3329979985806181,hamilton_32
