neuron_id,F1 Score,session_name
1,0.5518253492377149,ESHOCK_03_LOC1
4,0.8284601415404393,ESHOCK_03_LOC1
5,0.6322115012654775,ESHOCK_03_LOC1
6,0.8436027271915947,ESHOCK_03_LOC1
8,0.888977375235061,ESHOCK_03_LOC1
9,0.41754888505920434,ESHOCK_04_LOC1
12,0.6287894729706862,ESHOCK_04_LOC1
17,0.5553363851000244,ESHOCK_04_LOC1
18,0.4173770678854864,ESHOCK_04_LOC1
22,0.4175696587304462,ESHOCK_04_LOC1
27,0.4175647143186474,ESHOCK_04_LOC1
31,0.7089660164123073,ESHOCK_04_LOC1
32,0.6664761130796103,ESHOCK_04_LOC1
33,0.4175871246802519,ESHOCK_04_LOC1
34,0.5012135470039008,ESHOCK_04_LOC1
35,0.4339366386656095,ESHOCK_04_LOC1
36,0.6043128358398713,ESHOCK_04_LOC1
37,0.4397345417489083,ESHOCK_04_LOC1
38,0.5436271222819151,ESHOCK_04_LOC1
39,0.5689777568647192,ESHOCK_04_LOC1
40,0.47236933641432327,ESHOCK_04_LOC1
41,0.4175366462956062,ESHOCK_04_LOC1
42,0.4381170110695827,ESHOCK_04_LOC1
43,0.417579821049349,ESHOCK_04_LOC1
44,0.5298037212891518,ESHOCK_04_LOC1
45,0.82297317406353,ESHOCK_04_LOC1
46,0.5778176607437412,ESHOCK_04_LOC1
47,0.4175623632698292,ESHOCK_04_LOC1
48,0.4857467963872775,ESHOCK_06_LOC1
49,0.6265871018041007,ESHOCK_06_LOC1
50,0.6580568941327429,ESHOCK_06_LOC1
51,0.5776202038125394,ESHOCK_06_LOC1
52,0.512397076589838,ESHOCK_06_LOC1
54,0.46457467891065807,ESHOCK_06_LOC1
55,0.5149305675227291,ESHOCK_06_LOC1
57,0.6382987508189318,ESHOCK_06_LOC1
58,0.5591365181491185,ESHOCK_06_LOC1
59,0.5790132421339667,ESHOCK_06_LOC1
60,0.5916949009523289,ESHOCK_06_LOC1
62,0.637622284230921,ESHOCK_06_LOC1
63,0.36142524227608425,ESHOCK_06_LOC1
64,0.4134590117970019,ESHOCK_06_LOC1
69,0.518156720218588,ESHOCK_06_LOC1
70,0.5603888108549963,ESHOCK_06_LOC1
71,0.36145142635427163,ESHOCK_06_LOC1
73,0.5011909371973864,ESHOCK_06_LOC1
74,0.6982194835998303,ESHOCK_06_LOC1
75,0.5203958653039392,ESHOCK_06_LOC1
76,0.3689871072188611,ESHOCK_06_LOC1
77,0.5774807121351994,ESHOCK_06_LOC1
81,0.3991960070548365,ESHOCK_07_LOC1
82,0.48192535009107934,ESHOCK_07_LOC1
84,0.7996131898734844,ESHOCK_07_LOC1
85,0.8412042873424992,ESHOCK_07_LOC1
86,0.7663035582288453,ESHOCK_07_LOC1
88,0.6547107590312032,ESHOCK_07_LOC1
89,0.525648390870571,ESHOCK_07_LOC1
90,0.46059305943275886,ESHOCK_07_LOC1
91,0.7742652821904948,ESHOCK_07_LOC1
92,0.5966815962322743,ESHOCK_07_LOC1
93,0.8554122122108737,ESHOCK_07_LOC1
94,0.7231466954920827,ESHOCK_07_LOC1
95,0.8959568317096502,ESHOCK_07_LOC1
97,0.9057661669435287,ESHOCK_08_LOC1
98,0.7934212829304518,ESHOCK_08_LOC1
99,0.4531616438518834,ESHOCK_08_LOC1
100,0.5607723558890381,ESHOCK_08_LOC1
101,0.49419800355346294,ESHOCK_08_LOC1
102,0.7663099780653211,ESHOCK_08_LOC1
103,0.45314648319403694,ESHOCK_08_LOC1
104,0.8534616231214596,ESHOCK_08_LOC1
105,0.8013525171233733,ESHOCK_08_LOC1
106,0.8562916565908434,ESHOCK_08_LOC1
107,0.45311866643606047,ESHOCK_08_LOC1
108,0.8276200334670933,ESHOCK_08_LOC1
109,0.9436761163321116,ESHOCK_08_LOC1
110,0.763759884105359,ESHOCK_08_LOC1
111,0.6830926046977341,ESHOCK_08_LOC1
113,0.8595407088228194,ESHOCK_08_LOC1
114,0.45317031691464926,ESHOCK_08_LOC1
115,0.9732774796948103,ESHOCK_08_LOC1
116,0.729101365740289,ESHOCK_08_LOC1
117,0.4531625399447764,ESHOCK_08_LOC1
118,0.45314347680411576,ESHOCK_08_LOC1
120,0.45304171587436726,ESHOCK_08_LOC1
121,0.9748263758310213,ESHOCK_08_LOC1
122,0.4531123859832201,ESHOCK_08_LOC1
123,0.7519436509916112,ESHOCK_08_LOC1
124,0.4529784008393503,ESHOCK_08_LOC1
125,0.4530989510272955,ESHOCK_08_LOC1
126,0.8769608068581422,ESHOCK_08_LOC1
127,0.4530782277840585,ESHOCK_08_LOC1
128,0.4531337373853116,ESHOCK_08_LOC1
132,0.4600094750555039,ESHOCK_09_LOC1
135,0.7387399196651069,ESHOCK_09_LOC1
136,0.431408905796885,ESHOCK_09_LOC1
137,0.8051116111878518,ESHOCK_09_LOC1
138,0.8568397300151457,ESHOCK_09_LOC1
139,0.5952337530424435,ESHOCK_09_LOC1
140,0.7267581817912382,ESHOCK_09_LOC1
142,0.6430752400746702,ESHOCK_09_LOC1
144,0.7430825439015909,ESHOCK_09_LOC1
145,0.689925009015093,ESHOCK_09_LOC1
146,0.6055177305346625,ESHOCK_09_LOC1
147,0.820655309956653,ESHOCK_09_LOC1
151,0.37373718947883716,ESHOCK_09_LOC1
152,0.6237647639220456,ESHOCK_09_LOC1
153,0.625573845619206,ESHOCK_09_LOC1
154,0.7822130819915077,ESHOCK_09_LOC1
155,0.6894692771354226,ESHOCK_09_LOC1
156,0.5157304627431747,ESHOCK_09_LOC1
157,0.5754431301476071,ESHOCK_09_LOC1
158,0.7120771922532516,ESHOCK_09_LOC1
159,0.8268186582728226,ESHOCK_09_LOC1
161,0.7568199686223871,ESHOCK_09_LOC1
162,0.8750898915630861,ESHOCK_09_LOC1
163,0.8823724252138293,ESHOCK_09_LOC1
164,0.8462722894110503,ESHOCK_09_LOC1
166,0.6945663561927871,ESHOCK_09_LOC1
167,0.6939176829590058,ESHOCK_09_LOC1
176,0.6044639677881836,ESHOCK_09_LOC1
177,0.814686252234796,ESHOCK_09_LOC1
178,0.8045253552513492,ESHOCK_09_LOC1
179,0.6514312782363403,ESHOCK_09_LOC1
180,0.49156170072783834,ESHOCK_09_LOC1
181,0.7798071006496518,ESHOCK_09_LOC1
