pop_true,shuffle,session_name
0.4931324044178056,0.4206985529868815,hamilton_04
0.6608616838895249,0.42205142632916615,hamilton_09
0.5729497187507953,0.41992262848333184,hamilton_31
0.6522894146752695,0.4202283893767385,hamilton_38
0.5022710658161047,0.4192663301278677,hamilton_37
0.7226323479324298,0.43052988601401554,hamilton_35
0.5182434788781667,0.4203661738770739,hamilton_36
0.6913814470952742,0.42027111543514606,hamilton_32
