n_neurons,pop_score,session_name
8,0.9869349210062415,ESHOCK_08_LOC1
9,0.9558446395526004,ESHOCK_08_LOC1
10,0.9892547864144288,ESHOCK_08_LOC1
11,0.9661654112162218,ESHOCK_08_LOC1
12,0.9835546219445925,ESHOCK_08_LOC1
13,0.9852640852942025,ESHOCK_08_LOC1
14,0.9872859466718857,ESHOCK_08_LOC1
15,0.984251679564981,ESHOCK_08_LOC1
16,0.9836772330072255,ESHOCK_08_LOC1
17,0.9783280019197196,ESHOCK_08_LOC1
18,0.9872345775041875,ESHOCK_08_LOC1
19,0.9853080809644854,ESHOCK_08_LOC1
20,0.989019551255814,ESHOCK_08_LOC1
21,0.9810540587127321,ESHOCK_08_LOC1
22,0.9888743335377039,ESHOCK_08_LOC1
23,0.9902705047292117,ESHOCK_08_LOC1
24,0.9872086326637547,ESHOCK_08_LOC1
25,0.9880112911786082,ESHOCK_08_LOC1
26,0.9918185725831667,ESHOCK_08_LOC1
27,0.992958239513723,ESHOCK_08_LOC1
28,0.9911467601655767,ESHOCK_08_LOC1
29,0.992376239718274,ESHOCK_08_LOC1
30,0.9890569759110361,ESHOCK_08_LOC1
1,0.7333708374569421,ESHOCK_09_LOC1
2,0.8449226122156744,ESHOCK_09_LOC1
3,0.8863872977788956,ESHOCK_09_LOC1
4,0.8653264869524719,ESHOCK_09_LOC1
5,0.8957194071016984,ESHOCK_09_LOC1
6,0.8514494255383911,ESHOCK_09_LOC1
7,0.8909245468963338,ESHOCK_09_LOC1
8,0.9098842399110026,ESHOCK_09_LOC1
9,0.9349275698955154,ESHOCK_09_LOC1
10,0.9047342516159891,ESHOCK_09_LOC1
11,0.9252299181845365,ESHOCK_09_LOC1
12,0.9412421303792019,ESHOCK_09_LOC1
13,0.9473249629253979,ESHOCK_09_LOC1
14,0.9435292301859588,ESHOCK_09_LOC1
15,0.9450710869848628,ESHOCK_09_LOC1
16,0.9457796320910195,ESHOCK_09_LOC1
17,0.9582020454200981,ESHOCK_09_LOC1
18,0.9652267137274919,ESHOCK_09_LOC1
19,0.9594792783871142,ESHOCK_09_LOC1
20,0.9517740302057405,ESHOCK_09_LOC1
21,0.9507534092280874,ESHOCK_09_LOC1
22,0.9594409257911295,ESHOCK_09_LOC1
23,0.964730319032961,ESHOCK_09_LOC1
24,0.9496920438636384,ESHOCK_09_LOC1
