neuron_id,degree,clust,page_rank,session,block,bin_width,neuron_type,in_ensemble,response_fs_slow,response_fs_fast
1615,0.009443920735749465,0.05865375626039079,0.013401670820163757,hamilton_31,pre,0.1,SIR,True,activated,activated
1616,0.00995330327198126,0.04729623495869612,0.014021729397477343,hamilton_31,pre,0.1,SIR,True,activated,activated
1617,0.011971243550088318,0.048475721844631156,0.01664328774396724,hamilton_31,pre,0.1,SIR,True,activated,no_response
1619,0.02027359710451776,0.08376536595430231,0.02446772994821161,hamilton_31,pre,0.1,SIR,True,activated,activated
1620,0.004776687107110667,0.024157082216636278,0.009574621044772955,hamilton_31,pre,0.1,SR,True,inhibited,no_response
1621,0.00352562532886037,0.023117569974681673,0.007434451241407557,hamilton_31,pre,0.1,SIR,True,no_response,activated
1622,0.009325029203346547,0.040930764610699104,0.013792631720466962,hamilton_31,pre,0.1,SIR,True,activated,activated
1623,0.0059046494414936555,0.03507134007674901,0.010013109374987136,hamilton_31,pre,0.1,SIR,True,activated,activated
1625,0.011490572342219008,0.045726429281573375,0.015447146648232005,hamilton_31,pre,0.1,SIR,True,activated,activated
1626,0.032165013414544315,0.10068190843864201,0.03780986398085136,hamilton_31,pre,0.1,SIR,True,activated,no_response
1632,0.015206852601916026,0.05358243185379905,0.01997975698588272,hamilton_31,pre,0.1,SIR,True,activated,activated
1636,0.018962414876427608,0.07012840448800213,0.023536324464606944,hamilton_31,pre,0.1,SIR,True,activated,activated
1638,0.016604889265460682,0.062300768654000575,0.021310372891799628,hamilton_31,pre,0.1,SIR,True,activated,activated
1639,0.009084302813300436,0.05413552187789548,0.013719891519565845,hamilton_31,pre,0.1,SIR,True,inhibited,no_response
1640,0.009754108664379976,0.03889570006406187,0.01448489626397844,hamilton_31,pre,0.1,FF,True,inhibited,activated
1641,0.018893715398892456,0.05526881657395209,0.02378549197032699,hamilton_31,pre,0.1,SIR,True,activated,activated
1642,0.018651264969082156,0.06498412656155414,0.023422140793609412,hamilton_31,pre,0.1,SIR,True,inhibited,no_response
1644,0.015044616960164115,0.05098018405996125,0.019503202994340305,hamilton_31,pre,0.1,SIR,True,activated,activated
1645,0.016348743043923787,0.054833087964247094,0.02118436389683713,hamilton_31,pre,0.1,SIR,True,activated,activated
1647,0.017259726867270227,0.06414716578353394,0.021914389965171713,hamilton_31,pre,0.1,SR,True,activated,activated
1648,0.007644711708345211,0.04140044359790569,0.011606619661915066,hamilton_31,pre,0.1,SIR,True,inhibited,activated
1649,0.008037491387684708,0.037347768268328696,0.012265916398955117,hamilton_31,pre,0.1,SIR,True,inhibited,activated
1650,0.014214153874465209,0.05563447785763011,0.018521624955002487,hamilton_31,pre,0.1,SIR,True,activated,activated
1651,0.0062948258227171995,0.033989485014272326,0.010330121714131578,hamilton_31,pre,0.1,SR,True,inhibited,no_response
1655,0.01119125990231339,0.049673031931051694,0.015547706299773771,hamilton_31,pre,0.1,SIR,True,activated,no_response
1657,0.019721841203024486,0.07570581382730715,0.024253206910906717,hamilton_31,pre,0.1,SR,True,inhibited,no_response
1658,0.013887699325861678,0.06339310013389646,0.01815714001084408,hamilton_31,pre,0.1,SR,True,inhibited,no_response
1659,0.015240637403831902,0.06858948951165736,0.0193549541672232,hamilton_31,pre,0.1,SIR,True,activated,activated
1660,0.0013644061635937588,0.018978316513065856,0.005017073056596282,hamilton_31,pre,0.1,FF,True,inhibited,no_response
1661,0.010945363139587124,0.045993932304525746,0.015476016571389637,hamilton_31,pre,0.1,SR,True,inhibited,no_response
1663,0.043509674522701235,0.1263141832800111,0.04985063380996321,hamilton_31,pre,0.1,SIR,True,activated,no_response
1664,0.016572534654841882,0.0600211096760573,0.021215866908598894,hamilton_31,pre,0.1,SIR,True,activated,activated
1666,0.02121079912017327,0.06563547307956756,0.025976254942300627,hamilton_31,pre,0.1,SR,True,inhibited,activated
1667,0.01566064464815486,0.05699235973825639,0.0198452551269396,hamilton_31,pre,0.1,SIR,True,activated,activated
1668,0.008872032132421924,0.038838295236055455,0.013048470836369074,hamilton_31,pre,0.1,SR,True,inhibited,no_response
1669,0.050606675335193876,0.1252292313673351,0.0579159870528991,hamilton_31,pre,0.1,SIR,True,no_response,activated
1670,0.010841585782948637,0.04221944494353334,0.015933763093098404,hamilton_31,pre,0.1,SIR,True,inhibited,no_response
1671,0.020908817616887752,0.06977993441398725,0.025800622879244853,hamilton_31,pre,0.1,SIR,True,activated,no_response
1675,0.01500093298747431,0.054843722344335676,0.01932079169151582,hamilton_31,pre,0.1,SIR,True,inhibited,no_response
1676,0.01062903285286849,0.04878172323789978,0.016358028550166707,hamilton_31,pre,0.1,SIR,True,inhibited,no_response
1678,0.01442309843664676,0.06195499128700023,0.01908627861037784,hamilton_31,pre,0.1,SIR,True,activated,no_response
1679,0.017034193153040115,0.06483682096657156,0.021614267792608912,hamilton_31,pre,0.1,SIR,True,no_response,no_response
1680,0.02217941697010054,0.07523055503114465,0.02735956829558217,hamilton_31,pre,0.1,SR,True,no_response,activated
1681,0.004230293838107272,0.027608033939864055,0.007874421638505756,hamilton_31,pre,0.1,SIR,True,inhibited,no_response
1682,0.016321014909336108,0.06064868467498195,0.020829834698698074,hamilton_31,pre,0.1,SR,True,inhibited,no_response
1683,0.005264072776030073,0.029603005307162974,0.009004186745992314,hamilton_31,pre,0.1,SIR,True,activated,no_response
1684,0.019449171330129363,0.07290376659526589,0.024191738183660935,hamilton_31,pre,0.1,SIR,True,activated,activated
1685,0.02954622748363264,0.08556066335321949,0.03519937999265117,hamilton_31,pre,0.1,SIR,True,activated,activated
1686,0.012858984508577916,0.06659049889202154,0.017121132454091397,hamilton_31,pre,0.1,SIR,True,no_response,activated
1687,0.009749841249653788,0.043709420420115205,0.01380887210214424,hamilton_31,pre,0.1,SIR,True,inhibited,no_response
1690,0.01779523879149101,0.05194092100193731,0.016692365705139104,hamilton_38,pre,0.1,FF,True,inhibited,no_response
1691,0.009860892292087415,0.0352195094301307,0.012485308092998026,hamilton_38,pre,0.1,SIR,True,inhibited,no_response
1693,0.013795753045284895,0.03223335118911862,0.015458332580420817,hamilton_38,pre,0.1,FF,True,inhibited,no_response
1695,0.04663830607782667,0.09644218830706432,0.03244760491237189,hamilton_38,pre,0.1,SIR,True,activated,activated
1697,0.0105787757756592,0.034127481718150915,0.012604252522165679,hamilton_38,pre,0.1,SR,True,inhibited,no_response
1698,0.045722498750354536,0.10364120124502625,0.030059895834748707,hamilton_38,pre,0.1,SIR,True,inhibited,no_response
1700,0.014744388893221293,0.07631587490811606,0.013243250941009425,hamilton_38,pre,0.1,SIR,True,activated,inhibited
1706,0.09015129773764541,0.1389897280984317,0.057179610378652504,hamilton_38,pre,0.1,SIR,True,activated,inhibited
1708,0.007405253012823975,0.04909005929861683,0.008724999154872931,hamilton_38,pre,0.1,SR,True,activated,activated
1709,0.07141869912345246,0.1132873333207027,0.04509665819930344,hamilton_38,pre,0.1,SIR,True,activated,no_response
1712,0.0008128179665838082,0.0,0.0055466700000747615,hamilton_38,pre,0.1,SIR,True,inhibited,inhibited
1713,0.08716410861989542,0.13705329271264535,0.05365955515298931,hamilton_38,pre,0.1,SIR,True,inhibited,activated
1715,0.002895469918273229,0.03394469269683008,0.007565783951701637,hamilton_38,pre,0.1,SR,True,activated,activated
1720,0.05599503120467889,0.11385756846602216,0.03707188571802142,hamilton_38,pre,0.1,SIR,True,activated,inhibited
1721,0.04862115548404351,0.11479259266258494,0.03340619147123265,hamilton_38,pre,0.1,SIR,True,inhibited,activated
1725,0.09435534814506773,0.12508606013589377,0.058851660442901785,hamilton_38,pre,0.1,SIR,True,activated,inhibited
1726,0.07235339307747611,0.14453650864989676,0.045901621111841456,hamilton_38,pre,0.1,SIR,True,inhibited,no_response
1727,0.07787700733523822,0.10698858237314399,0.05140633700393067,hamilton_38,pre,0.1,FF,True,inhibited,inhibited
1728,0.024362473081889276,0.07094522293643833,0.0191760034512485,hamilton_38,pre,0.1,SIR,True,activated,activated
1732,0.02362472438706194,0.05662019571175028,0.019567506994571934,hamilton_38,pre,0.1,SIR,True,activated,activated
1733,0.06165648596333949,0.1280397259275767,0.03957827447788948,hamilton_38,pre,0.1,SIR,True,inhibited,no_response
1735,0.026760562190476917,0.05790140662135577,0.021947497690670725,hamilton_38,pre,0.1,SIR,True,activated,no_response
1736,0.01231173551633109,0.05839280114650656,0.011583212016847444,hamilton_38,pre,0.1,SIR,True,activated,activated
1737,0.06478067439860025,0.10807343216808525,0.042364141004736636,hamilton_38,pre,0.1,SIR,True,inhibited,no_response
1739,0.06060930172386307,0.10286163133707589,0.040792966873132275,hamilton_38,pre,0.1,SR,True,inhibited,no_response
1741,0.011663048303642176,0.05003979307134343,0.012424642028254485,hamilton_38,pre,0.1,SR,True,activated,activated
1743,0.06698564648453431,0.10419855384071118,0.042986415282882696,hamilton_38,pre,0.1,FF,True,activated,no_response
1748,0.01939288249935721,0.05377296577788113,0.02004665649249986,hamilton_38,pre,0.1,SIR,True,inhibited,inhibited
1749,0.10082920975254704,0.1355452267822574,0.061539813747504536,hamilton_38,pre,0.1,SIR,True,no_response,activated
1751,0.0335089556074435,0.07660198645278851,0.02492295249987912,hamilton_38,pre,0.1,SIR,True,activated,inhibited
1752,0.06925356029202656,0.12052542548426166,0.0446529280373214,hamilton_38,pre,0.1,SIR,True,inhibited,no_response
1754,0.06743836033732596,0.1121834967809096,0.04376594491251086,hamilton_38,pre,0.1,SIR,True,inhibited,no_response
1755,0.021518540087000753,0.07619077361279473,0.01724906131567389,hamilton_38,pre,0.1,SR,True,inhibited,no_response
1760,0.060941724998350516,0.1909360775172837,0.04345742809456789,hamilton_37,pre,0.1,SR,True,activated,activated
1767,0.00253990983823703,0.033010297276571954,0.010754846639813262,hamilton_37,pre,0.1,SR,True,inhibited,inhibited
1769,0.031010550111594624,0.12411370211320868,0.024545639752722892,hamilton_37,pre,0.1,SR,True,activated,activated
1772,0.007745662685338697,0.06100536056797099,0.010083109024169368,hamilton_37,pre,0.1,SIR,True,activated,inhibited
1774,0.01437332726208331,0.06320346073460098,0.01678212926942261,hamilton_37,pre,0.1,SR,True,no_response,inhibited
1775,0.004091878312512506,0.023321059169031013,0.00981953725774867,hamilton_37,pre,0.1,SR,True,activated,inhibited
1792,0.005152823576835164,0.02508669739130355,0.015966604475818463,hamilton_37,pre,0.1,SR,True,activated,no_response
1795,0.007109422422489278,0.037123704889584094,0.013707645071822266,hamilton_37,pre,0.1,SR,True,inhibited,no_response
1800,0.056345904184400296,0.19206378915645853,0.039890667315789226,hamilton_37,pre,0.1,SIR,True,activated,activated
1810,0.033264502729665725,0.13167205063818976,0.02589272581040595,hamilton_37,pre,0.1,SIR,True,no_response,no_response
1811,0.005784960121372055,0.04176899223964972,0.00920825307725358,hamilton_37,pre,0.1,SR,True,inhibited,inhibited
1812,0.03619279809820764,0.14302379256839504,0.02733967318238288,hamilton_37,pre,0.1,SR,True,activated,no_response
1813,0.005281356720880059,0.0220001639349925,0.012627314710029295,hamilton_37,pre,0.1,SR,True,activated,inhibited
1814,0.026996455208851574,0.1089967826085157,0.022000341984491627,hamilton_37,pre,0.1,SR,True,activated,inhibited
1815,0.0304156689613013,0.13824731334086918,0.023924451065049604,hamilton_37,pre,0.1,SR,True,activated,inhibited
1816,0.02653290181807076,0.11698506061313717,0.022223763115588088,hamilton_37,pre,0.1,SR,True,activated,inhibited
1817,0.02619862852266255,0.11199729928678,0.021926350485780434,hamilton_37,pre,0.1,SR,True,activated,inhibited
1819,0.07046673950751094,0.2097866944674908,0.04891371147424139,hamilton_37,pre,0.1,SIR,True,activated,activated
1820,0.0036642451163908427,0.039634487567016374,0.012135972238003601,hamilton_37,pre,0.1,SR,True,activated,inhibited
1821,0.005515917158713066,0.05075120950982788,0.019110569450966824,hamilton_37,pre,0.1,SIR,True,inhibited,activated
1822,0.029132247226470905,0.12665403893806626,0.023005859656533255,hamilton_37,pre,0.1,SR,True,activated,inhibited
1823,0.041207992988966574,0.13285636757693456,0.03170995813297119,hamilton_37,pre,0.1,SR,True,activated,no_response
1824,0.043784939662154014,0.15460483921301518,0.03320623759717636,hamilton_37,pre,0.1,SR,True,activated,inhibited
1825,0.02967470750880082,0.130676331825927,0.023629032183706912,hamilton_37,pre,0.1,SR,True,activated,no_response
1826,0.07952185354626604,0.25293216563837206,0.054152651986106075,hamilton_37,pre,0.1,SR,True,activated,no_response
1827,0.056001147143587934,0.20510820840531183,0.03937869210659428,hamilton_37,pre,0.1,SIR,True,activated,activated
1828,0.05121074818633023,0.18205856507318363,0.036925635422425995,hamilton_37,pre,0.1,SIR,True,activated,inhibited
1829,0.04673845754497881,0.16163175174223843,0.03441810967319376,hamilton_37,pre,0.1,SIR,True,activated,activated
1830,0.04173429642541932,0.17232216051698782,0.03068663449165173,hamilton_37,pre,0.1,SIR,True,activated,inhibited
1831,0.05244902195392844,0.17575841917227744,0.03756670139725444,hamilton_37,pre,0.1,SR,True,activated,inhibited
1832,0.03859643414995603,0.13269442317133695,0.029243088376597476,hamilton_37,pre,0.1,SR,True,activated,inhibited
1833,0.051772352490751544,0.18889297929698762,0.03741386557863182,hamilton_37,pre,0.1,SIR,True,activated,activated
1834,0.022784619154987692,0.10931319245986368,0.019489321784618197,hamilton_37,pre,0.1,SIR,True,inhibited,inhibited
1835,0.10061277210367371,0.28335671477985336,0.06881638579846372,hamilton_37,pre,0.1,FF,True,activated,activated
1836,0.032937648241800725,0.15208884952889903,0.024856109601606037,hamilton_37,pre,0.1,SIR,True,activated,activated
1837,0.06443020093557511,0.19908674710303198,0.045190982716400964,hamilton_37,pre,0.1,SIR,True,activated,activated
1839,0.038723835678643674,0.054394381067898276,0.011364844492493798,hamilton_35,pre,0.1,FF,True,activated,no_response
1841,0.06423645699678589,0.0739160973908973,0.01746221237154535,hamilton_35,pre,0.1,SR,True,activated,inhibited
1842,0.0012488008588273042,0.0038936094624643413,0.0037437193711833527,hamilton_35,pre,0.1,SIR,True,activated,activated
1843,0.05387164095897838,0.06644352360077825,0.015034522132773146,hamilton_35,pre,0.1,FF,True,inhibited,inhibited
1844,0.21509997666759054,0.15232097598002128,0.047357832843729596,hamilton_35,pre,0.1,FF,True,activated,activated
1846,0.04108418443466564,0.05436477347397139,0.01236028563054494,hamilton_35,pre,0.1,SR,True,activated,inhibited
1847,0.0564477283388854,0.06894552047795689,0.01555471704026196,hamilton_35,pre,0.1,SR,True,activated,activated
1848,0.025321624301031957,0.04533141685514338,0.009220611649990324,hamilton_35,pre,0.1,SR,True,activated,inhibited
1850,0.02937570744240217,0.04537320837796262,0.009603251049161984,hamilton_35,pre,0.1,SR,True,activated,inhibited
1854,0.050683269044728196,0.06708395328102414,0.014161750517110779,hamilton_35,pre,0.1,SR,True,activated,inhibited
1856,0.08514282977403993,0.0831072765383595,0.022035650579824814,hamilton_35,pre,0.1,SR,True,activated,inhibited
1857,0.08772698427755628,0.08553240083369373,0.02156185565157681,hamilton_35,pre,0.1,SIR,True,activated,no_response
1858,0.0037818603570964277,0.007230965225730577,0.004882926226715307,hamilton_35,pre,0.1,FF,True,activated,inhibited
1860,0.026486986374000675,0.04120690501874634,0.00942589322582568,hamilton_35,pre,0.1,SR,True,activated,activated
1861,0.03301722798669017,0.047832354443025686,0.011339870946628368,hamilton_35,pre,0.1,SR,True,inhibited,no_response
1864,0.22961712794851463,0.1627298716749028,0.05061233073315779,hamilton_35,pre,0.1,SIR,True,activated,activated
1865,0.07767168072729036,0.08638687136201953,0.020356668082781172,hamilton_35,pre,0.1,SR,True,activated,inhibited
1866,0.22610803790233122,0.16239066122360746,0.05000696064931597,hamilton_35,pre,0.1,SR,True,activated,activated
1867,0.03254866521074534,0.05019027548103246,0.010694722343993964,hamilton_35,pre,0.1,SR,True,activated,inhibited
1868,0.01840818278388383,0.031917390906910384,0.008205058490224723,hamilton_35,pre,0.1,SIR,True,activated,inhibited
1869,0.04559163149484829,0.06026172132109014,0.013346707442231417,hamilton_35,pre,0.1,SR,True,activated,inhibited
1871,0.0933082205568455,0.09833410506614526,0.023253434036276607,hamilton_35,pre,0.1,SR,True,activated,activated
1872,0.03733683786426226,0.05301520849743387,0.011190488686820778,hamilton_35,pre,0.1,SR,True,activated,inhibited
1873,0.0764063616157183,0.07382415875249516,0.02050415901948369,hamilton_35,pre,0.1,SIR,True,inhibited,inhibited
1874,0.024738085279431454,0.04007305359427839,0.009470979143224194,hamilton_35,pre,0.1,SIR,True,activated,inhibited
1875,0.04987532352164774,0.0650748759149786,0.014299965678358296,hamilton_35,pre,0.1,SR,True,activated,inhibited
1878,0.06756095424630747,0.07091651548396859,0.018416232577771884,hamilton_35,pre,0.1,FF,True,inhibited,inhibited
1879,0.04307428433806186,0.05693731485554972,0.012290289261432927,hamilton_35,pre,0.1,SIR,True,activated,activated
1881,0.04773232261234247,0.06811481681057564,0.012967247449773619,hamilton_35,pre,0.1,SR,True,activated,activated
1882,0.005841476273432348,0.010533501946783094,0.006699274796014664,hamilton_35,pre,0.1,SR,True,activated,no_response
1883,0.022794643781626787,0.03651810047610814,0.00877837897175396,hamilton_35,pre,0.1,FF,True,activated,activated
1884,0.20937692893177215,0.15161069200253371,0.04639642852339289,hamilton_35,pre,0.1,SR,True,inhibited,no_response
1885,0.029393756827692928,0.04782362194855544,0.009744642089672077,hamilton_35,pre,0.1,FF,True,activated,activated
1887,0.08071509425901768,0.08441583008303716,0.020082946728361094,hamilton_35,pre,0.1,SIR,True,activated,activated
1888,0.018405029727743393,0.0354465504612902,0.0076551238647922185,hamilton_35,pre,0.1,SIR,True,activated,activated
1889,0.13485805302489948,0.11198176629949072,0.030633886083688996,hamilton_35,pre,0.1,SIR,True,activated,activated
1890,0.004042496595525875,0.0052499691414607174,0.010961917252273131,hamilton_35,pre,0.1,FF,True,inhibited,inhibited
1893,0.21731484819595653,0.16006948264460844,0.04839414891320412,hamilton_35,pre,0.1,SR,True,inhibited,no_response
1894,0.21833092294150278,0.15671763445833636,0.048185737711364536,hamilton_35,pre,0.1,SIR,True,activated,no_response
1895,0.02480634949546553,0.038055166549206536,0.009256152220868025,hamilton_35,pre,0.1,SIR,True,activated,activated
1896,0.0035789255197931596,0.0071188898864185295,0.01033757051548445,hamilton_35,pre,0.1,FF,True,inhibited,inhibited
1897,0.19420266069390726,0.1433840361277298,0.044249585543022,hamilton_35,pre,0.1,FF,True,no_response,activated
1899,0.16479788723267513,0.12701555867136602,0.03686880849035731,hamilton_35,pre,0.1,SIR,True,activated,inhibited
1900,0.002527386529708146,0.015466759957499384,0.0035840959623724576,hamilton_35,pre,0.1,SIR,True,activated,no_response
1902,0.049349270387387276,0.06328628327415756,0.013957615508609723,hamilton_35,pre,0.1,SR,True,inhibited,no_response
1903,0.022292992888228585,0.03620790620023945,0.008345053906519571,hamilton_35,pre,0.1,SR,True,inhibited,no_response
1904,0.19559744932833223,0.14536554181462422,0.04439242907993458,hamilton_35,pre,0.1,SIR,True,activated,inhibited
1906,0.05290889509536222,0.05971286056558386,0.014748038900190344,hamilton_35,pre,0.1,SR,True,inhibited,no_response
1908,0.2243692529470851,0.16346985860462165,0.05003456104209231,hamilton_35,pre,0.1,SR,True,inhibited,activated
1909,0.019185759330631585,0.03168503417793225,0.00774976628343005,hamilton_35,pre,0.1,SIR,True,activated,no_response
1910,0.07008963326083535,0.07644117562533931,0.018218650288388556,hamilton_35,pre,0.1,SR,True,activated,inhibited
1911,0.0365037966627081,0.17812187138211155,0.046808948041229,hamilton_36,pre,0.1,SR,True,inhibited,activated
1914,0.01530494326023455,0.07094697147935698,0.02655024215783891,hamilton_36,pre,0.1,SR,True,inhibited,no_response
1917,0.026827290726409252,0.09753714564802853,0.04091296657430259,hamilton_36,pre,0.1,SR,True,activated,no_response
1919,0.023550374975818137,0.09441036703115172,0.036414282074086944,hamilton_36,pre,0.1,SR,True,inhibited,no_response
1921,0.00561779909653518,0.04346571909745166,0.016768358852074044,hamilton_36,pre,0.1,SIR,True,activated,inhibited
1924,0.008548117838401733,0.04675221277462385,0.01811681585628789,hamilton_36,pre,0.1,SR,True,inhibited,inhibited
1928,0.006089018838049127,0.035288987939406546,0.015621360114651324,hamilton_36,pre,0.1,SR,True,no_response,inhibited
1929,0.013034071869598677,0.05962684807850695,0.025814166219951855,hamilton_36,pre,0.1,SR,True,no_response,inhibited
1930,0.009708105463115905,0.03628801612959566,0.023792109207876097,hamilton_36,pre,0.1,SR,True,activated,no_response
1931,0.01824349667241097,0.0728562769972531,0.03207348764902837,hamilton_36,pre,0.1,SR,True,activated,inhibited
1934,0.006870235119717707,0.04420687709174555,0.017828831294323687,hamilton_36,pre,0.1,SR,True,activated,inhibited
1938,0.019189141535075668,0.10786102132604869,0.03045652823320999,hamilton_36,pre,0.1,SR,True,inhibited,no_response
1940,0.05756162268943955,0.16511256230288177,0.0739740248241238,hamilton_36,pre,0.1,FF,True,inhibited,no_response
1942,0.020945610420700537,0.13524238420269366,0.029127943377147067,hamilton_36,pre,0.1,SIR,True,inhibited,no_response
1945,0.01208960285155121,0.08134713963037156,0.021963949753288463,hamilton_36,pre,0.1,SR,True,inhibited,activated
1946,0.045413986207706404,0.19998463550450485,0.058056558567786645,hamilton_36,pre,0.1,FF,True,inhibited,activated
1947,0.0047259981370557655,0.03608879552445951,0.012456961060766897,hamilton_36,pre,0.1,SR,True,inhibited,no_response
1949,0.06826998657947568,0.21733168256442428,0.08375911456925203,hamilton_36,pre,0.1,SIR,True,inhibited,activated
1950,0.0641965636462967,0.17225665300692902,0.0785053768333239,hamilton_36,pre,0.1,SIR,True,inhibited,activated
1951,0.047309106531531954,0.16273401602862356,0.061269296951655124,hamilton_36,pre,0.1,SR,True,inhibited,activated
1952,0.07008129316280293,0.21949307059361112,0.08605900073084255,hamilton_36,pre,0.1,SIR,True,inhibited,activated
1956,0.05243897875265797,0.24105961496251685,0.0651572300589183,hamilton_36,pre,0.1,SIR,True,no_response,activated
1959,0.06019065190486655,0.2237955687034294,0.07745290781022154,hamilton_36,pre,0.1,FF,True,inhibited,no_response
1960,0.008173551748999629,0.04778464230961605,0.021059539187813073,hamilton_36,pre,0.1,SR,True,activated,inhibited
1961,0.01939788550396807,0.050332590128025184,0.029387931377018506,hamilton_32,pre,0.1,SR,True,no_response,activated
1962,0.006315187659976678,0.016308415175632304,0.016335390158240513,hamilton_32,pre,0.1,SR,True,inhibited,inhibited
1963,0.01580800135400307,0.05077056936429562,0.023837538977731096,hamilton_32,pre,0.1,SIR,True,inhibited,no_response
1966,0.005981673221899668,0.03137160499736853,0.01699529023814135,hamilton_32,pre,0.1,SR,True,no_response,inhibited
1968,0.006025268958445727,0.02666152520234004,0.01449552067414053,hamilton_32,pre,0.1,SR,True,activated,activated
1969,0.0036642886843873674,0.029115216693970086,0.012376140060563864,hamilton_32,pre,0.1,SR,True,no_response,activated
1970,0.016773441273263738,0.04613537156219653,0.02969315646748051,hamilton_32,pre,0.1,SIR,True,inhibited,activated
1973,0.014239414144981422,0.0426529632545663,0.026198709283059528,hamilton_32,pre,0.1,SIR,True,inhibited,activated
1974,0.009827780038674015,0.026088933940968787,0.024344710573525226,hamilton_32,pre,0.1,FF,True,inhibited,activated
1975,0.019867705394582873,0.030134126177402677,0.03634559778072091,hamilton_32,pre,0.1,SR,True,activated,activated
1978,0.035464865522552895,0.08383510010510838,0.0460125941468376,hamilton_32,pre,0.1,SR,True,activated,no_response
1980,0.031791906945254876,0.07838832494953968,0.04139996316375897,hamilton_32,pre,0.1,SR,True,activated,inhibited
1982,0.03579676813768037,0.07292438091455467,0.04611357442717274,hamilton_32,pre,0.1,SR,True,activated,no_response
1983,0.06061606407057798,0.13889125956364706,0.07309926030815028,hamilton_32,pre,0.1,SIR,True,activated,activated
1984,0.028566909587288455,0.08535611766338722,0.037726099678785534,hamilton_32,pre,0.1,SR,True,activated,no_response
1985,0.02802240375208723,0.07260041237857331,0.03866312442829996,hamilton_32,pre,0.1,SR,True,no_response,no_response
1987,0.04653522026832855,0.11877465480967991,0.05739344149435131,hamilton_32,pre,0.1,SIR,True,no_response,inhibited
1988,0.018109907449428673,0.06131321998457495,0.026973652246444546,hamilton_32,pre,0.1,SIR,True,activated,activated
1989,0.017350308686083428,0.041370200491811594,0.02949332625909968,hamilton_32,pre,0.1,SIR,True,activated,no_response
1990,0.0033238762079274967,0.02393020705407983,0.009304265846611407,hamilton_32,pre,0.1,SR,True,activated,activated
1991,0.019857493673370582,0.03479396120594177,0.03196323621514923,hamilton_32,pre,0.1,SIR,True,inhibited,activated
1992,0.04221205099073569,0.09930913229095258,0.05404603405018044,hamilton_32,pre,0.1,SR,True,activated,inhibited
1993,0.0156900967735942,0.03360354219487245,0.028597931968367893,hamilton_32,pre,0.1,SR,True,activated,activated
1995,0.012548639311321488,0.039452860007678524,0.02015032575585502,hamilton_32,pre,0.1,SR,True,activated,inhibited
1997,0.036369748432444636,0.06953440375474629,0.04773569057722363,hamilton_32,pre,0.1,SR,True,activated,inhibited
1998,0.0056306068640647145,0.012219402593277352,0.01590471986706532,hamilton_32,pre,0.1,SR,True,inhibited,no_response
1999,0.030068776552123085,0.0738707757843494,0.04046361315667116,hamilton_32,pre,0.1,SR,True,activated,no_response
2000,0.03025346464033772,0.053466094880607405,0.04493636428165485,hamilton_32,pre,0.1,SIR,True,activated,activated
2001,0.004298181063086517,0.02121011277508499,0.013781313364021415,hamilton_32,pre,0.1,SIR,True,inhibited,activated
2002,0.03471967174422927,0.10711955441695163,0.04549616524113429,hamilton_32,pre,0.1,FF,True,activated,no_response
2003,0.012216129601183722,0.05492475486136399,0.02073531793254243,hamilton_32,pre,0.1,SR,True,activated,inhibited
1031,0.02096655578502759,0.048768349363327086,0.04431736421636118,hamilton_04,base_shock,0.1,FF,True,inhibited,activated
1032,0.007397270964867202,0.09762006715860314,0.02412687664190593,hamilton_04,base_shock,0.1,SR,True,activated,activated
1034,0.0794284231383991,0.13323130465898506,0.09177486382898334,hamilton_04,base_shock,0.1,SR,True,inhibited,activated
1035,0.043880237665973786,0.1412078373954007,0.055982076457559135,hamilton_04,base_shock,0.1,SR,True,inhibited,no_response
1036,0.06748614466852301,0.15077532038272826,0.08075953378926687,hamilton_04,base_shock,0.1,SIR,True,inhibited,no_response
1037,0.0520165113654064,0.2016065595770562,0.060378641139207774,hamilton_04,base_shock,0.1,SIR,True,inhibited,no_response
1038,0.045373798552926704,0.19196465722343087,0.05471168298986076,hamilton_04,base_shock,0.1,SR,True,inhibited,no_response
1040,0.008798210447328625,0.054453980162498236,0.02008931685136882,hamilton_04,base_shock,0.1,SIR,True,no_response,activated
1041,0.006756309368503768,0.021304268879897132,0.02048441504906945,hamilton_04,base_shock,0.1,SIR,True,no_response,activated
1044,0.03664177528562638,0.1094366827958638,0.04669101748217672,hamilton_04,base_shock,0.1,SIR,True,inhibited,inhibited
1045,0.07948306617114455,0.12860918239019314,0.09179176335481354,hamilton_04,base_shock,0.1,SIR,True,inhibited,no_response
1046,0.0826788107508863,0.13599227924860835,0.09678411414215002,hamilton_04,base_shock,0.1,SR,True,no_response,activated
1047,0.05058102728496848,0.12949584693196683,0.06094656592142262,hamilton_04,base_shock,0.1,SR,True,inhibited,no_response
1048,0.040925360172964095,0.09792553655302522,0.05280267271606448,hamilton_04,base_shock,0.1,SIR,True,inhibited,no_response
1049,0.08768383532282209,0.13888783700128068,0.10127093928391048,hamilton_04,base_shock,0.1,SR,True,inhibited,activated
1050,0.08783818523022532,0.18913900907528364,0.09708815613587893,hamilton_04,base_shock,0.1,SR,True,inhibited,activated
1051,0.05279303091502561,0.1217301381301905,0.06653390934389132,hamilton_09,base_shock,0.1,FF,True,no_response,no_response
1052,0.06779731544366777,0.16187036116716727,0.07868545885081338,hamilton_09,base_shock,0.1,SR,True,activated,inhibited
