a,b,_distance,weight,comb_id,a_nt,b_nt,nt_comb,distance,source_ensemble,ensemble,sig,ensemble_orig,session_name,block,bin_width,target_ensemble,in_ensemble,same_ensemble,session
1991,2001,0.9905123831180538,0.009487616881946237,"[1991.0, 2001.0]",SIR,SIR,SIR-SIR,275.9189192498405,-1,-1,False,1,hamilton_32,pre,0.05,-1,True,False,hamilton_32
1998,2001,0.9937228915889394,0.006277108411060541,"[1998.0, 2001.0]",SR,SIR,SR-SIR,33.63406011768428,-1,-1,False,1,hamilton_32,pre,0.05,-1,True,False,hamilton_32
1963,1974,0.9952001645461576,0.004799835453842427,"[1963.0, 1974.0]",SIR,FF,SIR-FF,254.95097567963924,-1,-1,False,1,hamilton_32,pre,0.05,-1,True,False,hamilton_32
1966,1974,0.9812618131650066,0.01873818683499341,"[1966.0, 1974.0]",SR,FF,SR-FF,176.4404998859389,-1,-1,False,1,hamilton_32,pre,0.05,-1,True,False,hamilton_32
1968,1974,0.996920878782602,0.003079121217397929,"[1968.0, 1974.0]",SR,FF,SR-FF,150.0,-1,-1,False,1,hamilton_32,pre,0.05,-1,True,False,hamilton_32
1969,1974,0.9829812492854877,0.017018750714512306,"[1969.0, 1974.0]",SR,FF,SR-FF,150.0,-1,-1,False,1,hamilton_32,pre,0.05,-1,True,False,hamilton_32
1970,1974,0.9981206510047861,0.0018793489952139667,"[1970.0, 1974.0]",SIR,FF,SIR-FF,150.0,-1,-1,False,1,hamilton_32,pre,0.05,-1,True,False,hamilton_32
1973,1974,0.9966419282803968,0.0033580717196031854,"[1973.0, 1974.0]",SIR,FF,SIR-FF,127.00885795880538,-1,-1,False,1,hamilton_32,pre,0.05,-1,True,False,hamilton_32
1963,2003,0.977462438917273,0.022537561082726962,"[1963.0, 2003.0]",SIR,SR,SR-SIR,320.1562118716424,-1,-1,False,2,hamilton_32,pre,0.05,-1,True,False,hamilton_32
1974,2003,0.9955148535825624,0.0044851464174375496,"[1974.0, 2003.0]",FF,SR,SR-FF,150.0,-1,-1,False,2,hamilton_32,pre,0.05,-1,True,False,hamilton_32
1975,2003,0.9997578216447851,0.00024217835521493582,"[1975.0, 2003.0]",SR,SR,SR-SR,150.0,-1,-1,False,2,hamilton_32,pre,0.05,-1,True,False,hamilton_32
1982,2003,0.9919830368905156,0.00801696310948445,"[1982.0, 2003.0]",SR,SR,SR-SR,226.12220147522004,-1,-1,False,2,hamilton_32,pre,0.05,-1,True,False,hamilton_32
1985,2003,0.9886032521633638,0.011396747836636289,"[1985.0, 2003.0]",SR,SR,SR-SR,325.7779151507972,-1,-1,False,2,hamilton_32,pre,0.05,-1,True,False,hamilton_32
1988,2003,0.9675879966404474,0.032412003359552646,"[1988.0, 2003.0]",SIR,SR,SR-SIR,250.0,-1,-1,False,2,hamilton_32,pre,0.05,-1,True,False,hamilton_32
1991,2003,0.9805519349144767,0.01944806508552331,"[1991.0, 2003.0]",SIR,SR,SR-SIR,275.9189192498405,-1,-1,False,2,hamilton_32,pre,0.05,-1,True,False,hamilton_32
1993,2003,0.9998150663193319,0.00018493368066802455,"[1993.0, 2003.0]",SR,SR,SR-SR,410.03048667141815,-1,-1,False,2,hamilton_32,pre,0.05,-1,True,False,hamilton_32
1995,2003,0.984999755758786,0.01500024424121405,"[1995.0, 2003.0]",SR,SR,SR-SR,350.0,-1,-1,False,2,hamilton_32,pre,0.05,-1,True,False,hamilton_32
1998,2003,0.9918221167877597,0.00817788321224038,"[1998.0, 2003.0]",SR,SR,SR-SR,33.63406011768428,-1,-1,False,2,hamilton_32,pre,0.05,-1,True,False,hamilton_32
2002,2003,0.9245967539300042,0.07540324606999582,"[2002.0, 2003.0]",FF,SR,SR-FF,375.6743935910458,-1,-1,False,2,hamilton_32,pre,0.05,-1,True,False,hamilton_32
1968,1970,0.9896924689648785,0.010307531035121522,"[1968.0, 1970.0]",SR,SIR,SR-SIR,0.0,-1,-1,False,4,hamilton_32,pre,0.05,-1,True,False,hamilton_32
1968,1990,0.9826655564094241,0.01733444359057592,"[1968.0, 1990.0]",SR,SR,SR-SR,375.6743935910458,-1,-1,False,6,hamilton_32,pre,0.05,-1,True,False,hamilton_32
1974,1990,0.9871985167666594,0.012801483233340606,"[1974.0, 1990.0]",FF,SR,SR-FF,226.12220147522004,-1,-1,False,6,hamilton_32,pre,0.05,-1,True,False,hamilton_32
1985,1990,0.96581845098435,0.03418154901564997,"[1985.0, 1990.0]",SR,SR,SR-SR,50.0,-1,-1,False,6,hamilton_32,pre,0.05,-1,True,False,hamilton_32
1987,1990,0.9755195547663621,0.024480445233637915,"[1987.0, 1990.0]",SIR,SR,SR-SIR,33.63406011768428,-1,-1,False,6,hamilton_32,pre,0.05,-1,True,False,hamilton_32
1031,1035,0.993509451156905,0.006490548843094951,"[1031.0, 1035.0]",FF,SR,SR-FF,150.0,9,0,True,0,hamilton_04,base_shock,0.05,9,True,True,hamilton_04
1031,1040,0.9998137106061248,0.00018628939387526126,"[1031.0, 1040.0]",FF,SIR,SIR-FF,0.0,9,-1,False,1,hamilton_04,base_shock,0.05,-1,True,False,hamilton_04
1034,1036,0.9877174361692439,0.012282563830756146,"[1034.0, 1036.0]",SR,SIR,SR-SIR,150.0,-1,-1,False,2,hamilton_04,base_shock,0.05,-1,True,False,hamilton_04
1034,1037,0.942910910084061,0.057089089915938994,"[1034.0, 1037.0]",SR,SIR,SR-SIR,291.547594742265,-1,-1,False,1,hamilton_04,base_shock,0.05,-1,True,False,hamilton_04
1034,1038,0.9931623225776868,0.006837677422313185,"[1034.0, 1038.0]",SR,SR,SR-SR,150.0,-1,-1,False,2,hamilton_04,base_shock,0.05,-1,True,False,hamilton_04
1036,1038,0.8960784183502106,0.10392158164978937,"[1036.0, 1038.0]",SIR,SR,SR-SIR,0.0,-1,-1,False,2,hamilton_04,base_shock,0.05,-1,True,False,hamilton_04
1037,1038,0.9882572285625578,0.011742771437442135,"[1037.0, 1038.0]",SIR,SR,SR-SIR,250.0,-1,-1,False,2,hamilton_04,base_shock,0.05,-1,True,False,hamilton_04
1034,1044,0.9997977103960358,0.00020228960396414332,"[1034.0, 1044.0]",SR,SIR,SR-SIR,150.0,-1,-1,False,1,hamilton_04,base_shock,0.05,-1,True,False,hamilton_04
1037,1044,0.9639320905501512,0.036067909449848876,"[1037.0, 1044.0]",SIR,SIR,SIR-SIR,250.0,-1,-1,False,1,hamilton_04,base_shock,0.05,-1,True,False,hamilton_04
1040,1044,0.9987458808543936,0.0012541191456063381,"[1040.0, 1044.0]",SIR,SIR,SIR-SIR,150.0,-1,-1,False,1,hamilton_04,base_shock,0.05,-1,True,False,hamilton_04
1041,1044,0.9938563817571185,0.006143618242881469,"[1041.0, 1044.0]",SIR,SIR,SIR-SIR,150.0,-1,-1,False,1,hamilton_04,base_shock,0.05,-1,True,False,hamilton_04
1034,1045,0.9830448254036531,0.016955174596346826,"[1034.0, 1045.0]",SR,SIR,SR-SIR,250.0,-1,-1,False,2,hamilton_04,base_shock,0.05,-1,True,False,hamilton_04
1035,1045,0.9501811525480741,0.04981884745192583,"[1035.0, 1045.0]",SR,SIR,SR-SIR,100.0,9,-1,False,2,hamilton_04,base_shock,0.05,-1,True,False,hamilton_04
1036,1045,0.8391065643911276,0.1608934356088724,"[1036.0, 1045.0]",SIR,SIR,SIR-SIR,100.0,-1,-1,False,2,hamilton_04,base_shock,0.05,-1,True,False,hamilton_04
1038,1045,0.7958988213298593,0.2041011786701407,"[1038.0, 1045.0]",SR,SIR,SR-SIR,100.0,-1,-1,False,2,hamilton_04,base_shock,0.05,-1,True,False,hamilton_04
1041,1045,0.9947664376582829,0.005233562341717108,"[1041.0, 1045.0]",SIR,SIR,SIR-SIR,250.0,-1,-1,False,2,hamilton_04,base_shock,0.05,-1,True,False,hamilton_04
1044,1045,0.9879436226153961,0.012056377384603852,"[1044.0, 1045.0]",SIR,SIR,SIR-SIR,100.0,-1,-1,False,2,hamilton_04,base_shock,0.05,-1,True,False,hamilton_04
1034,1046,0.8426865898980427,0.15731341010195732,"[1034.0, 1046.0]",SR,SR,SR-SR,300.0,-1,-1,False,1,hamilton_04,base_shock,0.05,-1,True,False,hamilton_04
1037,1046,0.932113064263553,0.067886935736447,"[1037.0, 1046.0]",SIR,SR,SR-SIR,291.547594742265,-1,-1,False,1,hamilton_04,base_shock,0.05,-1,True,False,hamilton_04
1040,1046,0.961939109804774,0.038060890195225995,"[1040.0, 1046.0]",SIR,SR,SR-SIR,300.0,-1,-1,False,1,hamilton_04,base_shock,0.05,-1,True,False,hamilton_04
1041,1046,0.9988771903428006,0.0011228096571993316,"[1041.0, 1046.0]",SIR,SR,SR-SIR,300.0,-1,-1,False,1,hamilton_04,base_shock,0.05,-1,True,False,hamilton_04
1044,1046,0.9349145950773181,0.06508540492268194,"[1044.0, 1046.0]",SIR,SR,SR-SIR,150.0,-1,-1,False,1,hamilton_04,base_shock,0.05,-1,True,False,hamilton_04
1045,1046,0.9992821956241117,0.000717804375888283,"[1045.0, 1046.0]",SIR,SR,SR-SIR,50.0,-1,-1,False,1,hamilton_04,base_shock,0.05,-1,True,False,hamilton_04
1034,1048,0.9976858812467296,0.002314118753270409,"[1034.0, 1048.0]",SR,SIR,SR-SIR,251.24689052802225,-1,0,True,0,hamilton_04,base_shock,0.05,9,True,False,hamilton_04
1035,1048,0.6841876112900593,0.3158123887099406,"[1035.0, 1048.0]",SR,SIR,SR-SIR,279.5084971874737,9,0,True,0,hamilton_04,base_shock,0.05,9,True,True,hamilton_04
1044,1048,0.9894662152367377,0.010533784763262222,"[1044.0, 1048.0]",SIR,SIR,SIR-SIR,279.5084971874737,-1,0,True,0,hamilton_04,base_shock,0.05,9,True,False,hamilton_04
1046,1048,0.9916884329435453,0.008311567056454725,"[1046.0, 1048.0]",SR,SIR,SR-SIR,371.6517186829626,-1,0,True,0,hamilton_04,base_shock,0.05,9,True,False,hamilton_04
1034,1049,0.8776694642421762,0.12233053575782382,"[1034.0, 1049.0]",SR,SR,SR-SR,0.0,-1,-1,False,1,hamilton_04,base_shock,0.05,-1,True,False,hamilton_04
1035,1049,0.9858416558595354,0.014158344140464588,"[1035.0, 1049.0]",SR,SR,SR-SR,150.0,9,-1,False,1,hamilton_04,base_shock,0.05,-1,True,False,hamilton_04
1036,1049,0.9895166391376249,0.010483360862375075,"[1036.0, 1049.0]",SIR,SR,SR-SIR,150.0,-1,-1,False,1,hamilton_04,base_shock,0.05,-1,True,False,hamilton_04
1037,1049,0.913987356382448,0.086012643617552,"[1037.0, 1049.0]",SIR,SR,SR-SIR,291.547594742265,-1,-1,False,1,hamilton_04,base_shock,0.05,-1,True,False,hamilton_04
1038,1049,0.9889485986532746,0.011051401346725463,"[1038.0, 1049.0]",SR,SR,SR-SR,150.0,-1,-1,False,1,hamilton_04,base_shock,0.05,-1,True,False,hamilton_04
1040,1049,0.9809862134410173,0.019013786558982636,"[1040.0, 1049.0]",SIR,SR,SR-SIR,0.0,-1,-1,False,1,hamilton_04,base_shock,0.05,-1,True,False,hamilton_04
1044,1049,0.9784100848945172,0.02158991510548282,"[1044.0, 1049.0]",SIR,SR,SR-SIR,150.0,-1,-1,False,1,hamilton_04,base_shock,0.05,-1,True,False,hamilton_04
1046,1049,0.890210532974907,0.10978946702509292,"[1046.0, 1049.0]",SR,SR,SR-SR,300.0,-1,-1,False,1,hamilton_04,base_shock,0.05,-1,True,False,hamilton_04
1047,1049,0.9875951651509302,0.012404834849069797,"[1047.0, 1049.0]",SR,SR,SR-SR,291.547594742265,-1,-1,False,1,hamilton_04,base_shock,0.05,-1,True,False,hamilton_04
1048,1049,0.9874274670160702,0.0125725329839298,"[1048.0, 1049.0]",SIR,SR,SR-SIR,251.24689052802225,9,-1,False,1,hamilton_04,base_shock,0.05,-1,True,False,hamilton_04
1034,1050,0.8509966809596049,0.14900331904039513,"[1034.0, 1050.0]",SR,SR,SR-SR,371.6517186829626,-1,-1,False,1,hamilton_04,base_shock,0.05,-1,True,False,hamilton_04
1036,1050,0.9543434382428652,0.04565656175713485,"[1036.0, 1050.0]",SIR,SR,SR-SIR,279.5084971874737,-1,-1,False,1,hamilton_04,base_shock,0.05,-1,True,False,hamilton_04
1037,1050,0.8516471982794356,0.1483528017205644,"[1037.0, 1050.0]",SIR,SR,SR-SIR,127.00885795880538,-1,-1,False,1,hamilton_04,base_shock,0.05,-1,True,False,hamilton_04
1038,1050,0.9804860266139798,0.019513973386020185,"[1038.0, 1050.0]",SR,SR,SR-SR,279.5084971874737,-1,-1,False,1,hamilton_04,base_shock,0.05,-1,True,False,hamilton_04
1044,1050,0.9645158705700763,0.03548412942992377,"[1044.0, 1050.0]",SIR,SR,SR-SIR,279.5084971874737,-1,-1,False,1,hamilton_04,base_shock,0.05,-1,True,False,hamilton_04
1045,1050,0.9565998972866459,0.043400102713354136,"[1045.0, 1050.0]",SIR,SR,SR-SIR,251.24689052802225,-1,-1,False,1,hamilton_04,base_shock,0.05,-1,True,False,hamilton_04
1046,1050,0.8588979807948834,0.14110201920511656,"[1046.0, 1050.0]",SR,SR,SR-SR,251.24689052802225,-1,-1,False,1,hamilton_04,base_shock,0.05,-1,True,False,hamilton_04
1047,1050,0.9908516463816933,0.009148353618306635,"[1047.0, 1050.0]",SR,SR,SR-SR,127.00885795880538,-1,-1,False,1,hamilton_04,base_shock,0.05,-1,True,False,hamilton_04
1048,1050,0.9861042972321413,0.013895702767858632,"[1048.0, 1050.0]",SIR,SR,SR-SIR,250.0,9,-1,False,1,hamilton_04,base_shock,0.05,-1,True,False,hamilton_04
1049,1050,0.8988301930045045,0.10116980699549552,"[1049.0, 1050.0]",SR,SR,SR-SR,371.6517186829626,-1,-1,False,1,hamilton_04,base_shock,0.05,-1,True,False,hamilton_04
1036,1041,0.985021874511997,0.01497812548800307,"[1036.0, 1041.0]",SIR,SIR,SIR-SIR,150.0,-1,-1,False,2,hamilton_04,base_shock,0.05,-1,True,False,hamilton_04
1036,1047,0.9472960021583567,0.052703997841643264,"[1036.0, 1047.0]",SIR,SR,SR-SIR,250.0,-1,-1,False,2,hamilton_04,base_shock,0.05,-1,True,False,hamilton_04
1037,1047,0.9873914071175218,0.012608592882478196,"[1037.0, 1047.0]",SIR,SR,SR-SIR,0.0,-1,-1,False,2,hamilton_04,base_shock,0.05,-1,True,False,hamilton_04
1038,1047,0.829912960016371,0.1700870399836289,"[1038.0, 1047.0]",SR,SR,SR-SR,250.0,-1,-1,False,2,hamilton_04,base_shock,0.05,-1,True,False,hamilton_04
1045,1047,0.8608055008026145,0.13919449919738547,"[1045.0, 1047.0]",SIR,SR,SR-SIR,269.2582403567252,-1,-1,False,2,hamilton_04,base_shock,0.05,-1,True,False,hamilton_04
1046,1047,0.9975920911743636,0.0024079088256363564,"[1046.0, 1047.0]",SR,SR,SR-SR,291.547594742265,-1,-1,False,2,hamilton_04,base_shock,0.05,-1,True,False,hamilton_04
1051,1052,0.9618308237196049,0.03816917628039509,"[1051.0, 1052.0]",FF,SR,SR-FF,279.5084971874737,-1,-1,False,1,hamilton_09,base_shock,0.05,-1,True,False,hamilton_09
1051,1053,0.977595977699347,0.022404022300652936,"[1051.0, 1053.0]",FF,FF,FF-FF,269.2582403567252,-1,-1,False,1,hamilton_09,base_shock,0.05,-1,True,False,hamilton_09
1052,1053,0.9717098358203443,0.028290164179655675,"[1052.0, 1053.0]",SR,FF,SR-FF,33.63406011768428,-1,-1,False,1,hamilton_09,base_shock,0.05,-1,True,False,hamilton_09
1051,1054,0.9624522263204837,0.03754777367951632,"[1051.0, 1054.0]",FF,FF,FF-FF,269.2582403567252,-1,-1,False,2,hamilton_09,base_shock,0.05,-1,True,False,hamilton_09
1052,1054,0.969878094002879,0.03012190599712093,"[1052.0, 1054.0]",SR,FF,SR-FF,33.63406011768428,-1,-1,False,2,hamilton_09,base_shock,0.05,-1,True,False,hamilton_09
1051,1055,0.9899478633136044,0.010052136686395579,"[1051.0, 1055.0]",FF,FF,FF-FF,320.1562118716424,-1,-1,False,2,hamilton_09,base_shock,0.05,-1,True,False,hamilton_09
1052,1055,0.9715268693115162,0.02847313068848378,"[1052.0, 1055.0]",SR,FF,SR-FF,78.30229881682912,-1,-1,False,2,hamilton_09,base_shock,0.05,-1,True,False,hamilton_09
1054,1055,0.9859092127906222,0.01409078720937789,"[1054.0, 1055.0]",FF,FF,FF-FF,100.0,-1,-1,False,2,hamilton_09,base_shock,0.05,-1,True,False,hamilton_09
1051,1056,0.9023926731875539,0.09760732681244606,"[1051.0, 1056.0]",FF,SIR,SIR-FF,336.34060117684277,-1,-1,False,0,hamilton_09,base_shock,0.05,-1,True,False,hamilton_09
1052,1056,0.9658202348113731,0.034179765188626844,"[1052.0, 1056.0]",SR,SIR,SR-SIR,100.0,-1,-1,False,0,hamilton_09,base_shock,0.05,-1,True,False,hamilton_09
1053,1056,0.9788667900023171,0.021133209997682867,"[1053.0, 1056.0]",FF,SIR,SIR-FF,127.00885795880538,-1,-1,False,0,hamilton_09,base_shock,0.05,-1,True,False,hamilton_09
1054,1056,0.9924188423522478,0.007581157647752217,"[1054.0, 1056.0]",FF,SIR,SIR-FF,127.00885795880538,-1,-1,False,0,hamilton_09,base_shock,0.05,-1,True,False,hamilton_09
1055,1056,0.9752456622038063,0.024754337796193703,"[1055.0, 1056.0]",FF,SIR,SIR-FF,33.63406011768428,-1,-1,False,0,hamilton_09,base_shock,0.05,-1,True,False,hamilton_09
1051,1057,0.9684488517970689,0.03155114820293114,"[1051.0, 1057.0]",FF,FF,FF-FF,320.1562118716424,-1,-1,False,1,hamilton_09,base_shock,0.05,-1,True,False,hamilton_09
1052,1057,0.8649473946925511,0.1350526053074489,"[1052.0, 1057.0]",SR,FF,SR-FF,78.30229881682912,-1,-1,False,1,hamilton_09,base_shock,0.05,-1,True,False,hamilton_09
1054,1057,0.9513409516065702,0.048659048393429855,"[1054.0, 1057.0]",FF,FF,FF-FF,100.0,-1,-1,False,1,hamilton_09,base_shock,0.05,-1,True,False,hamilton_09
1055,1057,0.9674235258601658,0.03257647413983424,"[1055.0, 1057.0]",FF,FF,FF-FF,0.0,-1,-1,False,1,hamilton_09,base_shock,0.05,-1,True,False,hamilton_09
1056,1057,0.9897123388224458,0.010287661177554242,"[1056.0, 1057.0]",SIR,FF,SIR-FF,33.63406011768428,-1,-1,False,1,hamilton_09,base_shock,0.05,-1,True,False,hamilton_09
1051,1058,0.9467897983572331,0.05321020164276686,"[1051.0, 1058.0]",FF,SR,SR-FF,269.2582403567252,-1,-1,False,0,hamilton_09,base_shock,0.05,-1,True,False,hamilton_09
1052,1058,0.9909625554504594,0.009037444549540637,"[1052.0, 1058.0]",SR,SR,SR-SR,226.12220147522004,-1,-1,False,0,hamilton_09,base_shock,0.05,-1,True,False,hamilton_09
1054,1058,0.9918547253762079,0.008145274623792135,"[1054.0, 1058.0]",FF,SR,SR-FF,200.0,-1,-1,False,0,hamilton_09,base_shock,0.05,-1,True,False,hamilton_09
1055,1058,0.9949332033113847,0.005066796688615356,"[1055.0, 1058.0]",FF,SR,SR-FF,300.0,-1,-1,False,0,hamilton_09,base_shock,0.05,-1,True,False,hamilton_09
1056,1058,0.9827873023010778,0.01721269769892222,"[1056.0, 1058.0]",SIR,SR,SR-SIR,325.7779151507972,-1,-1,False,0,hamilton_09,base_shock,0.05,-1,True,False,hamilton_09
1057,1058,0.9736744465669396,0.02632555343306041,"[1057.0, 1058.0]",FF,SR,SR-FF,300.0,-1,-1,False,0,hamilton_09,base_shock,0.05,-1,True,False,hamilton_09
1051,1059,0.9736510724625931,0.026348927537406867,"[1051.0, 1059.0]",FF,SR,SR-FF,261.00766272276377,-1,-1,False,2,hamilton_09,base_shock,0.05,-1,True,False,hamilton_09
1052,1059,0.9903318606470549,0.009668139352945042,"[1052.0, 1059.0]",SR,SR,SR-SR,50.0,-1,-1,False,2,hamilton_09,base_shock,0.05,-1,True,False,hamilton_09
1054,1059,0.9696830449527556,0.030316955047244402,"[1054.0, 1059.0]",FF,SR,SR-FF,33.63406011768428,-1,-1,False,2,hamilton_09,base_shock,0.05,-1,True,False,hamilton_09
1055,1059,0.9721256560300897,0.027874343969910332,"[1055.0, 1059.0]",FF,SR,SR-FF,127.00885795880538,-1,-1,False,2,hamilton_09,base_shock,0.05,-1,True,False,hamilton_09
1056,1059,0.9852249979313379,0.0147750020686621,"[1056.0, 1059.0]",SIR,SR,SR-SIR,150.0,-1,-1,False,2,hamilton_09,base_shock,0.05,-1,True,False,hamilton_09
1057,1059,0.980081299942079,0.019918700057920912,"[1057.0, 1059.0]",FF,SR,SR-FF,127.00885795880538,-1,-1,False,2,hamilton_09,base_shock,0.05,-1,True,False,hamilton_09
1051,1060,0.9461722563823611,0.05382774361763892,"[1051.0, 1060.0]",FF,SR,SR-FF,250.0,-1,-1,False,1,hamilton_09,base_shock,0.05,-1,True,False,hamilton_09
1052,1060,0.9243694412853987,0.07563055871460136,"[1052.0, 1060.0]",SR,SR,SR-SR,127.00885795880538,-1,-1,False,1,hamilton_09,base_shock,0.05,-1,True,False,hamilton_09
1054,1060,0.9634028050165269,0.03659719498347309,"[1054.0, 1060.0]",FF,SR,SR-FF,100.0,-1,-1,False,1,hamilton_09,base_shock,0.05,-1,True,False,hamilton_09
1055,1060,0.951128060818409,0.04887193918159101,"[1055.0, 1060.0]",FF,SR,SR-FF,200.0,-1,-1,False,1,hamilton_09,base_shock,0.05,-1,True,False,hamilton_09
1056,1060,0.9311870413697705,0.06881295863022953,"[1056.0, 1060.0]",SIR,SR,SR-SIR,226.12220147522004,-1,-1,False,1,hamilton_09,base_shock,0.05,-1,True,False,hamilton_09
1057,1060,0.8986913347629408,0.10130866523705913,"[1057.0, 1060.0]",FF,SR,SR-FF,200.0,-1,-1,False,1,hamilton_09,base_shock,0.05,-1,True,False,hamilton_09
1058,1060,0.9959973611959168,0.004002638804083279,"[1058.0, 1060.0]",SR,SR,SR-SR,100.0,-1,-1,False,1,hamilton_09,base_shock,0.05,-1,True,False,hamilton_09
1059,1060,0.9702765738908317,0.02972342610916833,"[1059.0, 1060.0]",SR,SR,SR-SR,78.30229881682912,-1,-1,False,1,hamilton_09,base_shock,0.05,-1,True,False,hamilton_09
1051,1061,0.9557738106328745,0.044226189367125544,"[1051.0, 1061.0]",FF,SR,SR-FF,251.24689052802225,-1,-1,False,1,hamilton_09,base_shock,0.05,-1,True,False,hamilton_09
1052,1061,0.7972189298582262,0.20278107014177377,"[1052.0, 1061.0]",SR,SR,SR-SR,100.0,-1,-1,False,1,hamilton_09,base_shock,0.05,-1,True,False,hamilton_09
1053,1061,0.9167272890989691,0.08327271090103093,"[1053.0, 1061.0]",FF,SR,SR-FF,78.30229881682912,-1,-1,False,1,hamilton_09,base_shock,0.05,-1,True,False,hamilton_09
1054,1061,0.9330996103567325,0.06690038964326751,"[1054.0, 1061.0]",FF,SR,SR-FF,78.30229881682912,-1,-1,False,1,hamilton_09,base_shock,0.05,-1,True,False,hamilton_09
1055,1061,0.9553962069994865,0.04460379300051352,"[1055.0, 1061.0]",FF,SR,SR-FF,176.4404998859389,-1,-1,False,1,hamilton_09,base_shock,0.05,-1,True,False,hamilton_09
1056,1061,0.9784362036600593,0.021563796339940662,"[1056.0, 1061.0]",SIR,SR,SR-SIR,200.0,-1,-1,False,1,hamilton_09,base_shock,0.05,-1,True,False,hamilton_09
1057,1061,0.6739937714327472,0.3260062285672528,"[1057.0, 1061.0]",FF,SR,SR-FF,176.4404998859389,-1,-1,False,1,hamilton_09,base_shock,0.05,-1,True,False,hamilton_09
1058,1061,0.9828508391086306,0.01714916089136946,"[1058.0, 1061.0]",SR,SR,SR-SR,127.00885795880538,-1,-1,False,1,hamilton_09,base_shock,0.05,-1,True,False,hamilton_09
1059,1061,0.9819851286207352,0.01801487137926487,"[1059.0, 1061.0]",SR,SR,SR-SR,50.0,-1,-1,False,1,hamilton_09,base_shock,0.05,-1,True,False,hamilton_09
1060,1061,0.8253812447550751,0.17461875524492487,"[1060.0, 1061.0]",SR,SR,SR-SR,33.63406011768428,-1,-1,False,1,hamilton_09,base_shock,0.05,-1,True,False,hamilton_09
1051,1062,0.8718938617471477,0.12810613825285233,"[1051.0, 1062.0]",FF,SIR,SIR-FF,305.16389039334257,-1,-1,False,1,hamilton_09,base_shock,0.05,-1,True,False,hamilton_09
1052,1062,0.8696766203854079,0.13032337961459206,"[1052.0, 1062.0]",SR,SIR,SR-SIR,50.0,-1,-1,False,1,hamilton_09,base_shock,0.05,-1,True,False,hamilton_09
1053,1062,0.9625306101223379,0.03746938987766214,"[1053.0, 1062.0]",FF,SIR,SIR-FF,78.30229881682912,-1,-1,False,1,hamilton_09,base_shock,0.05,-1,True,False,hamilton_09
1054,1062,0.9498856314362252,0.050114368563774846,"[1054.0, 1062.0]",FF,SIR,SIR-FF,78.30229881682912,-1,-1,False,1,hamilton_09,base_shock,0.05,-1,True,False,hamilton_09
1055,1062,0.9831451504346348,0.016854849565365204,"[1055.0, 1062.0]",FF,SIR,SIR-FF,33.63406011768428,-1,-1,False,1,hamilton_09,base_shock,0.05,-1,True,False,hamilton_09
1056,1062,0.8788205727515144,0.12117942724848565,"[1056.0, 1062.0]",SIR,SIR,SIR-SIR,50.0,-1,-1,False,1,hamilton_09,base_shock,0.05,-1,True,False,hamilton_09
1057,1062,0.7937568453693137,0.20624315463068635,"[1057.0, 1062.0]",FF,SIR,SIR-FF,33.63406011768428,-1,-1,False,1,hamilton_09,base_shock,0.05,-1,True,False,hamilton_09
1058,1062,0.929150823108398,0.07084917689160192,"[1058.0, 1062.0]",SR,SIR,SR-SIR,275.9189192498405,-1,-1,False,1,hamilton_09,base_shock,0.05,-1,True,False,hamilton_09
1060,1062,0.8851479909168913,0.1148520090831087,"[1060.0, 1062.0]",SR,SIR,SR-SIR,176.4404998859389,-1,-1,False,1,hamilton_09,base_shock,0.05,-1,True,False,hamilton_09
1061,1062,0.6694933164294066,0.3305066835705935,"[1061.0, 1062.0]",SR,SIR,SR-SIR,150.0,-1,-1,False,1,hamilton_09,base_shock,0.05,-1,True,False,hamilton_09
1051,1064,0.8857847747569979,0.11421522524300205,"[1051.0, 1064.0]",FF,FF,FF-FF,305.16389039334257,-1,-1,False,0,hamilton_09,base_shock,0.05,-1,True,False,hamilton_09
1052,1064,0.9689932905553593,0.0310067094446407,"[1052.0, 1064.0]",SR,FF,SR-FF,50.0,-1,-1,False,0,hamilton_09,base_shock,0.05,-1,True,False,hamilton_09
1053,1064,0.9846583754163026,0.015341624583697344,"[1053.0, 1064.0]",FF,FF,FF-FF,78.30229881682912,-1,-1,False,0,hamilton_09,base_shock,0.05,-1,True,False,hamilton_09
1054,1064,0.9513360919575894,0.04866390804241066,"[1054.0, 1064.0]",FF,FF,FF-FF,78.30229881682912,-1,-1,False,0,hamilton_09,base_shock,0.05,-1,True,False,hamilton_09
1055,1064,0.9609560524022169,0.03904394759778312,"[1055.0, 1064.0]",FF,FF,FF-FF,33.63406011768428,-1,-1,False,0,hamilton_09,base_shock,0.05,-1,True,False,hamilton_09
1056,1064,0.9424612603850492,0.05753873961495085,"[1056.0, 1064.0]",SIR,FF,SIR-FF,50.0,-1,-1,False,0,hamilton_09,base_shock,0.05,-1,True,False,hamilton_09
1057,1064,0.9249323918228882,0.0750676081771118,"[1057.0, 1064.0]",FF,FF,FF-FF,33.63406011768428,-1,-1,False,0,hamilton_09,base_shock,0.05,-1,True,False,hamilton_09
1058,1064,0.9162853294288114,0.08371467057118863,"[1058.0, 1064.0]",SR,FF,SR-FF,275.9189192498405,-1,-1,False,0,hamilton_09,base_shock,0.05,-1,True,False,hamilton_09
