neuron_id,degree,clust,page_rank,session,shuffle,neuron_type,in_ensemble
52,0.13984219098462292,0.2104180411481785,0.060021874404531404,ESHOCK_06_LOC1,False,SR,False
54,0.0664626487578434,0.19867566962691316,0.04285029703098883,ESHOCK_06_LOC1,False,SR,True
55,0.03252724274879578,0.08431114077379676,0.022839769223666432,ESHOCK_06_LOC1,False,SR,True
57,0.10591104656826897,0.2896431962369696,0.04776444882854017,ESHOCK_06_LOC1,False,FF,False
58,0.1286072376043338,0.19313624834395987,0.055601159785104076,ESHOCK_06_LOC1,False,SR,False
59,0.05237202446215152,0.08214345351208528,0.027860272901610788,ESHOCK_06_LOC1,False,SIR,False
60,0.1321641647941794,0.24217505022597716,0.05751978909525728,ESHOCK_06_LOC1,False,SR,False
62,0.16645593813437531,0.25218266082228696,0.07035590921429538,ESHOCK_06_LOC1,False,FF,False
63,0.0684496799906322,0.15594234106526086,0.04253313891531223,ESHOCK_06_LOC1,False,SR,True
64,0.081790157489479,0.11976432765366435,0.045455125433872694,ESHOCK_06_LOC1,False,SIR,True
69,0.07408761825387461,0.1094178043827489,0.043247873725450824,ESHOCK_06_LOC1,False,SIR,True
70,0.08839366057327422,0.14410002391030127,0.04014254865937976,ESHOCK_06_LOC1,False,SR,False
71,0.01781896544302512,0.07273823681066405,0.013833108158338662,ESHOCK_06_LOC1,False,SR,False
73,0.05506952865028605,0.22681556086052546,0.03670013846634233,ESHOCK_06_LOC1,False,SR,True
74,0.08237559590622481,0.2802705006418632,0.037616412156826894,ESHOCK_06_LOC1,False,SR,False
75,0.13594506165895948,0.2306358588770281,0.05986160997719221,ESHOCK_06_LOC1,False,SR,False
76,0.052139098883167395,0.16281195963859668,0.033146974242468534,ESHOCK_06_LOC1,False,SIR,True
77,0.10102984662943819,0.1338994873503443,0.04763836903482012,ESHOCK_06_LOC1,False,SIR,False
81,1.9808249730655677e-05,0.0,0.01154746765671608,ESHOCK_07_LOC1,False,SIR,False
82,0.06325779953586366,0.1697761658950258,0.031113855179838806,ESHOCK_07_LOC1,False,SIR,False
84,0.3395984547535222,0.45357123449911213,0.12101402898019188,ESHOCK_07_LOC1,False,SR,False
85,0.32016311190107627,0.43801816366951635,0.11458270119123352,ESHOCK_07_LOC1,False,SR,False
86,0.2828423676205528,0.32778768195719143,0.10130345071813134,ESHOCK_07_LOC1,False,SR,False
88,0.26540629415942507,0.2583660085468898,0.09614942643873334,ESHOCK_07_LOC1,False,FF,False
89,0.1500520908145569,0.2630778232840795,0.060353861359628565,ESHOCK_07_LOC1,False,SR,False
90,0.09772098679895108,0.1229273026689858,0.05227113335522796,ESHOCK_07_LOC1,False,FF,False
91,0.27107988912265274,0.3263790206460548,0.0980135517569352,ESHOCK_07_LOC1,False,FF,False
92,0.04211777440043338,0.19120590764339773,0.026163505242686735,ESHOCK_07_LOC1,False,SIR,False
93,0.3294820048403449,0.3801578314258151,0.11799041962440696,ESHOCK_07_LOC1,False,SR,False
94,0.1268210933443845,0.23028661497534605,0.0566188826613498,ESHOCK_07_LOC1,False,SIR,False
95,0.3078080490351319,0.29856704743026075,0.11287771583491957,ESHOCK_07_LOC1,False,SIR,False
97,0.23540310013388638,0.2323687897613855,0.042176079191738894,ESHOCK_08_LOC1,False,FF,True
98,0.12591020464369918,0.1878441242899631,0.026241529799900618,ESHOCK_08_LOC1,False,FF,True
99,0.19428718433736294,0.17388138831431477,0.03555693134482767,ESHOCK_08_LOC1,False,SIR,True
100,0.1012707160273257,0.12626671530177,0.022739047847198195,ESHOCK_08_LOC1,False,SIR,True
101,0.168845223696505,0.1558110546264961,0.03187609537947332,ESHOCK_08_LOC1,False,FF,True
102,0.18300683484808503,0.19472930077444958,0.034180208496423975,ESHOCK_08_LOC1,False,SR,True
103,0.09774427069564848,0.15020205818772575,0.02009290368431968,ESHOCK_08_LOC1,False,SR,True
104,0.22682016090765184,0.2141393900447173,0.04112367432133811,ESHOCK_08_LOC1,False,SR,True
105,0.2388285793217412,0.24089042894193713,0.04283671358382855,ESHOCK_08_LOC1,False,SR,True
106,0.14575985857272494,0.1568464228045262,0.02802564690515691,ESHOCK_08_LOC1,False,SR,True
107,0.08717692544203172,0.11874085856913946,0.021153479357636968,ESHOCK_08_LOC1,False,SR,True
108,0.12271159388360298,0.18832825992165836,0.026844960260896365,ESHOCK_08_LOC1,False,FF,True
109,0.11802764192696674,0.1837152008728697,0.026078836908880684,ESHOCK_08_LOC1,False,SR,True
110,0.11364981215642574,0.17957148249962265,0.024780684852191988,ESHOCK_08_LOC1,False,SR,True
111,0.05544726228952538,0.10333565295792976,0.014999033628677997,ESHOCK_08_LOC1,False,FF,True
113,0.17648409813850677,0.3726802263726911,0.033859171043952384,ESHOCK_08_LOC1,False,FF,True
114,0.3049198776981486,0.21887499975832134,0.05271373625254988,ESHOCK_08_LOC1,False,FF,True
115,0.1780486048628741,0.21927494191253236,0.03373929163427439,ESHOCK_08_LOC1,False,SIR,True
116,0.06792321370077097,0.12906552496920956,0.016802184806995368,ESHOCK_08_LOC1,False,FF,True
117,0.2950065504066578,0.22941479937478879,0.05112582264512239,ESHOCK_08_LOC1,False,FF,True
118,0.30335706086641157,0.20238823524244298,0.052479290300908574,ESHOCK_08_LOC1,False,SIR,True
120,0.20743163454197247,0.1804568967482702,0.03747837253625301,ESHOCK_08_LOC1,False,SIR,True
121,0.1737474289556403,0.36447987771787516,0.03307046077595931,ESHOCK_08_LOC1,False,SR,True
122,0.29682549717423445,0.21523355635794914,0.05140877731432304,ESHOCK_08_LOC1,False,SIR,True
123,0.10666410035653308,0.14024972430634197,0.022166616208807333,ESHOCK_08_LOC1,False,SIR,True
124,0.15122748413847226,0.1466497146922443,0.02876295761628283,ESHOCK_08_LOC1,False,SIR,True
125,0.08588001916197961,0.1129091300764312,0.021352873602642916,ESHOCK_08_LOC1,False,SR,True
126,0.1724203891467949,0.22797322883931018,0.03366981332187746,ESHOCK_08_LOC1,False,SIR,True
127,0.2567327873439559,0.2086270654260753,0.04527259925236063,ESHOCK_08_LOC1,False,SIR,True
128,0.27123501016917034,0.2169700364732687,0.047392207125200606,ESHOCK_08_LOC1,False,FF,True
132,0.1649416111921889,0.15823573898204904,0.025749792005678368,ESHOCK_09_LOC1,False,SR,True
135,0.24120310199979242,0.2688468988645237,0.0337007194869008,ESHOCK_09_LOC1,False,FF,True
136,0.12399245704883827,0.13040934847005228,0.02120227625178514,ESHOCK_09_LOC1,False,SR,True
137,0.20943777864380428,0.23812602663797502,0.02930212834749809,ESHOCK_09_LOC1,False,SR,True
138,0.3189642297651034,0.28491109847507684,0.04185732336343571,ESHOCK_09_LOC1,False,SR,True
139,0.062141316119034645,0.10693483662921924,0.013477135015342591,ESHOCK_09_LOC1,False,SR,True
140,0.34327788124906083,0.2800757916207634,0.044762428885215075,ESHOCK_09_LOC1,False,SR,True
142,0.22701451191523864,0.2637515060599353,0.03214322932933027,ESHOCK_09_LOC1,False,SR,True
144,0.14564093727322008,0.23537522535268848,0.022994261778518155,ESHOCK_09_LOC1,False,FF,True
145,0.047016690108570264,0.11060705439470712,0.011280098631585371,ESHOCK_09_LOC1,False,SIR,True
146,0.1427277354137822,0.16434076032229653,0.02298352770269639,ESHOCK_09_LOC1,False,SR,True
147,0.26577390938540996,0.2866458553086229,0.0357745768060992,ESHOCK_09_LOC1,False,SR,True
151,0.03819327390336322,0.11253969552777633,0.01010955174873794,ESHOCK_09_LOC1,False,SIR,True
152,0.2893905963742554,0.24968438070023347,0.03855306377673304,ESHOCK_09_LOC1,False,FF,True
153,0.24191424100913173,0.22533159771684785,0.03281289959073098,ESHOCK_09_LOC1,False,SIR,True
154,0.21446986502515203,0.22164662543595912,0.029430719278797743,ESHOCK_09_LOC1,False,FF,True
155,0.23171045447352767,0.31132828273378166,0.03115589796324341,ESHOCK_09_LOC1,False,SR,True
156,0.25688881436331346,0.28068522645838095,0.034668088923448005,ESHOCK_09_LOC1,False,SR,True
157,0.23931427018784981,0.24140336035428486,0.0323928333487227,ESHOCK_09_LOC1,False,FF,True
158,0.17289829684347227,0.156206152487332,0.02528617667043724,ESHOCK_09_LOC1,False,SIR,True
159,0.15934367906931599,0.21748091867532626,0.023115714020203654,ESHOCK_09_LOC1,False,SIR,True
161,0.3403062500100822,0.25602396519745774,0.04453885856503915,ESHOCK_09_LOC1,False,SR,True
162,0.2588224083582613,0.30990898855489757,0.03485345535053942,ESHOCK_09_LOC1,False,FF,True
163,0.21390316458716424,0.21750865327829316,0.02940580801298305,ESHOCK_09_LOC1,False,SR,True
164,0.3564631491007044,0.2955696800075647,0.04656286356185607,ESHOCK_09_LOC1,False,FF,True
166,0.21619608094541334,0.22909259059408899,0.030414563887843936,ESHOCK_09_LOC1,False,SR,True
167,0.2042823740744975,0.1767712208756016,0.030687609295614003,ESHOCK_09_LOC1,False,SR,True
176,0.07785773392927821,0.135752891671958,0.015324503415687528,ESHOCK_09_LOC1,False,FF,True
177,0.23934034545815974,0.30175534218745154,0.032936972595016975,ESHOCK_09_LOC1,False,SR,True
178,0.06662048650478991,0.13440451936676226,0.012110244608858713,ESHOCK_09_LOC1,False,SR,True
179,0.14126705079247437,0.19844840575667758,0.021644406062954917,ESHOCK_09_LOC1,False,SIR,True
180,0.036738948804250514,0.11747455494665494,0.008876857570760153,ESHOCK_09_LOC1,False,SIR,True
181,0.1911827308811328,0.24547788546089852,0.02727554634830947,ESHOCK_09_LOC1,False,FF,True
182,0.22833259370319592,0.30182371573464356,0.031681078418875915,ESHOCK_09_LOC1,False,FF,True
184,0.07793222561448944,0.12183179512446946,0.013421379592389787,ESHOCK_09_LOC1,False,SIR,True
185,0.1940157444814528,0.24885367139891967,0.027513409788131035,ESHOCK_09_LOC1,False,SR,True
1011,0.2248656497304385,0.40267421166891554,0.18179542918075253,hamilton_10,False,SR,False
1013,0.28363796893237475,0.3063213904765482,0.23499612692099098,hamilton_10,False,SR,False
1014,0.04338960313573398,0.09947362082329546,0.06726140599680178,hamilton_10,False,SIR,False
1015,0.26689975792005044,0.2981237259969185,0.22850852994359427,hamilton_10,False,SR,False
1016,0.003436497516592515,0.0,0.023278045256306043,hamilton_10,False,SR,False
1018,0.005086172400956713,0.0,0.027551478337885994,hamilton_10,False,SR,False
1019,0.21326423900344676,0.2704643297180094,0.17739521982843726,hamilton_10,False,SIR,False
1020,0.029085223045109077,0.07542000647700345,0.059213764535231306,hamilton_10,False,SIR,False
1021,0.08944806876674617,0.10077852107461861,0.09155623475494712,hamilton_03,False,FF,False
1022,0.09679005200553084,0.23135976732661057,0.08352727669269436,hamilton_03,False,SIR,False
1024,0.21179207650614681,0.4720633253847646,0.14370452185316213,hamilton_03,False,SR,False
1025,0.09104474669201418,0.12877198785578817,0.10600824145943358,hamilton_03,False,SR,False
1026,0.11025967307455392,0.5680189740818656,0.08049874486092831,hamilton_03,False,SR,False
1027,0.22234343286157202,0.3102831972355331,0.15470515996222559,hamilton_03,False,SR,False
1028,0.0741003950349423,0.38631596356736453,0.09440440516830512,hamilton_03,False,SR,False
1029,0.0784064253889954,0.38631596356736453,0.09910710026617772,hamilton_03,False,FF,False
1030,0.21649754919842135,0.47354794173879844,0.1464883149821261,hamilton_03,False,SR,False
1031,0.08693694515110337,0.09628197613658791,0.07022788100221483,hamilton_04,False,FF,True
1032,0.015132507465129869,0.2642343796806278,0.019886064583567748,hamilton_04,False,SR,True
1034,0.1175473095840801,0.2414122161570319,0.06398316148456415,hamilton_04,False,SR,True
1035,0.18835202203298598,0.5618660289340409,0.09322158575677095,hamilton_04,False,SR,True
1036,0.12928815809831112,0.33031013569118745,0.06868468863751331,hamilton_04,False,SIR,True
1037,0.09134573440956871,0.188735739004628,0.06509962190612673,hamilton_04,False,SIR,True
1038,0.0669948479176286,0.13343991700363092,0.05218333484875697,hamilton_04,False,SR,True
1040,0.028665766034291773,0.07438546822945044,0.026882379701082662,hamilton_04,False,SIR,True
1041,0.03807218607863708,0.1537989680742329,0.03521454787512249,hamilton_04,False,SIR,True
1044,0.07857304714882585,0.13205442775053697,0.0644865859906509,hamilton_04,False,SIR,True
1045,0.18212992204436923,0.3346485098822949,0.09202742981279491,hamilton_04,False,SIR,True
1046,0.06793369018739207,0.19531458193043913,0.04572996448894504,hamilton_04,False,SR,True
1047,0.1788134619436516,0.41993938353104177,0.09029611731547452,hamilton_04,False,SR,True
1048,0.1215729352466153,0.2569733118065291,0.06439462683158356,hamilton_04,False,SIR,True
1049,0.09849389711441102,0.1660374134783407,0.05697651350810968,hamilton_04,False,SR,True
1050,0.17473379559052019,0.3264701232965938,0.09070549625672161,hamilton_04,False,SR,True
1051,0.11391399285593982,0.10368727711723082,0.06840439112881057,hamilton_09,False,FF,False
1052,0.07025392631822262,0.16074322282329978,0.04858434623236821,hamilton_09,False,SR,True
1053,0.09213620335075402,0.17338300080903296,0.058144299809229485,hamilton_09,False,FF,True
1054,0.12651805614463724,0.14216444555289082,0.07390430080531563,hamilton_09,False,FF,False
1055,0.09232243360195895,0.16036927528073566,0.058534389840244,hamilton_09,False,FF,True
1056,0.12173812518855466,0.13231992123124772,0.07055167165663288,hamilton_09,False,SIR,False
1057,0.08775952019771109,0.18955194678156423,0.05823683444708186,hamilton_09,False,FF,True
1058,0.05824333029180366,0.13246391799440915,0.039311421558272955,hamilton_09,False,SR,False
1059,0.12908100298213007,0.10501177288338953,0.07877679919838809,hamilton_09,False,SR,True
1060,0.19910475458970162,0.14309604470010204,0.11113982036144543,hamilton_09,False,SR,False
1061,0.09297718066126066,0.1063575056013432,0.06162122279302284,hamilton_09,False,SR,True
1062,0.10708274935947522,0.20278563349746137,0.06411016930572136,hamilton_09,False,SIR,False
1064,0.12015353196591443,0.09522292049243099,0.07163209740843823,hamilton_09,False,FF,False
1065,0.12504466141100115,0.1957425076827479,0.0722027890094,hamilton_09,False,SR,False
1068,0.11017149671196323,0.1387025411658832,0.06484544644562869,hamilton_09,False,FF,False
1613,0.023488712924664847,0.12161682394099424,0.011647107680579217,hamilton_31,False,SIR,True
1614,0.04655922162630067,0.09700598139178997,0.012337915117527899,hamilton_31,False,SIR,True
1615,0.04176213928659846,0.09467008775962885,0.0116030364777982,hamilton_31,False,SIR,True
1616,0.049007528050750496,0.09343302185172536,0.012965132246512827,hamilton_31,False,SIR,True
1617,0.050530745471026574,0.0858090861058452,0.013541918200320475,hamilton_31,False,SIR,True
1619,0.11753063943593024,0.1705242509018601,0.026752525745776027,hamilton_31,False,SIR,True
1620,0.014514141779243556,0.044671998255649194,0.008688550052758688,hamilton_31,False,SR,True
1621,0.03286390599983215,0.08589050316697269,0.013510439095059844,hamilton_31,False,SIR,True
1622,0.055935153386442844,0.08600598003088906,0.015248224598770633,hamilton_31,False,SIR,True
1623,0.025321708406151205,0.06048790142032713,0.0085201345005918,hamilton_31,False,SIR,True
1625,0.04817937761943389,0.08512753805915303,0.014910842855349925,hamilton_31,False,SIR,True
1626,0.16128511567099363,0.19437877718239915,0.036480749437583455,hamilton_31,False,SIR,True
1632,0.07685107261378568,0.12517791630092248,0.01885204512338481,hamilton_31,False,SIR,True
1636,0.0934822288673148,0.1410262435034137,0.022275459535846365,hamilton_31,False,SIR,True
1638,0.07640934977492492,0.13472058449267704,0.018672259920631703,hamilton_31,False,SIR,True
1639,0.06906345573841678,0.10839053535212506,0.0182284359005402,hamilton_31,False,SIR,True
1640,0.04713505774096268,0.08713448676349493,0.013410568320348095,hamilton_31,False,FF,True
1641,0.09749407616765772,0.1483703824286033,0.022944415317318223,hamilton_31,False,SIR,True
1642,0.07927579099476892,0.11853031755746639,0.019347923638540782,hamilton_31,False,SIR,True
1644,0.07733552172631039,0.12191814520617182,0.019237857462162344,hamilton_31,False,SIR,True
1645,0.07398581671711618,0.10931616276665496,0.019378678600648014,hamilton_31,False,SIR,True
1647,0.08103442425411557,0.12781231676451293,0.01961526078601384,hamilton_31,False,SR,True
1648,0.047936102391803674,0.08439418065209481,0.013393134898343331,hamilton_31,False,SIR,True
1649,0.04049601805621024,0.0834505083603517,0.012754756572509423,hamilton_31,False,SIR,True
1650,0.07606958911823634,0.13552541592912062,0.018855202543555657,hamilton_31,False,SIR,True
1651,0.023555794094303677,0.05448081278102169,0.008316462707409928,hamilton_31,False,SR,True
1655,0.05611886191329565,0.11881450506586466,0.014399514848980936,hamilton_31,False,SIR,True
1657,0.14310795442855098,0.18651611641152607,0.03266081576372437,hamilton_31,False,SR,True
1658,0.09334779738314579,0.15628831329339313,0.022404769248723234,hamilton_31,False,SR,True
1659,0.10136431080019026,0.14844601679337896,0.023725193069896667,hamilton_31,False,SIR,True
1660,0.017385078873974617,0.05402832000221944,0.010320124709000893,hamilton_31,False,FF,True
1661,0.052205976602855635,0.10543846748005958,0.013983324093188275,hamilton_31,False,SR,True
1663,0.20510583087200177,0.2228359574666011,0.04502669583556737,hamilton_31,False,SIR,True
1664,0.13618995974681722,0.15813560409100297,0.030773308023449176,hamilton_31,False,SIR,True
1666,0.14169756461473768,0.1652861257287096,0.032449066101995286,hamilton_31,False,SR,True
1667,0.10142238309032353,0.14711103692991004,0.023812106447327782,hamilton_31,False,SIR,True
1668,0.06710319227271885,0.11059295215022377,0.017540625115586243,hamilton_31,False,SR,True
1669,0.1940456022560993,0.21376284364641318,0.04303432499437565,hamilton_31,False,SIR,True
1670,0.03726836771803841,0.07577098932123949,0.012457984134179192,hamilton_31,False,SIR,True
1671,0.09507330543549833,0.1362350243045792,0.022527714882678233,hamilton_31,False,SIR,True
1675,0.07189080711012838,0.11543600292121688,0.017847084644501507,hamilton_31,False,SIR,True
1676,0.018742374795177756,0.03804716143628907,0.009449422909372568,hamilton_31,False,SIR,True
1678,0.07058927212661527,0.10847815532383367,0.017777363748896904,hamilton_31,False,SIR,True
1679,0.06640859839893301,0.12455159291349004,0.01660618680338893,hamilton_31,False,SIR,True
1680,0.13133135223516268,0.17141711752486796,0.030067270716430904,hamilton_31,False,SR,True
1681,0.009676723828484125,0.027253367168728403,0.0059543617536059155,hamilton_31,False,SIR,True
1682,0.12034189603372912,0.15637880168317073,0.027686865579764762,hamilton_31,False,SR,True
1683,0.01764284240599091,0.05384065915532805,0.006684545974494794,hamilton_31,False,SIR,True
1684,0.07787834255311235,0.11758887607299931,0.019224108116826483,hamilton_31,False,SIR,True
1685,0.18392341683474767,0.2068631483462438,0.040716353340528144,hamilton_31,False,SIR,True
1686,0.07368336873042555,0.13950775089796766,0.018908360921640804,hamilton_31,False,SIR,True
1687,0.043431726140921764,0.092400997697584,0.012473470885993328,hamilton_31,False,SIR,True
1690,0.1250866957678611,0.14869991827410736,0.034731356649584225,hamilton_38,False,FF,True
1691,0.12253556292536419,0.17303009181532328,0.03094164320370235,hamilton_38,False,SIR,True
1693,0.1027330176419619,0.14398045555321642,0.029381929081318023,hamilton_38,False,FF,True
1695,0.16580691864512032,0.1860813273063681,0.041217870271272855,hamilton_38,False,SIR,True
1697,0.06665559981712256,0.15763433779206681,0.02164780367541645,hamilton_38,False,SR,True
1698,0.1655972277962387,0.20029625117477534,0.04044890439512122,hamilton_38,False,SIR,True
1700,0.0721392022168282,0.11389276582161272,0.021049663984403947,hamilton_38,False,SIR,True
1706,0.2275306546427547,0.194822401365773,0.053458812028229885,hamilton_38,False,SIR,True
1708,0.030133650950198584,0.06546272881890405,0.011166611535092321,hamilton_38,False,SR,True
1709,0.06482115497686501,0.07994376110511313,0.020260628006851775,hamilton_38,False,SIR,True
1712,0.024401725007459484,0.07404863991970705,0.012076718177330269,hamilton_38,False,SIR,True
1713,0.24735600227027757,0.19346934668249116,0.05888096558426019,hamilton_38,False,SIR,True
1715,0.005179686373006892,0.01925004810466899,0.0059959818746469894,hamilton_38,False,SR,True
1720,0.10924356063631224,0.12127814703716508,0.03107893603066149,hamilton_38,False,SIR,True
1721,0.08221737659496937,0.1013225336036828,0.02600167354073009,hamilton_38,False,SIR,True
1725,0.17875212054206713,0.1483956129706258,0.045927879940748186,hamilton_38,False,SIR,True
1726,0.12393023005557922,0.16379955500375618,0.03354965817265577,hamilton_38,False,SIR,True
1727,0.12490655129374288,0.1460896941300428,0.03361055957141717,hamilton_38,False,FF,True
1728,0.020616021503076447,0.05626917720062525,0.010162800809876364,hamilton_38,False,SIR,True
1732,0.06462760596996889,0.10960974146017843,0.020612536158643936,hamilton_38,False,SIR,True
1733,0.11248070003286283,0.14210983230529328,0.031028728069078963,hamilton_38,False,SIR,True
1735,0.02255079402834984,0.0597472258622794,0.009587416202351127,hamilton_38,False,SIR,True
1736,0.012483448108657072,0.032189238409849906,0.007482753098051671,hamilton_38,False,SIR,True
1737,0.1304251797929129,0.11374538746794204,0.036045794640525194,hamilton_38,False,SIR,True
1739,0.24437714676378874,0.23935272865616167,0.05775191017740493,hamilton_38,False,SR,True
1741,0.06318499306148662,0.1001814612120954,0.019905964673787715,hamilton_38,False,SR,True
1743,0.19076028085062716,0.16942540961714536,0.04672372881412666,hamilton_38,False,FF,True
1748,0.03460427169923253,0.05281985463635859,0.014195879969678617,hamilton_38,False,SIR,True
1749,0.22012597387007943,0.17574718241803458,0.0532614806132878,hamilton_38,False,SIR,True
1751,0.0451037653193339,0.08121674600103222,0.015630764528207504,hamilton_38,False,SIR,True
1752,0.19932635312861238,0.1930013356780048,0.04729484122281543,hamilton_38,False,SIR,True
1754,0.2415834937668594,0.19475771435727224,0.05729431308225465,hamilton_38,False,SIR,True
1755,0.07315756660988604,0.09276695115611305,0.021593492216466257,hamilton_38,False,SR,True
1760,0.27697358477223605,0.3632191332088401,0.04142499620607663,hamilton_37,False,SR,True
1767,0.07743620110157487,0.1809923555481402,0.01990081583809378,hamilton_37,False,SR,True
1769,0.17819013980130427,0.1766795227822168,0.031020142255773,hamilton_37,False,SR,True
1772,0.03963386186905052,0.08206878799471388,0.010505447957163384,hamilton_37,False,SIR,True
1774,0.13987270122474327,0.14644922409636596,0.02527432743034186,hamilton_37,False,SR,True
1775,0.1481740037257858,0.22793600124104804,0.03001870134640366,hamilton_37,False,SR,True
1792,0.06762567097340356,0.21732498414928342,0.01615326010679002,hamilton_37,False,SR,True
1795,0.11243063333921094,0.17592004783136528,0.023845665450843944,hamilton_37,False,SR,True
1800,0.25875115220066086,0.2983120504944097,0.03931140498845872,hamilton_37,False,SIR,True
1810,0.1353976845246234,0.24184617623369806,0.022075863086974207,hamilton_37,False,SIR,True
1811,0.04735472194347096,0.08588428225217276,0.013802401722110072,hamilton_37,False,SR,True
1812,0.23143901874749936,0.24874225733888425,0.036149478031712964,hamilton_37,False,SR,True
1813,0.014864647388082611,0.05398380940527714,0.008605741414934568,hamilton_37,False,SR,False
1814,0.16552537050152324,0.29338430861419806,0.026222998220441027,hamilton_37,False,SR,True
1815,0.1563243754002367,0.22298670462840042,0.02550902353755436,hamilton_37,False,SR,True
1816,0.14119761967400626,0.2210227987896347,0.023012847851554236,hamilton_37,False,SR,True
1817,0.2179422394597762,0.19732355363260184,0.03614313498000112,hamilton_37,False,SR,True
1818,0.10553310149198387,0.1538403558695425,0.0222024058957398,hamilton_37,False,SIR,True
1819,0.2027742105204119,0.2642904892672201,0.031641506577190365,hamilton_37,False,SIR,True
1820,0.02927587901906019,0.13589493840749026,0.012580247052196784,hamilton_37,False,SR,False
1821,0.10344103225037775,0.24756192362036059,0.023396682465996188,hamilton_37,False,SIR,True
1822,0.1727210796239497,0.2168591827045792,0.02831585894465905,hamilton_37,False,SR,True
1823,0.24701944280816618,0.33246680261554973,0.037275782079594914,hamilton_37,False,SR,True
1824,0.2490302426582136,0.3402185571479336,0.03764488160737656,hamilton_37,False,SR,True
1825,0.19637319483339669,0.2027278131995099,0.032414796305881205,hamilton_37,False,SR,True
1826,0.2273650157420055,0.27079236909280147,0.035350590996523525,hamilton_37,False,SR,True
1827,0.198257058111823,0.31304054039892004,0.03064967708720274,hamilton_37,False,SIR,True
1828,0.19087154152895877,0.30017992368556745,0.029817995868647612,hamilton_37,False,SIR,True
1829,0.17629251740716806,0.30634776557677407,0.02764885842011399,hamilton_37,False,SIR,True
1830,0.11923937368536772,0.1665984784131288,0.020647237835006656,hamilton_37,False,SIR,True
1831,0.1298243705854773,0.16041203450575686,0.02249172334203387,hamilton_37,False,SR,True
1832,0.22575674096650875,0.3549203291114898,0.034216736271561805,hamilton_37,False,SR,True
1833,0.14112638817954729,0.14567175887794678,0.025763459754127048,hamilton_37,False,SIR,True
1834,0.10596749675208343,0.19340758539766267,0.018364597360594048,hamilton_37,False,SIR,True
1835,0.3019062617096639,0.3909369314009871,0.04478431537716356,hamilton_37,False,FF,True
1836,0.1445293556186504,0.2608732076773049,0.023409633239654167,hamilton_37,False,SIR,True
1837,0.21139373001664255,0.34364605837268913,0.032406763093508574,hamilton_37,False,SIR,True
1839,0.4188905974573609,0.3773046357366153,0.0225128097956998,hamilton_35,False,FF,True
1841,0.4823994569713913,0.44056096360996017,0.025482841470662272,hamilton_35,False,SR,True
1842,0.15514442718669327,0.17156150407905094,0.010834425715666667,hamilton_35,False,SIR,True
1843,0.45882777457311463,0.42308311955348277,0.024383966646349706,hamilton_35,False,FF,True
1844,0.3408548190518766,0.31720952433054905,0.019595234215391083,hamilton_35,False,FF,True
1846,0.40888287338751644,0.36077601423840844,0.022342418744888903,hamilton_35,False,SR,True
1847,0.30068470360323346,0.31254355823999713,0.017375638899004557,hamilton_35,False,SR,True
1848,0.14299239977817135,0.19312879648736833,0.010482726833391019,hamilton_35,False,SR,True
1850,0.43270192359365545,0.4008662166135614,0.023147019029846987,hamilton_35,False,SR,True
1854,0.5235593005165465,0.42490482681878605,0.027614273951368732,hamilton_35,False,SR,True
1856,0.4761636039625198,0.4096001342989129,0.025347967980167477,hamilton_35,False,SR,True
1857,0.28114537403804857,0.2932586018343888,0.016176410349717427,hamilton_35,False,SIR,True
1858,0.40188895571539507,0.3650575308565596,0.021723363675937964,hamilton_35,False,FF,True
1860,0.4393595610169983,0.3944966028664166,0.023491544464132517,hamilton_35,False,SR,True
1861,0.268155550564242,0.3107452876738966,0.01543513174599621,hamilton_35,False,SR,True
1864,0.37790896229430837,0.33772033590861894,0.021133294197158824,hamilton_35,False,SIR,True
1865,0.42115129238232796,0.3754289823916151,0.0227491816081913,hamilton_35,False,SR,True
1866,0.3788807301762857,0.3376112480582655,0.021195915894379937,hamilton_35,False,SR,True
1867,0.45207624618565606,0.3763281634672334,0.024109821765767658,hamilton_35,False,SR,True
1868,0.2342020340646304,0.2640270505240374,0.013831014102516446,hamilton_35,False,SIR,True
1869,0.4872789728945848,0.42447932693008,0.02574537172863881,hamilton_35,False,SR,True
1871,0.4916002683031845,0.4066471921199474,0.02602941376756971,hamilton_35,False,SR,True
1872,0.5060472926301772,0.41207585997114715,0.026799914003147497,hamilton_35,False,SR,True
1873,0.2668201733665281,0.26775222346133115,0.015404801055661953,hamilton_35,False,SIR,True
1874,0.19522138938577688,0.21727035559392627,0.012747425760102921,hamilton_35,False,SIR,True
1875,0.4621034686017558,0.42671476995396246,0.02452745699877668,hamilton_35,False,SR,True
1878,0.46825477603049487,0.38003894524586906,0.02478805448104048,hamilton_35,False,FF,True
1879,0.24071674159762033,0.2648204924198115,0.014471158859076471,hamilton_35,False,SIR,True
1881,0.5012847120190733,0.4107287162420023,0.026489607540721605,hamilton_35,False,SR,True
1882,0.2676174402573645,0.26403494521560356,0.015458618878842824,hamilton_35,False,SR,True
1883,0.46548713499028255,0.377381249324308,0.024845614720607447,hamilton_35,False,FF,True
1884,0.3319736413340423,0.3253176490201772,0.018577830300941366,hamilton_35,False,SR,True
1885,0.2853422236019026,0.32861398629535027,0.01620932008206051,hamilton_35,False,FF,True
1887,0.34167299823764063,0.3314667171052427,0.01919477018922642,hamilton_35,False,SIR,True
