neuron_id,state,session_name
1031,-0.0008972142921359616,hamilton_04
1032,-0.004190709364481693,hamilton_04
1034,-0.0023065996785293975,hamilton_04
1035,-0.000547527459191488,hamilton_04
1036,-0.010044877566237554,hamilton_04
1037,-0.0053437028562486775,hamilton_04
1038,-0.002753283833833908,hamilton_04
1040,-0.0031601405943601168,hamilton_04
1041,-0.0058841100202225325,hamilton_04
1044,-0.00374678710217633,hamilton_04
1045,-0.005012697093030894,hamilton_04
1046,-0.0018313940912910941,hamilton_04
1047,-0.003379330040318607,hamilton_04
1048,-0.004434361451551849,hamilton_04
1049,-0.010794296525695213,hamilton_04
1050,-0.004788504546042116,hamilton_04
1051,-0.0018098504813930383,hamilton_09
1052,-0.0014010367318319172,hamilton_09
1053,-0.002843534157283267,hamilton_09
1054,-0.006884133763495925,hamilton_09
1055,-0.006191621371290146,hamilton_09
1056,-0.002103874102299641,hamilton_09
1057,-0.005189176666076945,hamilton_09
1058,-0.003681068045455116,hamilton_09
1059,-0.00628533887709255,hamilton_09
1060,0.00128224167395663,hamilton_09
1061,-0.0032951221277666585,hamilton_09
1062,0.0018763260087813593,hamilton_09
1064,-0.002119842275038386,hamilton_09
1065,-0.0033173685786789253,hamilton_09
1068,-0.004402297364842411,hamilton_09
1613,-0.001129319280323049,hamilton_31
1614,-0.006295570595931532,hamilton_31
1615,-0.005109628557409263,hamilton_31
1616,-0.0018891082439080442,hamilton_31
1617,-0.0032032152017833493,hamilton_31
1619,-0.00749996579096468,hamilton_31
1620,-0.006550130352588468,hamilton_31
1621,-0.006986835661283486,hamilton_31
1622,-0.0035910457511349136,hamilton_31
1623,-0.0038488110171005286,hamilton_31
1625,-0.008568218635306435,hamilton_31
1626,-0.01404770387613441,hamilton_31
1632,-0.0024332188931997178,hamilton_31
1636,-0.0037353916719835567,hamilton_31
1638,-0.006447275047220691,hamilton_31
1639,-0.004926774589886484,hamilton_31
1640,-0.01152108530996152,hamilton_31
1641,-0.003764887324787436,hamilton_31
1642,-0.002698126457469452,hamilton_31
1644,-0.0011760429888051816,hamilton_31
1645,-0.009728180734862013,hamilton_31
1647,-0.002156744963571833,hamilton_31
1648,-0.0009580850808925901,hamilton_31
1649,0.00027092024385293455,hamilton_31
1650,-0.0047454223169532735,hamilton_31
1651,-0.002748937888572467,hamilton_31
1655,-0.0032036822450385305,hamilton_31
1657,-0.007049286915670638,hamilton_31
1658,-0.004951148481864065,hamilton_31
1659,-0.004007351053579589,hamilton_31
1660,-0.006831836294552441,hamilton_31
1661,-0.006365515432990199,hamilton_31
1663,-0.002311071136058396,hamilton_31
1664,-0.008407547239328617,hamilton_31
1666,-0.004467118643606072,hamilton_31
1667,-0.0009321058149853956,hamilton_31
1668,-0.006104068024175268,hamilton_31
1669,0.0011311334157817709,hamilton_31
1670,-0.003216964242369236,hamilton_31
1671,-0.002279907429894812,hamilton_31
1675,-0.0006232693184480276,hamilton_31
1676,-0.0032506172033610614,hamilton_31
1678,-0.0010470955634328094,hamilton_31
1679,-0.005451163288266292,hamilton_31
1680,-0.0028911377047522446,hamilton_31
1681,-0.004884343548321457,hamilton_31
1682,-0.0033126355263297215,hamilton_31
1683,-0.005077101879140855,hamilton_31
1684,-0.008059852538193546,hamilton_31
1685,-0.0024251196814473186,hamilton_31
1686,-0.0019247196930389343,hamilton_31
1687,-0.007737977401909868,hamilton_31
1690,1.0519472357528592e-05,hamilton_38
1691,-0.0037228190871181122,hamilton_38
1693,-0.002436672830996067,hamilton_38
1695,-0.00489112258463833,hamilton_38
1697,-0.0016915601254938518,hamilton_38
1698,-0.004406493923767263,hamilton_38
1700,0.0004556064787819336,hamilton_38
1706,-0.0005065913241688813,hamilton_38
1708,-0.00419700372707057,hamilton_38
1709,-0.006973771032144205,hamilton_38
1712,-0.0074737330476526646,hamilton_38
1713,-0.004167627793302997,hamilton_38
1715,-0.002783961236564103,hamilton_38
1720,-0.0017671830266901666,hamilton_38
1721,-0.002263037290313563,hamilton_38
1725,-0.004735578005866614,hamilton_38
1726,-0.006880927253737434,hamilton_38
1727,-0.0011438006899705088,hamilton_38
1728,-0.008508248258338246,hamilton_38
1732,-0.00308466648937058,hamilton_38
1733,-0.0043304615676971634,hamilton_38
1735,-0.004631389351342064,hamilton_38
1736,-0.0021289850364823336,hamilton_38
1737,-0.003624848762893218,hamilton_38
1739,-0.0026319858745134763,hamilton_38
1741,-0.007174729314314399,hamilton_38
1743,-0.0028481764920337714,hamilton_38
1748,-0.00393198553562506,hamilton_38
1749,-0.005258761626609365,hamilton_38
1751,-0.008807185664299323,hamilton_38
1752,-0.0023609345343405196,hamilton_38
1754,-0.004378078544269792,hamilton_38
1755,-0.006092727365820316,hamilton_38
1760,-0.014373954797805722,hamilton_37
1767,-0.007271204684443089,hamilton_37
1769,-0.0013686171059055009,hamilton_37
1772,-0.003394759126894309,hamilton_37
1774,-0.0014305836261081285,hamilton_37
1775,-0.002576967972549293,hamilton_37
1792,-0.004391200827616237,hamilton_37
1795,-0.003756531120588091,hamilton_37
1800,-0.0062978865977070695,hamilton_37
1810,-0.006354711314333539,hamilton_37
