neuron_id,state,session_name
1031,0.05110834258743322,hamilton_04
1032,0.18674070509361373,hamilton_04
1034,0.03234138287620203,hamilton_04
1035,0.053780921830534734,hamilton_04
1036,0.08597862255831293,hamilton_04
1037,0.03232610357706631,hamilton_04
1038,0.04890004675156545,hamilton_04
1040,-0.00949383044057155,hamilton_04
1041,-0.006692815217311266,hamilton_04
1044,0.08652228863892415,hamilton_04
1045,0.08566774901062606,hamilton_04
1046,-0.009527991495500631,hamilton_04
1047,0.10019776235642715,hamilton_04
1048,-0.007786826711051464,hamilton_04
1049,0.04367286936782577,hamilton_04
1050,0.08969889354120146,hamilton_04
1051,-0.04101534323478624,hamilton_09
1052,0.1447728399297999,hamilton_09
1053,0.3010892829060382,hamilton_09
1054,0.23077651728203633,hamilton_09
1055,0.14633140035629716,hamilton_09
1056,0.005493111309994481,hamilton_09
1057,0.0635844905587339,hamilton_09
1058,0.37446743334848626,hamilton_09
1059,0.1975074461463675,hamilton_09
1060,0.191096956268254,hamilton_09
1061,0.176717409865568,hamilton_09
1062,0.013956070389811925,hamilton_09
1064,-0.04506910867378551,hamilton_09
1065,0.06777002546874326,hamilton_09
1068,0.07349106261095165,hamilton_09
1613,-0.0007395124628741146,hamilton_31
1614,0.07890276225078156,hamilton_31
1615,0.03299848717055158,hamilton_31
1616,0.06362174266173226,hamilton_31
1617,-0.006232059756304542,hamilton_31
1619,0.1909893983679074,hamilton_31
1620,0.3744665118285198,hamilton_31
1621,-0.022558266705222117,hamilton_31
1622,0.21829840439828727,hamilton_31
1623,0.1172038764498117,hamilton_31
1625,0.11885815013111675,hamilton_31
1626,0.2861178901361515,hamilton_31
1632,0.010947200094935461,hamilton_31
1636,0.05965014373880713,hamilton_31
1638,0.35066858019552954,hamilton_31
1639,0.056267856903331914,hamilton_31
1640,0.13024864980722245,hamilton_31
1641,0.2198216444483525,hamilton_31
1642,-0.003351165924817301,hamilton_31
1644,0.09443782638001377,hamilton_31
1645,-0.0017204612805337138,hamilton_31
1647,0.4221140089186825,hamilton_31
1648,0.008410577016156107,hamilton_31
1649,0.069413945167686,hamilton_31
1650,0.041572265131603614,hamilton_31
1651,0.21399637068113994,hamilton_31
1655,0.20557575399630976,hamilton_31
1657,0.02754637782900373,hamilton_31
1658,0.013717129298827336,hamilton_31
1659,0.208137585195335,hamilton_31
1660,0.7547188681482897,hamilton_31
1661,0.07612074539369722,hamilton_31
1663,0.5847012504086173,hamilton_31
1664,0.026716905521798708,hamilton_31
1666,0.16736326256535353,hamilton_31
1667,0.0820512008723236,hamilton_31
1668,0.3490914082083112,hamilton_31
1669,-0.013946122388593852,hamilton_31
1670,0.30043579033370194,hamilton_31
1671,-0.0012461290250958656,hamilton_31
1675,0.08091068220796485,hamilton_31
1676,0.14629098788455464,hamilton_31
1678,-0.002595494703615908,hamilton_31
1679,-0.003177761552749492,hamilton_31
1680,-0.004119510618815658,hamilton_31
1681,0.08577147755017256,hamilton_31
1682,0.11754016264650444,hamilton_31
1683,0.018425810378157916,hamilton_31
1684,0.21645221069101667,hamilton_31
1685,0.02951448310384257,hamilton_31
