neuron_id,comb,session_name
1,0.8017847972312836,ESHOCK_03_LOC1
4,0.7295977872660002,ESHOCK_03_LOC1
5,0.7997542528814613,ESHOCK_03_LOC1
6,0.5197824367897208,ESHOCK_03_LOC1
8,0.7789255554258385,ESHOCK_03_LOC1
9,0.3182276755763784,ESHOCK_04_LOC1
12,0.3906380209184916,ESHOCK_04_LOC1
17,0.7703424657137499,ESHOCK_04_LOC1
18,0.5622701476197621,ESHOCK_04_LOC1
22,0.6629701026469087,ESHOCK_04_LOC1
27,0.5488920917318898,ESHOCK_04_LOC1
31,0.8302830593112513,ESHOCK_04_LOC1
32,0.745219500830695,ESHOCK_04_LOC1
33,0.2637144599418867,ESHOCK_04_LOC1
34,0.4560228161144039,ESHOCK_04_LOC1
35,0.17604263933419384,ESHOCK_04_LOC1
36,0.806754783544541,ESHOCK_04_LOC1
37,0.657086148038933,ESHOCK_04_LOC1
38,0.7959344832837811,ESHOCK_04_LOC1
39,0.9011759759611264,ESHOCK_04_LOC1
40,0.730327091435574,ESHOCK_04_LOC1
41,0.4473994900492043,ESHOCK_04_LOC1
42,0.40114720867964115,ESHOCK_04_LOC1
43,0.5708972107787609,ESHOCK_04_LOC1
44,0.24651899305343256,ESHOCK_04_LOC1
45,0.625885917612681,ESHOCK_04_LOC1
46,0.8281030873032954,ESHOCK_04_LOC1
47,0.9004912462523696,ESHOCK_04_LOC1
48,0.349731696548893,ESHOCK_06_LOC1
49,0.7846541233666802,ESHOCK_06_LOC1
50,0.6057088761265551,ESHOCK_06_LOC1
51,0.5297262549809274,ESHOCK_06_LOC1
52,0.6799235353293558,ESHOCK_06_LOC1
54,0.5422827027130004,ESHOCK_06_LOC1
55,0.08594697801768954,ESHOCK_06_LOC1
57,0.6729257882868938,ESHOCK_06_LOC1
58,0.6619574247064772,ESHOCK_06_LOC1
59,0.3107753841342283,ESHOCK_06_LOC1
60,0.5916174382436775,ESHOCK_06_LOC1
62,0.5964756364205186,ESHOCK_06_LOC1
63,0.2722258465843579,ESHOCK_06_LOC1
64,0.47333477367149007,ESHOCK_06_LOC1
69,0.2946148224732174,ESHOCK_06_LOC1
70,0.4961619926654667,ESHOCK_06_LOC1
71,-0.07853070364811461,ESHOCK_06_LOC1
73,0.45927135045132295,ESHOCK_06_LOC1
74,0.6347816756575019,ESHOCK_06_LOC1
75,0.5718601794665039,ESHOCK_06_LOC1
76,0.22485779289088903,ESHOCK_06_LOC1
77,0.42137664694085525,ESHOCK_06_LOC1
81,0.013902107327126734,ESHOCK_07_LOC1
82,0.1972617285919354,ESHOCK_07_LOC1
84,0.8195589424547496,ESHOCK_07_LOC1
85,0.6829039820591998,ESHOCK_07_LOC1
86,0.6009402451760586,ESHOCK_07_LOC1
88,0.4736196988270477,ESHOCK_07_LOC1
89,0.5315683434044324,ESHOCK_07_LOC1
90,0.403207464954349,ESHOCK_07_LOC1
91,0.575360335606615,ESHOCK_07_LOC1
92,0.40576819376130546,ESHOCK_07_LOC1
93,0.6955670893359145,ESHOCK_07_LOC1
94,0.7053057999575129,ESHOCK_07_LOC1
95,0.7986791332369807,ESHOCK_07_LOC1
97,0.8399983196217995,ESHOCK_08_LOC1
98,0.2995763860545245,ESHOCK_08_LOC1
99,-0.12108934114235118,ESHOCK_08_LOC1
100,0.715176430069981,ESHOCK_08_LOC1
101,0.6846357645321055,ESHOCK_08_LOC1
102,0.45394221514963656,ESHOCK_08_LOC1
103,0.03240747327087008,ESHOCK_08_LOC1
104,0.6942267263352522,ESHOCK_08_LOC1
105,0.7121013689116319,ESHOCK_08_LOC1
106,0.5630589655283739,ESHOCK_08_LOC1
107,0.7705144866684395,ESHOCK_08_LOC1
108,0.6926216335357005,ESHOCK_08_LOC1
109,0.7093127724932887,ESHOCK_08_LOC1
110,0.5236593476113132,ESHOCK_08_LOC1
111,0.6424520278704199,ESHOCK_08_LOC1
113,0.8578766967736353,ESHOCK_08_LOC1
114,-0.1433232095425047,ESHOCK_08_LOC1
115,0.978489283774594,ESHOCK_08_LOC1
116,0.8694120893306531,ESHOCK_08_LOC1
117,-1.8598740092701906,ESHOCK_08_LOC1
118,-0.875818242165699,ESHOCK_08_LOC1
120,0.02990578768343677,ESHOCK_08_LOC1
121,0.9886786718511354,ESHOCK_08_LOC1
122,0.10031420656076281,ESHOCK_08_LOC1
123,0.6336727914368763,ESHOCK_08_LOC1
124,0.03434599452223404,ESHOCK_08_LOC1
125,0.7559526418783176,ESHOCK_08_LOC1
126,0.43715662434260477,ESHOCK_08_LOC1
127,0.28148529374571707,ESHOCK_08_LOC1
128,-0.7039699673272105,ESHOCK_08_LOC1
132,0.5449205455453614,ESHOCK_09_LOC1
135,0.4351863833288608,ESHOCK_09_LOC1
136,0.6313461218279526,ESHOCK_09_LOC1
137,0.8727992138850542,ESHOCK_09_LOC1
138,0.5528371458040583,ESHOCK_09_LOC1
139,0.7238137876395747,ESHOCK_09_LOC1
140,0.5194354870752413,ESHOCK_09_LOC1
142,0.4838025516127951,ESHOCK_09_LOC1
144,0.7102903959226864,ESHOCK_09_LOC1
145,0.8259228159894828,ESHOCK_09_LOC1
146,0.4665314444099941,ESHOCK_09_LOC1
147,0.718751530454365,ESHOCK_09_LOC1
151,0.37485749068069635,ESHOCK_09_LOC1
152,0.08494907742870603,ESHOCK_09_LOC1
153,0.3624158270777132,ESHOCK_09_LOC1
154,0.5422847869802071,ESHOCK_09_LOC1
155,0.39553989892344477,ESHOCK_09_LOC1
156,0.19211895800202858,ESHOCK_09_LOC1
157,0.3891737550997535,ESHOCK_09_LOC1
158,0.64212308652726,ESHOCK_09_LOC1
159,0.8726541948149904,ESHOCK_09_LOC1
161,0.30733624743651156,ESHOCK_09_LOC1
162,0.888437947700498,ESHOCK_09_LOC1
163,0.4561543852671714,ESHOCK_09_LOC1
164,0.6074515318538884,ESHOCK_09_LOC1
166,0.8624770381271054,ESHOCK_09_LOC1
167,0.6299377842392543,ESHOCK_09_LOC1
176,0.3221310989137969,ESHOCK_09_LOC1
177,0.7873703124883067,ESHOCK_09_LOC1
178,0.23786759445355882,ESHOCK_09_LOC1
179,0.5296126747092901,ESHOCK_09_LOC1
180,0.6152645943670272,ESHOCK_09_LOC1
181,0.9445901692760297,ESHOCK_09_LOC1
182,0.9351354272790399,ESHOCK_09_LOC1
184,-0.4401486288422234,ESHOCK_09_LOC1
185,0.7914961158213272,ESHOCK_09_LOC1
1011,0.5986667470166138,hamilton_10
1013,0.8890727327650778,hamilton_10
1014,0.17681623729804558,hamilton_10
1015,0.7885762572140631,hamilton_10
1016,0.36901369870778933,hamilton_10
1018,0.6140783818179545,hamilton_10
1019,0.36291057633285,hamilton_10
1020,0.10935092382991729,hamilton_10
1021,0.5220414640912013,hamilton_03
1022,0.31404418237251075,hamilton_03
1024,0.6954712298644153,hamilton_03
1025,0.7687646752472893,hamilton_03
1026,0.652601091565929,hamilton_03
1027,0.7862483899784015,hamilton_03
1028,0.5054894642280974,hamilton_03
1029,0.5197283808147166,hamilton_03
1030,0.8349964598886042,hamilton_03
1031,0.4984126612654557,hamilton_04
1032,0.5846561184644604,hamilton_04
1034,0.6302824762384487,hamilton_04
1035,0.8533830613012506,hamilton_04
1036,0.5643328577300079,hamilton_04
1037,0.5873681845828993,hamilton_04
1038,0.8696713611800357,hamilton_04
1040,0.6557998987027434,hamilton_04
1041,0.7233841130665819,hamilton_04
1044,0.6924153337723579,hamilton_04
1045,0.6129689520784842,hamilton_04
1046,0.36585866687141444,hamilton_04
1047,0.6345415389905738,hamilton_04
1048,0.30721752155112403,hamilton_04
1049,0.5147440310024767,hamilton_04
1050,0.5946918527133169,hamilton_04
1051,-0.32104206624594656,hamilton_09
1052,0.34485724543291957,hamilton_09
1053,0.39348110832167127,hamilton_09
1054,0.384300616832349,hamilton_09
1055,0.677172009937513,hamilton_09
1056,0.743207916215142,hamilton_09
1057,0.7413142989335257,hamilton_09
1058,0.6059006886280247,hamilton_09
1059,0.5191931105842865,hamilton_09
1060,0.7164000371451253,hamilton_09
1061,0.7737568077802324,hamilton_09
1062,0.5432603156954643,hamilton_09
1064,-0.2964214687353021,hamilton_09
1065,0.7177274445367887,hamilton_09
1068,0.689254920058267,hamilton_09
2291,0.30161418046235233,acute_15
2293,0.12469270732695319,acute_15
2296,0.38339013738092453,acute_15
2298,0.42054558023281335,acute_15
2299,0.6909343115736652,acute_15
2301,0.7846262051591186,acute_15
2305,0.8895858380216227,acute_15
2306,0.8357616780458544,acute_15
2309,0.8259023145936395,acute_15
2316,0.08427168317008105,acute_15
2324,0.6992938053553027,acute_15
2328,0.3218979865528663,acute_15
2329,0.9463949846594495,acute_15
2334,0.10853877618293825,acute_15
2335,0.9058111690813373,acute_15
2337,0.2836813864613504,acute_15
2338,0.5885589241458358,acute_15
2339,0.8830284289072082,acute_15
2340,0.574751392112131,acute_15
2344,0.7785259225770548,acute_15
2347,0.8780125902546526,acute_15
2348,0.9284256762153842,acute_15
2350,0.8862693326090095,acute_15
2352,0.9045027570440226,acute_15
2353,0.5696192923789972,acute_15
2354,0.20169085582715898,acute_15
2359,0.11044946201750434,acute_15
2360,0.6320511902926735,acute_15
2361,0.5448518550663158,acute_15
2362,0.17131336762709015,acute_15
2406,0.39493684497686954,acute_16
2407,0.01253252358997572,acute_16
2408,0.25804956469474655,acute_16
2410,0.2071838146820711,acute_16
2411,0.2968702794287212,acute_16
2412,0.40489230902644896,acute_16
2413,0.36426159295814725,acute_16
2414,0.3031717816994365,acute_16
2415,0.9254214845714716,acute_16
2418,0.06709992206395474,acute_16
2420,0.5975413914108458,acute_16
2422,0.8365066128533719,acute_16
2424,0.9203182068729978,acute_16
2425,0.14341557218383355,acute_16
2428,0.17658928868969723,acute_16
2429,0.32232996299074923,acute_16
2461,0.6899443559449219,acute_14
2463,0.604951434281086,acute_14
2464,0.40327949562181936,acute_14
2465,0.12600951398274055,acute_14
2469,0.39409605031384565,acute_14
2472,0.6607802263765729,acute_14
2475,0.8146701144020604,acute_14
2476,0.13220121108361688,acute_14
2478,0.050636204638895156,acute_14
2480,0.6658343354014346,acute_14
2481,0.26573241485111027,acute_14
2482,0.398268110813616,acute_14
2485,0.2901674646600062,acute_14
2487,0.4848512714478702,acute_14
2489,0.24230889242939244,acute_14
2493,0.2116159339651414,acute_14
2494,0.08361287878946214,acute_14
2496,0.36859669838702924,acute_14
2503,0.7183000976729469,acute_14
2522,-0.013791853360892458,acute_12
2523,-0.05334026929142133,acute_12
2524,0.7636481414955283,acute_12
2525,0.8178306813968197,acute_12
2526,0.7228804377748472,acute_12
2527,0.7114808210537827,acute_12
2528,0.5547716257022082,acute_12
2529,0.7297353053662267,acute_12
2531,0.819916006186396,acute_12
2533,-0.012249734149598535,acute_12
2542,0.5942307604673733,acute_12
2544,0.672507355865885,acute_12
2546,0.04963325829185936,acute_12
2548,0.8700531763789734,acute_12
2551,0.8787610231745244,acute_12
2555,0.7435809980528396,acute_12
2558,0.21006779453990393,acute_12
2559,0.670251110524269,acute_12
2560,0.8400459436267432,acute_12
2562,0.38975828809235236,acute_12
2563,0.7255056720397682,acute_12
2564,-0.042722524315190524,acute_12
2566,0.36500243457268355,acute_12
2567,0.8524219917816509,acute_12
2568,0.20522618430062667,acute_12
2569,0.4941495423011899,acute_12
2570,0.5684604135603596,acute_12
2571,0.7516723717373532,acute_12
2573,0.6659519287370895,acute_12
2574,0.8205803223340442,acute_12
2575,0.7443373969287841,acute_12
2577,0.40153682734578383,acute_12
2578,0.8861620656122879,acute_12
2585,0.20241258921214406,acute_12
2586,0.4604533828149447,acute_12
2587,0.12957233515457361,acute_12
2588,0.07694862068277279,acute_12
2589,0.15667362691288406,acute_12
2590,0.7901268669945816,acute_12
2592,0.8753693267685307,acute_11
2593,0.7363187322883488,acute_11
2594,0.6336273609944263,acute_11
2595,0.8300173267642519,acute_11
2596,0.6759892111309375,acute_11
2598,0.7861634299039413,acute_11
2601,0.8415448479917386,acute_11
2603,0.6264888043262151,acute_11
2604,0.339751753432706,acute_11
2605,0.6295173493011056,acute_11
2606,0.3065712698542115,acute_11
2607,0.721502629345051,acute_11
2608,0.6032434067426953,acute_11
2609,0.9442985249549315,acute_11
2610,0.7716304114396392,acute_11
2611,0.9092574528183348,acute_11
2612,0.4218757221841227,acute_11
2613,0.49517151289100214,acute_11
2616,0.5053056090863745,acute_11
2617,0.4188944799792675,acute_11
2618,0.40054681854157953,acute_11
2619,0.352013698466999,acute_11
2620,0.376780444572819,acute_11
2621,0.4646054473431839,acute_11
2622,0.5720473968804906,acute_11
2623,0.934723163628356,acute_11
2624,0.9647612971531012,acute_11
2625,0.8020183051794507,acute_11
2626,0.8263922987733187,acute_11
2627,0.34243935679967447,acute_11
2628,0.1130986063015734,acute_11
2629,0.6372109557869676,acute_11
2630,0.4543463676886922,acute_11
2634,-0.017114930519625295,acute_11
