neuron_id,pop,session_name
1,0.7893823508701365,ESHOCK_03_LOC1
4,0.7135080718385236,ESHOCK_03_LOC1
5,0.7841600383946737,ESHOCK_03_LOC1
6,0.47614727934705314,ESHOCK_03_LOC1
8,0.7204836198504138,ESHOCK_03_LOC1
9,0.32951680436651315,ESHOCK_04_LOC1
12,0.4052380325781438,ESHOCK_04_LOC1
17,0.7632677872343532,ESHOCK_04_LOC1
18,0.5610839013143647,ESHOCK_04_LOC1
22,0.6604272300509498,ESHOCK_04_LOC1
27,0.561739148335114,ESHOCK_04_LOC1
31,0.81867890438096,ESHOCK_04_LOC1
32,0.726319623099393,ESHOCK_04_LOC1
33,0.27728454706021916,ESHOCK_04_LOC1
34,0.45961182430065506,ESHOCK_04_LOC1
35,0.18560823842860802,ESHOCK_04_LOC1
36,0.7931633415809621,ESHOCK_04_LOC1
37,0.6303979833152848,ESHOCK_04_LOC1
38,0.7763188442209963,ESHOCK_04_LOC1
39,0.8897708016104626,ESHOCK_04_LOC1
40,0.7173574429242965,ESHOCK_04_LOC1
41,0.4637925294930126,ESHOCK_04_LOC1
42,0.4035282204164684,ESHOCK_04_LOC1
43,0.5614607432912446,ESHOCK_04_LOC1
44,0.24491358610606911,ESHOCK_04_LOC1
45,0.5131203246104071,ESHOCK_04_LOC1
46,0.8142696597156401,ESHOCK_04_LOC1
47,0.8917601335288905,ESHOCK_04_LOC1
48,0.352418773424353,ESHOCK_06_LOC1
49,0.7672469001283371,ESHOCK_06_LOC1
50,0.5735812590504509,ESHOCK_06_LOC1
51,0.5448913069280038,ESHOCK_06_LOC1
52,0.6772428569463848,ESHOCK_06_LOC1
54,0.5299622941395618,ESHOCK_06_LOC1
55,0.08114767541247023,ESHOCK_06_LOC1
57,0.6591323453294077,ESHOCK_06_LOC1
58,0.6454963675904729,ESHOCK_06_LOC1
59,0.3212859457945044,ESHOCK_06_LOC1
60,0.5606630616516084,ESHOCK_06_LOC1
62,0.5922249560553313,ESHOCK_06_LOC1
63,0.3749228681539877,ESHOCK_06_LOC1
64,0.44245591357945424,ESHOCK_06_LOC1
69,0.2907627289314429,ESHOCK_06_LOC1
70,0.4658944562156512,ESHOCK_06_LOC1
71,-0.031025228624617252,ESHOCK_06_LOC1
73,0.44559371099266015,ESHOCK_06_LOC1
74,0.5841875397353345,ESHOCK_06_LOC1
75,0.5583489355857822,ESHOCK_06_LOC1
76,0.24885443587727935,ESHOCK_06_LOC1
77,0.4046949097649256,ESHOCK_06_LOC1
81,0.04376985878282347,ESHOCK_07_LOC1
82,0.22321841502172468,ESHOCK_07_LOC1
84,0.8009326369708161,ESHOCK_07_LOC1
85,0.6574586818278529,ESHOCK_07_LOC1
86,0.5882875102853612,ESHOCK_07_LOC1
88,0.46535837076324144,ESHOCK_07_LOC1
89,0.525509602912215,ESHOCK_07_LOC1
90,0.3858213448622349,ESHOCK_07_LOC1
91,0.5549785796915442,ESHOCK_07_LOC1
92,0.40558816782349344,ESHOCK_07_LOC1
93,0.6836660380551933,ESHOCK_07_LOC1
94,0.6997992411921924,ESHOCK_07_LOC1
95,0.748146580329825,ESHOCK_07_LOC1
97,0.8191205190311719,ESHOCK_08_LOC1
98,0.3307546752865265,ESHOCK_08_LOC1
99,-0.06147234560652783,ESHOCK_08_LOC1
100,0.7042717957892083,ESHOCK_08_LOC1
101,0.6752443225097975,ESHOCK_08_LOC1
102,0.4517453908571284,ESHOCK_08_LOC1
103,0.04516397508094583,ESHOCK_08_LOC1
104,0.685738805066984,ESHOCK_08_LOC1
