neuron_id,pop,session_name
1031,-0.06376262333220155,hamilton_04
1032,-0.04037379650431525,hamilton_04
1034,-0.052969144554388684,hamilton_04
1035,-0.05459667824759022,hamilton_04
1036,-0.06260615092250643,hamilton_04
1037,-0.03231496874928417,hamilton_04
1038,-0.0395983531937143,hamilton_04
1040,-0.0610005813126453,hamilton_04
1041,-0.040966486783972654,hamilton_04
1044,-0.034479161297584104,hamilton_04
1045,-0.04459031198926846,hamilton_04
1046,-0.02451531181542548,hamilton_04
1047,-0.06227495975873372,hamilton_04
1048,-0.02424526751445284,hamilton_04
1049,-0.03379461143305522,hamilton_04
1050,-0.04442899721531486,hamilton_04
1051,-0.06113642662931049,hamilton_09
1052,-0.06025887659713254,hamilton_09
1053,-0.05330484154405859,hamilton_09
1054,-0.04518998942035766,hamilton_09
1055,-0.043445292365809386,hamilton_09
1056,-0.033052507080098284,hamilton_09
1057,-0.06251538262307861,hamilton_09
1058,-0.042473553445159816,hamilton_09
1059,-0.058091830327823946,hamilton_09
1060,-0.05126072622667048,hamilton_09
1061,-0.035868602308149325,hamilton_09
1062,-0.04644436299543475,hamilton_09
1064,-0.04683646542481319,hamilton_09
1065,-0.027794399171238805,hamilton_09
1068,-0.030841800320721768,hamilton_09
1613,-0.045763450118795124,hamilton_31
1614,-0.03191275834658362,hamilton_31
1615,-0.07513209450530822,hamilton_31
1616,-0.03297290082179653,hamilton_31
1617,-0.033230644097367604,hamilton_31
1619,-0.04965238654390673,hamilton_31
1620,-0.04651116935428048,hamilton_31
1621,-0.0552997081581875,hamilton_31
1622,-0.051230281321712964,hamilton_31
1623,-0.05475679335704529,hamilton_31
1625,-0.04765474077006502,hamilton_31
1626,-0.045040264992827206,hamilton_31
1632,-0.03935816007466371,hamilton_31
1636,-0.04137158477204901,hamilton_31
1638,-0.06689827019649086,hamilton_31
1639,-0.050807197980482145,hamilton_31
1640,-0.046890717826856096,hamilton_31
1641,-0.055968353137726946,hamilton_31
1642,-0.04645325810508312,hamilton_31
1644,-0.031777639753965616,hamilton_31
1645,-0.03812187105102134,hamilton_31
1647,-0.03450041397533741,hamilton_31
1648,-0.05149333226501716,hamilton_31
1649,-0.02796889244163232,hamilton_31
1650,-0.03269642520272327,hamilton_31
1651,-0.040909772064641234,hamilton_31
1655,-0.0652584294329118,hamilton_31
