neuron_id,neuron_type,score,session_name
1,SIR,0.7621941908807105,ESHOCK_03_LOC1
4,SIR,0.6775252528955079,ESHOCK_03_LOC1
5,SIR,0.33812651319191983,ESHOCK_03_LOC1
6,SIR,0.46523388347028816,ESHOCK_03_LOC1
8,SIR,-0.001920353376068884,ESHOCK_03_LOC1
1,FF,0.29343611596299785,ESHOCK_03_LOC1
4,FF,0.5236178265795874,ESHOCK_03_LOC1
5,FF,0.7968587366395792,ESHOCK_03_LOC1
6,FF,0.4638192603130836,ESHOCK_03_LOC1
8,FF,0.699919624874173,ESHOCK_03_LOC1
1,SR,0.802299495064835,ESHOCK_03_LOC1
4,SR,0.6906423391985438,ESHOCK_03_LOC1
5,SR,0.777907539237682,ESHOCK_03_LOC1
6,SR,0.387843557154683,ESHOCK_03_LOC1
8,SR,0.7226236112872454,ESHOCK_03_LOC1
9,SIR,0.3158580675004067,ESHOCK_04_LOC1
12,SIR,0.39888557746882314,ESHOCK_04_LOC1
17,SIR,0.7687039178237438,ESHOCK_04_LOC1
18,SIR,0.5588092908442832,ESHOCK_04_LOC1
22,SIR,0.6684806007562099,ESHOCK_04_LOC1
27,SIR,0.5556451832919451,ESHOCK_04_LOC1
31,SIR,0.8055877618859697,ESHOCK_04_LOC1
32,SIR,0.6967691430557892,ESHOCK_04_LOC1
33,SIR,0.2600933309280916,ESHOCK_04_LOC1
34,SIR,0.46461766409921734,ESHOCK_04_LOC1
35,SIR,0.15498048336452394,ESHOCK_04_LOC1
36,SIR,0.7738794169848104,ESHOCK_04_LOC1
37,SIR,0.6291033539611943,ESHOCK_04_LOC1
38,SIR,0.6777238535216631,ESHOCK_04_LOC1
39,SIR,0.8907855906745589,ESHOCK_04_LOC1
40,SIR,0.7174897632380365,ESHOCK_04_LOC1
41,SIR,0.46362646896601645,ESHOCK_04_LOC1
42,SIR,0.3841722727061264,ESHOCK_04_LOC1
43,SIR,0.5467262106731701,ESHOCK_04_LOC1
44,SIR,0.23555348643318497,ESHOCK_04_LOC1
45,SIR,0.4223452278451611,ESHOCK_04_LOC1
46,SIR,0.8031282496917778,ESHOCK_04_LOC1
47,SIR,0.8983070915204493,ESHOCK_04_LOC1
9,FF,0.29802887751197066,ESHOCK_04_LOC1
12,FF,0.39092832055761,ESHOCK_04_LOC1
17,FF,0.7732779425296225,ESHOCK_04_LOC1
18,FF,0.5532084004295621,ESHOCK_04_LOC1
22,FF,0.6755685953834855,ESHOCK_04_LOC1
27,FF,0.5095630458268591,ESHOCK_04_LOC1
31,FF,0.8156478353356856,ESHOCK_04_LOC1
32,FF,0.7237021123765687,ESHOCK_04_LOC1
33,FF,0.2405058933979039,ESHOCK_04_LOC1
34,FF,0.4034730250259158,ESHOCK_04_LOC1
35,FF,0.17901199408941265,ESHOCK_04_LOC1
36,FF,0.8044238193833018,ESHOCK_04_LOC1
37,FF,0.6175874454930124,ESHOCK_04_LOC1
38,FF,0.7295898025471614,ESHOCK_04_LOC1
39,FF,0.8959718602076489,ESHOCK_04_LOC1
40,FF,0.7089720482143825,ESHOCK_04_LOC1
41,FF,0.4431764320872936,ESHOCK_04_LOC1
42,FF,0.378584358657642,ESHOCK_04_LOC1
43,FF,0.5638289538434075,ESHOCK_04_LOC1
44,FF,0.1839849962354389,ESHOCK_04_LOC1
45,FF,0.488368122907211,ESHOCK_04_LOC1
46,FF,0.8182422201451104,ESHOCK_04_LOC1
47,FF,0.8955951927150444,ESHOCK_04_LOC1
9,SR,0.3010607601126057,ESHOCK_04_LOC1
12,SR,0.3807695728963244,ESHOCK_04_LOC1
17,SR,0.6775365933368487,ESHOCK_04_LOC1
18,SR,0.45357937675641236,ESHOCK_04_LOC1
22,SR,0.6388955900945248,ESHOCK_04_LOC1
27,SR,0.45973420129708187,ESHOCK_04_LOC1
31,SR,0.7865685085896149,ESHOCK_04_LOC1
32,SR,0.6464154890107418,ESHOCK_04_LOC1
33,SR,0.2525805831287124,ESHOCK_04_LOC1
34,SR,0.41276352657923693,ESHOCK_04_LOC1
35,SR,0.19932523301121602,ESHOCK_04_LOC1
36,SR,0.7958554537853374,ESHOCK_04_LOC1
37,SR,0.5638756888012642,ESHOCK_04_LOC1
38,SR,0.7757450639867158,ESHOCK_04_LOC1
39,SR,0.8320555415982941,ESHOCK_04_LOC1
40,SR,0.6887196539079158,ESHOCK_04_LOC1
41,SR,0.37408364918086534,ESHOCK_04_LOC1
42,SR,0.38419502877021705,ESHOCK_04_LOC1
43,SR,0.5580402371515599,ESHOCK_04_LOC1
44,SR,0.23762900949432733,ESHOCK_04_LOC1
45,SR,0.493173315348198,ESHOCK_04_LOC1
46,SR,0.8056476845077457,ESHOCK_04_LOC1
47,SR,0.8490802817716224,ESHOCK_04_LOC1
48,SIR,0.3437806205011174,ESHOCK_06_LOC1
49,SIR,0.7450104553627296,ESHOCK_06_LOC1
50,SIR,0.5946774503570905,ESHOCK_06_LOC1
51,SIR,0.5242494078291793,ESHOCK_06_LOC1
52,SIR,0.666016373569115,ESHOCK_06_LOC1
54,SIR,0.5383647484128055,ESHOCK_06_LOC1
55,SIR,0.07311525635248983,ESHOCK_06_LOC1
57,SIR,0.6416955311149447,ESHOCK_06_LOC1
58,SIR,0.6348414602453648,ESHOCK_06_LOC1
59,SIR,0.2972262388778681,ESHOCK_06_LOC1
60,SIR,0.5600622765971656,ESHOCK_06_LOC1
62,SIR,0.5759399777372676,ESHOCK_06_LOC1
63,SIR,0.2973437036384973,ESHOCK_06_LOC1
64,SIR,0.4251081541697957,ESHOCK_06_LOC1
69,SIR,0.27625894368665105,ESHOCK_06_LOC1
70,SIR,0.4785343727609,ESHOCK_06_LOC1
71,SIR,-0.09167971741042757,ESHOCK_06_LOC1
73,SIR,0.45375862662149,ESHOCK_06_LOC1
74,SIR,0.5742729429115723,ESHOCK_06_LOC1
75,SIR,0.5427355865310529,ESHOCK_06_LOC1
76,SIR,0.2362470422943086,ESHOCK_06_LOC1
77,SIR,0.3912687405013948,ESHOCK_06_LOC1
48,FF,0.3500726184148364,ESHOCK_06_LOC1
49,FF,0.6725268047802165,ESHOCK_06_LOC1
50,FF,0.5735986262658456,ESHOCK_06_LOC1
51,FF,0.5280880634678902,ESHOCK_06_LOC1
52,FF,0.6767257459752983,ESHOCK_06_LOC1
54,FF,0.5383884232137484,ESHOCK_06_LOC1
55,FF,0.07152937637966598,ESHOCK_06_LOC1
57,FF,0.5507705637990213,ESHOCK_06_LOC1
58,FF,0.5902197188189915,ESHOCK_06_LOC1
59,FF,0.2569035883935352,ESHOCK_06_LOC1
60,FF,0.5084691605560473,ESHOCK_06_LOC1
62,FF,0.5683517258785468,ESHOCK_06_LOC1
63,FF,0.18443537009530844,ESHOCK_06_LOC1
64,FF,0.43917991951568364,ESHOCK_06_LOC1
69,FF,0.28454106743024715,ESHOCK_06_LOC1
70,FF,0.458268102325403,ESHOCK_06_LOC1
71,FF,-0.06408784506701348,ESHOCK_06_LOC1
73,FF,0.45200149148499946,ESHOCK_06_LOC1
74,FF,0.48189283579344633,ESHOCK_06_LOC1
75,FF,0.5275237856438816,ESHOCK_06_LOC1
76,FF,0.192399314277181,ESHOCK_06_LOC1
77,FF,0.3460828456693973,ESHOCK_06_LOC1
48,SR,0.3035414367001489,ESHOCK_06_LOC1
49,SR,0.7326447770623589,ESHOCK_06_LOC1
50,SR,0.48900542984278184,ESHOCK_06_LOC1
51,SR,0.5063862593363513,ESHOCK_06_LOC1
52,SR,0.611487936430648,ESHOCK_06_LOC1
54,SR,0.4743984795973339,ESHOCK_06_LOC1
55,SR,0.02329622140549532,ESHOCK_06_LOC1
57,SR,0.5010317439738947,ESHOCK_06_LOC1
58,SR,0.620445647542488,ESHOCK_06_LOC1
59,SR,0.2173409501240509,ESHOCK_06_LOC1
60,SR,0.4491212987085985,ESHOCK_06_LOC1
62,SR,0.41864966680340565,ESHOCK_06_LOC1
63,SR,0.3741054559766348,ESHOCK_06_LOC1
64,SR,0.26502751495679133,ESHOCK_06_LOC1
69,SR,0.22279355470363016,ESHOCK_06_LOC1
70,SR,0.4057433387356023,ESHOCK_06_LOC1
71,SR,-0.09339833509416909,ESHOCK_06_LOC1
73,SR,0.3466820710886546,ESHOCK_06_LOC1
74,SR,0.5518687139300514,ESHOCK_06_LOC1
75,SR,0.4263020901060858,ESHOCK_06_LOC1
76,SR,0.20134237156730247,ESHOCK_06_LOC1
77,SR,0.31420752508887195,ESHOCK_06_LOC1
81,SIR,-0.04555005021060123,ESHOCK_07_LOC1
82,SIR,0.04642916532949955,ESHOCK_07_LOC1
84,SIR,0.8138994856310756,ESHOCK_07_LOC1
85,SIR,0.6781310207374809,ESHOCK_07_LOC1
86,SIR,0.5070685519907628,ESHOCK_07_LOC1
88,SIR,0.4219180405073734,ESHOCK_07_LOC1
89,SIR,0.4982557842567396,ESHOCK_07_LOC1
90,SIR,0.3051386934420276,ESHOCK_07_LOC1
91,SIR,0.5412496039035049,ESHOCK_07_LOC1
92,SIR,0.31967534961036603,ESHOCK_07_LOC1
93,SIR,0.5999504094006335,ESHOCK_07_LOC1
94,SIR,0.5769510769181684,ESHOCK_07_LOC1
95,SIR,0.6310363719111215,ESHOCK_07_LOC1
81,FF,0.05278075722272555,ESHOCK_07_LOC1
82,FF,0.22153270837934533,ESHOCK_07_LOC1
84,FF,0.8064868797536773,ESHOCK_07_LOC1
85,FF,0.6470058267516138,ESHOCK_07_LOC1
86,FF,0.5422916250033644,ESHOCK_07_LOC1
88,FF,0.443965276982108,ESHOCK_07_LOC1
89,FF,0.5075913535669334,ESHOCK_07_LOC1
90,FF,0.32413916694520284,ESHOCK_07_LOC1
91,FF,0.5316413203178495,ESHOCK_07_LOC1
92,FF,0.33322640804858644,ESHOCK_07_LOC1
93,FF,0.6917033708830148,ESHOCK_07_LOC1
94,FF,0.6230590436335504,ESHOCK_07_LOC1
95,FF,0.7641232063852235,ESHOCK_07_LOC1
81,SR,-0.016505310691964682,ESHOCK_07_LOC1
82,SR,0.11065915295111386,ESHOCK_07_LOC1
84,SR,0.6436450540969505,ESHOCK_07_LOC1
85,SR,0.5198024045077473,ESHOCK_07_LOC1
86,SR,0.548257940145319,ESHOCK_07_LOC1
88,SR,0.3535967438957619,ESHOCK_07_LOC1
89,SR,0.3940459256659916,ESHOCK_07_LOC1
90,SR,0.2609646188572087,ESHOCK_07_LOC1
91,SR,0.49297412585333644,ESHOCK_07_LOC1
92,SR,0.34668671404740936,ESHOCK_07_LOC1
93,SR,0.6299011048567683,ESHOCK_07_LOC1
94,SR,0.4733024365650186,ESHOCK_07_LOC1
95,SR,0.6766271362535894,ESHOCK_07_LOC1
97,SIR,0.8365780564025842,ESHOCK_08_LOC1
98,SIR,0.3030549991857999,ESHOCK_08_LOC1
99,SIR,-0.07134211409000613,ESHOCK_08_LOC1
