neuron_id,comb,session_name
89,-0.07126683925909512,ESHOCK_07_LOC1
90,-0.07470419212711099,ESHOCK_07_LOC1
91,-0.0800264130808908,ESHOCK_07_LOC1
92,-0.014386586508884002,ESHOCK_07_LOC1
93,-0.08243600394567792,ESHOCK_07_LOC1
94,-0.07770410557578282,ESHOCK_07_LOC1
95,-0.050154732968258384,ESHOCK_07_LOC1
97,-0.054849882131417796,ESHOCK_08_LOC1
98,-0.05555894264763328,ESHOCK_08_LOC1
99,-0.11880837732458668,ESHOCK_08_LOC1
100,-0.05848351475889855,ESHOCK_08_LOC1
101,-0.0849251957380051,ESHOCK_08_LOC1
102,-0.0401296129170043,ESHOCK_08_LOC1
103,-0.0390663924114663,ESHOCK_08_LOC1
104,-0.04864714273979267,ESHOCK_08_LOC1
105,-0.04021737402239385,ESHOCK_08_LOC1
106,-0.08087438106360767,ESHOCK_08_LOC1
107,-0.07377599724117068,ESHOCK_08_LOC1
108,-0.07186504843179672,ESHOCK_08_LOC1
109,-0.08318702113868577,ESHOCK_08_LOC1
110,-0.0670406542929626,ESHOCK_08_LOC1
111,-0.07213422188203297,ESHOCK_08_LOC1
113,-0.06226443899667529,ESHOCK_08_LOC1
114,-0.24056359848432166,ESHOCK_08_LOC1
115,-0.07342162604607547,ESHOCK_08_LOC1
116,-0.05347855920598717,ESHOCK_08_LOC1
117,-0.20845813836973853,ESHOCK_08_LOC1
118,-2.8208670464687886,ESHOCK_08_LOC1
120,-0.01124399575228865,ESHOCK_08_LOC1
121,-0.09463381773840526,ESHOCK_08_LOC1
122,-1.5233454105642348,ESHOCK_08_LOC1
123,-0.0754641476156824,ESHOCK_08_LOC1
124,-0.257568444323636,ESHOCK_08_LOC1
125,-0.044579445527857864,ESHOCK_08_LOC1
126,-0.08327345307742746,ESHOCK_08_LOC1
127,-0.040010726749255765,ESHOCK_08_LOC1
128,-0.39944641184741864,ESHOCK_08_LOC1
132,-0.06545021861346352,ESHOCK_09_LOC1
135,-0.1355670633420899,ESHOCK_09_LOC1
136,-0.10557619932523328,ESHOCK_09_LOC1
137,-0.05253871882198595,ESHOCK_09_LOC1
138,-0.19666436831753997,ESHOCK_09_LOC1
139,-0.08197322113951215,ESHOCK_09_LOC1
140,-0.1101235941615496,ESHOCK_09_LOC1
142,-0.08336648222326729,ESHOCK_09_LOC1
144,-0.04682939399380044,ESHOCK_09_LOC1
145,-0.04874467255815784,ESHOCK_09_LOC1
146,-0.07293712364271095,ESHOCK_09_LOC1
147,-0.05957206639925572,ESHOCK_09_LOC1
151,-0.096716816455059,ESHOCK_09_LOC1
152,-0.2511283533699476,ESHOCK_09_LOC1
153,-0.08294066496259211,ESHOCK_09_LOC1
154,-0.09939742862380721,ESHOCK_09_LOC1
155,-0.1364972366874117,ESHOCK_09_LOC1
156,-0.2228382118832175,ESHOCK_09_LOC1
157,-0.07345394321329088,ESHOCK_09_LOC1
158,-0.06693089458855277,ESHOCK_09_LOC1
159,-0.07638977770297495,ESHOCK_09_LOC1
161,-0.19393904215347696,ESHOCK_09_LOC1
162,-0.08808908634772457,ESHOCK_09_LOC1
163,-0.10869703208939092,ESHOCK_09_LOC1
164,-0.07407349579470841,ESHOCK_09_LOC1
166,-0.07651894749936554,ESHOCK_09_LOC1
167,-0.058780032521945455,ESHOCK_09_LOC1
176,-0.063198178474078,ESHOCK_09_LOC1
177,-0.06499947455801247,ESHOCK_09_LOC1
178,-0.16592575330065099,ESHOCK_09_LOC1
179,-0.03265516236238395,ESHOCK_09_LOC1
180,-0.06753480359401016,ESHOCK_09_LOC1
181,-0.05274848681690991,ESHOCK_09_LOC1
182,-0.0654505754633878,ESHOCK_09_LOC1
184,-0.03640341765659745,ESHOCK_09_LOC1
185,-0.0768226935094444,ESHOCK_09_LOC1
1011,-0.037431166622805365,hamilton_10
1013,-0.05557811441459006,hamilton_10
1014,-0.07218400053411855,hamilton_10
1015,-0.05300230681717895,hamilton_10
1016,-0.061740034916377876,hamilton_10
1018,-0.041436173726147184,hamilton_10
1019,-0.06236297430563949,hamilton_10
1020,-0.05070752155318163,hamilton_10
1021,-0.07338015284020245,hamilton_03
1022,-0.08078444537687327,hamilton_03
1024,-0.06053152479800241,hamilton_03
1025,-0.055966401540121447,hamilton_03
1026,-0.03731952695763334,hamilton_03
1027,-0.050791087684333956,hamilton_03
1028,-0.05647402551927576,hamilton_03
1029,-0.055554684336800705,hamilton_03
1030,-0.06670053567092102,hamilton_03
1031,-0.058118557393101525,hamilton_04
1032,-0.0658155366095253,hamilton_04
1034,-0.08772643612591055,hamilton_04
1035,-0.04759334620769562,hamilton_04
1036,-0.08864509507386024,hamilton_04
1037,-0.058996358686612016,hamilton_04
1038,-0.07206004557186359,hamilton_04
1040,-0.08086010480572803,hamilton_04
1041,-0.07357213933072596,hamilton_04
1044,-0.07136775663147317,hamilton_04
1045,-0.065935441547014,hamilton_04
1046,-0.07252120737965746,hamilton_04
1047,-0.0772449640445565,hamilton_04
1048,-0.05060063787522155,hamilton_04
1049,-0.059822589158489724,hamilton_04
1050,-0.08615005022384295,hamilton_04
1051,-0.2038812006242138,hamilton_09
1052,-0.07303294611062086,hamilton_09
1053,-0.0597457676501151,hamilton_09
1054,-0.05438886758621479,hamilton_09
1055,-0.0543063621608356,hamilton_09
1056,-0.04483086526838491,hamilton_09
1057,-0.0718091505079835,hamilton_09
1058,-0.08429846916369224,hamilton_09
1059,-0.07157865769852086,hamilton_09
1060,-0.0679462259176435,hamilton_09
1061,-0.04531401660722274,hamilton_09
1062,-0.08148085180514233,hamilton_09
1064,-0.27037341098764023,hamilton_09
1065,-0.0792003101781447,hamilton_09
1068,-0.07467246595619481,hamilton_09
2291,-0.06086984905837696,acute_15
2293,-0.050795612794105785,acute_15
2296,-0.06517113342915914,acute_15
2298,-0.07158794634520294,acute_15
2299,-0.022241576693906716,acute_15
2301,-0.08129209450416308,acute_15
2305,-0.05910776419905508,acute_15
2306,-0.08359604485681973,acute_15
2309,-0.07579114140189684,acute_15
2316,-0.08411119629049076,acute_15
2324,-0.04941702404461208,acute_15
2328,-0.04420293498525059,acute_15
2329,-0.08708259397311476,acute_15
2334,-0.05619502355607997,acute_15
2335,-0.04739199561843379,acute_15
2337,-0.04594334440208656,acute_15
2338,-0.06211213092470387,acute_15
2339,-0.07740437369930989,acute_15
2340,-0.07719763415209457,acute_15
2344,-0.09375966093601677,acute_15
2347,-0.06533593443257617,acute_15
2348,-0.0635968054259913,acute_15
2350,-0.07143713101842626,acute_15
2352,-0.07930108287689404,acute_15
2353,-0.08019257736450203,acute_15
2354,-0.06510768646505923,acute_15
2359,-0.06776279625604457,acute_15
2360,-0.057771265751381896,acute_15
2361,-0.07654978363551783,acute_15
2362,-0.06515095787669334,acute_15
2406,-0.06013516202573217,acute_16
2407,-0.07470409266469957,acute_16
2408,-0.0689766470443756,acute_16
2410,-0.06357561679192991,acute_16
2411,-0.05914942733977422,acute_16
2412,-0.10048275106434609,acute_16
2413,-0.08743184217924527,acute_16
2414,-0.06683094876855425,acute_16
2415,-0.04641540407492095,acute_16
2418,-0.06143898708558315,acute_16
2420,-0.06441695228522457,acute_16
2422,-0.07811318533919712,acute_16
2424,-0.05358349076640283,acute_16
2425,-0.07125913142134661,acute_16
2428,-0.05995228337281229,acute_16
2429,-0.06179725076686386,acute_16
2461,-0.0477008714627742,acute_14
2463,-0.07985013976732067,acute_14
2464,-0.04884974849280925,acute_14
2465,-0.06639036668083084,acute_14
2469,-0.0701706117846522,acute_14
2472,-0.06914893613947677,acute_14
2475,-0.06618602470916449,acute_14
2476,-0.04698995997037625,acute_14
2478,-0.06392225127812808,acute_14
2480,-0.052306204583977986,acute_14
2481,-0.06835371792527992,acute_14
2482,-0.04146003879037883,acute_14
2485,-0.04380426001030804,acute_14
2487,-0.07285722216997081,acute_14
2489,-0.0771776950229441,acute_14
2493,-0.08512145025854374,acute_14
2494,-0.049672967896066254,acute_14
2496,-0.06199563577430034,acute_14
2503,-0.06490131725338588,acute_14
2522,-0.0014925373134328178,acute_12
2523,-0.1117840984399329,acute_12
2524,-0.06792450959682643,acute_12
2525,-0.07227622805879727,acute_12
2526,-0.051084376645531074,acute_12
2527,-0.03541450142984186,acute_12
2528,-0.06955685300135354,acute_12
2529,-0.08061740291041283,acute_12
2531,-0.07973262702072273,acute_12
2533,-0.03612096639234839,acute_12
2542,-0.08129570471517292,acute_12
2544,-0.048551506744952275,acute_12
2546,-0.0821060781042267,acute_12
2548,-0.049972831554585984,acute_12
2551,-0.05628668452904288,acute_12
2555,-0.0801077570131398,acute_12
2558,-0.07360047117174809,acute_12
2559,-0.06465455543567274,acute_12
2560,-0.04381169701994394,acute_12
2562,-0.05278747380046287,acute_12
2563,-0.07054077053091615,acute_12
2564,-0.041496784362112925,acute_12
2566,-0.046653248889548894,acute_12
2567,-0.09389350055597792,acute_12
2568,-0.08636830457868902,acute_12
2569,-0.0787607938619935,acute_12
2570,-0.0878991123199282,acute_12
2571,-0.06783970889881119,acute_12
2573,-0.05580116551316823,acute_12
2574,-0.07728863078403295,acute_12
2575,-0.07375312354663732,acute_12
2577,-0.04160461595445706,acute_12
2578,-0.05053178828698566,acute_12
2585,-0.0847359365973381,acute_12
2586,-0.04795413713393741,acute_12
2587,-0.06301277141719433,acute_12
2588,-0.03328552179702706,acute_12
2589,-0.09102111182941734,acute_12
2590,-0.059868847144816106,acute_12
2592,-0.07370576108929709,acute_11
2593,-0.07555046423612807,acute_11
2594,-0.08423004737151082,acute_11
2595,-0.07311228263345537,acute_11
2596,-0.08964278462632484,acute_11
2598,-0.08434516333885518,acute_11
2601,-0.05520735092984315,acute_11
2603,-0.06748911807074646,acute_11
2604,-0.0686136561218496,acute_11
2605,-0.06228142355079021,acute_11
2606,-0.09039469857496756,acute_11
2607,-0.08686845487100107,acute_11
2608,-0.09846462793038283,acute_11
2609,-0.046422473592618016,acute_11
2610,-0.0641809451632533,acute_11
2611,-0.07211719158820018,acute_11
2612,-0.06360031553046977,acute_11
2613,-0.04204845732291822,acute_11
2616,-0.08185082371277623,acute_11
2617,-0.07392116034641871,acute_11
2618,-0.20350777485642127,acute_11
2619,-0.1087294807858981,acute_11
2620,-0.0644084888668877,acute_11
2621,-0.07416740666712011,acute_11
2622,-0.07852492336105152,acute_11
2623,-0.04515386243173784,acute_11
2624,-0.059552960728435966,acute_11
2625,-0.05516962185824368,acute_11
2626,-0.05138533333720259,acute_11
2627,-0.09389484044219176,acute_11
2628,-0.0864510089139066,acute_11
2629,-0.05496058588319919,acute_11
2630,-0.09365780770111623,acute_11
2634,-0.0904175778599845,acute_11
