neuron_id,comb,session_name
1697,-0.11898422803307133,hamilton_38
1698,-0.11484288040046305,hamilton_38
1700,-0.08269057981828207,hamilton_38
1706,-0.10292815570260991,hamilton_38
1708,-0.12391255097639187,hamilton_38
1709,-0.08392759658053661,hamilton_38
1712,-0.10617904058806467,hamilton_38
1713,-0.09527412165364199,hamilton_38
1715,-0.1102804073706248,hamilton_38
1720,-0.08442186557071785,hamilton_38
1721,-0.07728695527698277,hamilton_38
1725,-0.06722830710183655,hamilton_38
1726,-0.0784789881659759,hamilton_38
1727,-0.07973243846155173,hamilton_38
1728,-0.09576867502903541,hamilton_38
1732,-0.0934489532011217,hamilton_38
1733,-0.09351092661819557,hamilton_38
1735,-0.09702345235017189,hamilton_38
1736,-0.12520807553662774,hamilton_38
1737,-0.09669025082666889,hamilton_38
1739,-0.08703481276735539,hamilton_38
1741,-0.09112223769987624,hamilton_38
1743,-0.10388271544854377,hamilton_38
1748,-0.09330888456654263,hamilton_38
1749,-0.11117754449803838,hamilton_38
1751,-0.07939922302112694,hamilton_38
1752,-0.07734788567805304,hamilton_38
1754,-0.07056425870620782,hamilton_38
1755,-0.11170277182064665,hamilton_38
1760,-0.09901456472106336,hamilton_37
1767,-0.09251772242191914,hamilton_37
1769,-0.07163031865899087,hamilton_37
1772,-0.07562760292112376,hamilton_37
1774,-0.06396477391260387,hamilton_37
1775,-0.07573034252643196,hamilton_37
1792,-0.11419800582369573,hamilton_37
1795,-0.07474509132556709,hamilton_37
1800,-0.07695222203995136,hamilton_37
1810,-0.09672456337753906,hamilton_37
1811,-0.05903391177708275,hamilton_37
1812,-0.051981681118132436,hamilton_37
1813,-0.07772799086034073,hamilton_37
1814,-0.11296526541603398,hamilton_37
1815,-0.0870926239770026,hamilton_37
1816,-0.0792207828528059,hamilton_37
1817,-0.12177197197959115,hamilton_37
1818,-0.23848714126755208,hamilton_37
1819,-0.12160755906883067,hamilton_37
1820,-0.04771716370595176,hamilton_37
1821,-0.06409401230903264,hamilton_37
1822,-0.0908152772014573,hamilton_37
1823,-0.09143663227183763,hamilton_37
1824,-0.03466589180178588,hamilton_37
1825,-0.06728525977249303,hamilton_37
1826,-0.09581747848630293,hamilton_37
1827,-0.09903966046071862,hamilton_37
1828,-0.08696467873663125,hamilton_37
1829,-0.10992377140653153,hamilton_37
1830,-0.1139390579998996,hamilton_37
1831,-0.12244814025759601,hamilton_37
1832,-0.048809633897135954,hamilton_37
1833,-0.1060169492470655,hamilton_37
1834,-0.0735522728100734,hamilton_37
1835,-0.08087868308850617,hamilton_37
1836,-0.08853317172656525,hamilton_37
1837,-0.08210590285321877,hamilton_37
1839,-0.052136215238277696,hamilton_35
1841,-0.09750600078787089,hamilton_35
1842,-0.11333522078145597,hamilton_35
1843,-0.06754515812160919,hamilton_35
1844,-0.09464280047730673,hamilton_35
1846,-0.0980420022322273,hamilton_35
1847,-0.13289365821879917,hamilton_35
1848,-0.12774506190446616,hamilton_35
1850,-0.06011836701494806,hamilton_35
1854,-0.08032181312662248,hamilton_35
1856,-0.10407010974982533,hamilton_35
1857,-0.11573676033255809,hamilton_35
1858,-0.10958169106320378,hamilton_35
1860,-0.07140723463652185,hamilton_35
1861,-0.08549177696309132,hamilton_35
1864,-0.06148391968768756,hamilton_35
1865,-0.09165406382659316,hamilton_35
1866,-0.06971714739229454,hamilton_35
1867,-0.104253640680527,hamilton_35
1868,-0.07996450097400172,hamilton_35
1869,-0.09197106390703902,hamilton_35
1871,-0.09247707306823431,hamilton_35
1872,-0.0817660723076608,hamilton_35
1873,-0.1315972996354069,hamilton_35
1874,-0.07110114686461015,hamilton_35
1875,-0.08330897753942482,hamilton_35
1878,-0.08151763542048376,hamilton_35
1879,-0.0811582392201741,hamilton_35
1881,-0.09165641475383426,hamilton_35
1882,-0.07171627143075483,hamilton_35
1883,-0.09947596860841172,hamilton_35
1884,-0.08360208568461217,hamilton_35
1885,-0.1183131465570999,hamilton_35
1887,-0.09587431710931602,hamilton_35
1888,-0.10260848608380799,hamilton_35
1889,-0.07469586227969897,hamilton_35
1890,-0.09906833390999639,hamilton_35
1893,-0.10836370999938598,hamilton_35
1894,-0.08351322851880365,hamilton_35
1895,-0.08959062892764336,hamilton_35
1896,-0.11156482031829862,hamilton_35
1897,-0.10246821899714535,hamilton_35
1899,-0.07543272956764357,hamilton_35
1900,-0.095982777017907,hamilton_35
1902,-0.07306295675390465,hamilton_35
1903,-0.06210949706258737,hamilton_35
1904,-0.0942702167559137,hamilton_35
1906,-0.1058779910344061,hamilton_35
1908,-0.07709684652020074,hamilton_35
1909,-0.11040563194620301,hamilton_35
1910,-0.1053655001520049,hamilton_35
1911,-0.06325079833304503,hamilton_36
1914,-0.09043962191574026,hamilton_36
1917,-0.10731224485097787,hamilton_36
1919,-0.07704933719309089,hamilton_36
1921,-0.10166580595369382,hamilton_36
1924,-0.09400417059746972,hamilton_36
1928,-0.11402676642471236,hamilton_36
1929,-0.08962406348711198,hamilton_36
1930,-0.10191778682587245,hamilton_36
1931,-0.08396246837967074,hamilton_36
1934,-0.0788021291637278,hamilton_36
1938,-0.10348248828688796,hamilton_36
1940,-0.1357490216057197,hamilton_36
1942,-0.10168089475060013,hamilton_36
1945,-0.08452366986557269,hamilton_36
1946,-0.11030722147140679,hamilton_36
1947,-0.07004523023789173,hamilton_36
1949,-0.08575156354123918,hamilton_36
1950,-0.08117598477961688,hamilton_36
1951,-0.1144079167776578,hamilton_36
1952,-0.10739424277855517,hamilton_36
1956,-0.10715477138508249,hamilton_36
1959,-0.09653646079992421,hamilton_36
1960,-0.08487175099059634,hamilton_36
1961,-0.08277883571893288,hamilton_32
1962,-0.11252362899876052,hamilton_32
1963,-0.09113786225499187,hamilton_32
1966,-0.09022499009412348,hamilton_32
1968,-0.048246143814482736,hamilton_32
1969,-0.07694433814083572,hamilton_32
1970,-0.0898490565237855,hamilton_32
1973,-0.054122154443848866,hamilton_32
1974,-0.0895698266811749,hamilton_32
1975,-0.0846223145109866,hamilton_32
1978,-0.10808132942726671,hamilton_32
1980,-0.09107264049438246,hamilton_32
1982,-0.08976611474733387,hamilton_32
1983,-0.05400407843203914,hamilton_32
1984,-0.09521113944996315,hamilton_32
1985,-0.06635791159620259,hamilton_32
1987,-0.0806654416939014,hamilton_32
1988,-0.06323830925137522,hamilton_32
1989,-0.07217206985053855,hamilton_32
1990,-0.05689721070992615,hamilton_32
1991,-0.10243961077481108,hamilton_32
1992,-0.09329398792869151,hamilton_32
1993,-0.08710179829587283,hamilton_32
1995,-0.10599455577458428,hamilton_32
1997,-0.09533174487610427,hamilton_32
1998,-0.07331547765065057,hamilton_32
1999,-0.07423145865131127,hamilton_32
2000,-0.09613550218036146,hamilton_32
2001,-0.10767752330765905,hamilton_32
2002,-0.0742997120446156,hamilton_32
2003,-0.058191646180625556,hamilton_32
