neuron_id,pop,state,comb,session_name,n_units
4,0.3129608860294211,0.30024441367163657,0.392095962035118,ESHOCK_03_LOC1,2
6,0.31868053350619185,0.3772604158393967,0.430863946034414,ESHOCK_03_LOC1,2
12,0.5139632408836838,0.2129347627343808,0.5227029651027927,ESHOCK_04_LOC1,2
47,0.556359447590445,0.24103299705997835,0.5929170464040375,ESHOCK_04_LOC1,2
54,0.11568177168446832,0.04628243509598993,0.23972824417895913,ESHOCK_06_LOC1,2
75,0.14176272033454546,0.02083594893156058,0.1601247989258247,ESHOCK_06_LOC1,2
91,0.041544192244326816,0.3610376697416346,0.4050711368339309,ESHOCK_07_LOC1,2
92,0.04299108910444629,-0.0029063431882016657,0.07201929660492268,ESHOCK_07_LOC1,2
107,0.053751341156920505,0.16617526582635142,0.25642109681127917,ESHOCK_08_LOC1,2
111,0.0377588558938742,0.010628494162447443,0.07933755600013286,ESHOCK_08_LOC1,2
132,0.04690892888912144,0.004615073109815837,0.048007083854396115,ESHOCK_09_LOC1,2
166,0.050132460979407975,0.23415337670356848,0.3026216325285548,ESHOCK_09_LOC1,2
1019,0.4542335790177483,0.3201531107814083,0.47786415059920795,hamilton_10,2
1018,0.852775340029438,0.3837322868982607,0.8493935429635032,hamilton_10,2
1022,0.0850396248612166,0.012201594202896526,0.08684392448759079,hamilton_03,2
1029,0.06389856422822593,0.15995260322613897,0.1809009030538023,hamilton_03,2
1045,-0.011950207461705099,0.024144575330733508,0.02084533720446191,hamilton_04,2
1036,0.003335789870739303,0.06301635696903422,0.05725484545293043,hamilton_04,2
1061,0.16183759732089392,0.23237653477298417,0.33640763886193026,hamilton_09,2
1056,0.34295502082639817,0.02695557976022043,0.32811157013814574,hamilton_09,2
2350,-0.0059464551951779795,0.17824236617037884,0.1853535375656707,acute_15,2
2354,0.01433245446412108,0.000258468293529579,0.023589901200270668,acute_15,2
2424,0.031130836471281433,0.472374262568996,0.475675491453706,acute_16,2
2410,0.057141209904113734,0.017714952627050452,0.0361019448082436,acute_16,2
2478,-0.024903870156766407,-0.0018489769471681905,-0.010200786537992968,acute_14,2
2475,-0.009789070198516736,0.015993941574998272,0.009478777585974485,acute_14,2
2562,0.08088112664184446,0.0660842187219578,0.14565460501012067,acute_12,2
2526,0.04101166666216542,0.14677164939050852,0.17504876369336453,acute_12,2
2595,0.02211651355901294,0.10692360373727787,0.07973049470120448,acute_11,2
2616,0.02160940157562379,0.07755988005323056,0.07169195060716174,acute_11,2
4,0.483312742915068,0.3256748625343098,0.4763754306029998,ESHOCK_03_LOC1,3
8,0.591599293467756,0.5878386022189905,0.7205104891642132,ESHOCK_03_LOC1,3
1,0.25584876287553693,0.05786177110707025,0.20185241980104457,ESHOCK_03_LOC1,3
34,0.09961635145216288,0.06903367855401354,0.1314075606788584,ESHOCK_04_LOC1,3
42,0.17440639780784234,0.04973091473764368,0.19534266959249974,ESHOCK_04_LOC1,3
37,0.14979859769420537,0.09229736548585063,0.1799058131367322,ESHOCK_04_LOC1,3
69,0.15715929557899333,0.013737575795631174,0.15343128269851183,ESHOCK_06_LOC1,3
52,0.385160676159822,-0.0053644244418330714,0.3916282450513765,ESHOCK_06_LOC1,3
73,0.28868193382979196,0.04643901742305576,0.31121670183276945,ESHOCK_06_LOC1,3
81,-0.06458919177813689,0.005849803816206122,-0.06755005488817485,ESHOCK_07_LOC1,3
89,0.03887659469277287,-0.0032297566897840913,0.013089066174111564,ESHOCK_07_LOC1,3
90,0.034787871993708766,0.009046579265805033,0.04181922005750553,ESHOCK_07_LOC1,3
106,0.2267702908117304,0.2274340660836291,0.3656110788756035,ESHOCK_08_LOC1,3
102,0.09437200710991393,0.21957869479786501,0.20774812106605553,ESHOCK_08_LOC1,3
122,-4.815340638683511,-0.02095967943419428,-6.5109889583790705,ESHOCK_08_LOC1,3
154,-0.022263260904385594,0.27323997312025333,0.3290764164258313,ESHOCK_09_LOC1,3
155,0.2766583386555025,-0.004616701656062583,0.3143645486212501,ESHOCK_09_LOC1,3
179,0.11779313115366415,0.09081642555100884,0.1590968361047073,ESHOCK_09_LOC1,3
1011,0.2477622733950982,0.42082082921999736,0.4678102524450775,hamilton_10,3
1016,0.33422451081459903,0.2306673499406008,0.36300958699402336,hamilton_10,3
1014,0.016551620555120095,-0.0013894217483107374,0.03401576577128233,hamilton_10,3
1030,0.7183807149303171,0.28725022751613566,0.7333096687021441,hamilton_03,3
1027,0.6007261429026547,0.31361214632251516,0.6216699990693099,hamilton_03,3
1026,0.24535100994253564,0.03735583637019566,0.298119760088453,hamilton_03,3
1041,0.5322270397163569,0.011984956432875227,0.48483481883905466,hamilton_04,3
1049,0.2599990678150084,9.649151762045616e-05,0.3083915656044581,hamilton_04,3
1032,0.3957787724590393,0.043902643043528734,0.434279546050382,hamilton_04,3
1059,0.11342773643009059,0.1455041010440765,0.20422803851417984,hamilton_09,3
1057,0.20887918465397667,0.07939967683700047,0.3133530983584904,hamilton_09,3
1055,0.48119229762678045,-0.0003859715575766476,0.49713619234364986,hamilton_09,3
2347,0.16678623014442534,0.025107832664166253,0.18491829582705246,acute_15,3
2359,-0.025946999664857008,0.008743001520335714,-0.00819035068184002,acute_15,3
2338,0.158260347142602,0.10300153102792912,0.21090525475978888,acute_15,3
2411,0.12668982227282163,0.1605933081206751,0.15006362651341534,acute_16,3
2408,0.14014971159519574,0.15793701348294512,0.13855108630586918,acute_16,3
2415,0.28282522792882386,0.860749970283352,0.8550014141472564,acute_16,3
2464,0.09258336102237,0.02988928454887583,0.08551601249640343,acute_14,3
2469,-0.02545356716228293,-0.0033691441523266753,-0.012707807316346176,acute_14,3
2476,-0.041590284508991694,-0.0037163515645684208,-0.09682071779389614,acute_14,3
2563,0.16199549755542728,0.2314674115474363,0.2967473379503812,acute_12,3
2523,-0.1869456446288328,-0.08740837234324446,-0.41422888384763945,acute_12,3
2586,0.08918805823006555,-0.01853644202311271,0.09056939763648483,acute_12,3
2630,0.2570422555840386,-0.00027097006926497525,0.2503733111889855,acute_11,3
2593,0.46104230192249673,0.0780385525977145,0.4675178713438305,acute_11,3
2607,0.40187777641476236,0.08365552033426574,0.4204805439264193,acute_11,3
4,0.6945737703870671,0.3108538082906304,0.7540590790172577,ESHOCK_03_LOC1,4
1,0.7997920955999793,0.05231665119030924,0.7957467042979823,ESHOCK_03_LOC1,4
5,0.7588249539660017,0.010061106945689447,0.7704235301629672,ESHOCK_03_LOC1,4
6,0.40124673555560353,0.40492335320543893,0.4951589440473068,ESHOCK_03_LOC1,4
38,0.5629475133374496,-0.002381857858017833,0.5692072982626424,ESHOCK_04_LOC1,4
22,0.580944055918206,0.05423644910441259,0.5946452940342074,ESHOCK_04_LOC1,4
42,0.34331409616838215,0.0543050063857202,0.36135527422257374,ESHOCK_04_LOC1,4
46,0.6879686958250237,0.1747193432636688,0.7137926867316751,ESHOCK_04_LOC1,4
55,0.000579867473342599,0.03318883627044746,0.01599500150087041,ESHOCK_06_LOC1,4
49,0.14099034968938773,0.08693247281785574,0.1722460284242864,ESHOCK_06_LOC1,4
62,0.49039259467169743,0.11621234744896843,0.516852321231554,ESHOCK_06_LOC1,4
54,0.39979363733412254,0.046948991731495096,0.4278896715976023,ESHOCK_06_LOC1,4
84,0.2856526636741914,0.2861319962007027,0.3502224915540175,ESHOCK_07_LOC1,4
81,-0.6068679242493188,0.0036837665625777615,-0.33359305358138414,ESHOCK_07_LOC1,4
95,0.20156907906487223,0.5822056498919391,0.5933933484930239,ESHOCK_07_LOC1,4
90,0.07918556146402515,0.006290305509002625,0.06825656498425141,ESHOCK_07_LOC1,4
128,-1.0661846425219932,-0.05232766900195709,-0.49584846545665096,ESHOCK_08_LOC1,4
114,-4.543486884959317,-0.213706917895931,-2.966003787588714,ESHOCK_08_LOC1,4
108,-0.0010491373051284337,0.41929755485102344,0.4238657704264588,ESHOCK_08_LOC1,4
99,0.10488318709101296,-0.0023181459033631002,0.1146274537913053,ESHOCK_08_LOC1,4
185,0.2129271439126142,0.1720670670798407,0.22356593536977284,ESHOCK_09_LOC1,4
138,0.5021512718746486,0.28778307412786985,-0.863370290250088,ESHOCK_09_LOC1,4
163,-0.05260182129924564,0.32037239915744375,-0.2700132990176742,ESHOCK_09_LOC1,4
177,0.6593903885624727,0.4351107896800769,0.6606864783817483,ESHOCK_09_LOC1,4
1015,0.737624665802791,0.4785748996719775,0.7420906833405273,hamilton_10,4
1019,0.2868176939286792,0.21260578396765792,0.28452734614923825,hamilton_10,4
1011,0.4473686950599921,0.40446767886022694,0.49201167011241437,hamilton_10,4
1013,0.8554937140178251,0.6605443515430349,0.8681610476779152,hamilton_10,4
1029,0.3327403443131825,0.17080201768112185,0.39781345846458216,hamilton_03,4
1025,0.5666968868016405,0.12121081209709242,0.5530451746420532,hamilton_03,4
1024,0.5997139503515333,0.28974303710771904,0.6148032987351473,hamilton_03,4
1026,0.609551710773721,0.03189374116227397,0.6140811133997979,hamilton_03,4
1048,0.21074438488848218,0.13721952365422055,0.21158160236067483,hamilton_04,4
1031,0.21039119793738625,0.2723814175511035,0.30764305001891873,hamilton_04,4
1032,0.1987308773842319,0.051926840617663526,0.20034232770074628,hamilton_04,4
1036,0.24649711137744434,0.00954229435082612,0.2512059689873619,hamilton_04,4
1061,0.3147952195314622,0.2818092589019098,0.45423614586449884,hamilton_09,4
1055,0.08496900717123286,0.0011699124701312514,0.12046320772801852,hamilton_09,4
1052,0.28586506428655484,0.1401666527501551,0.31280199560066324,hamilton_09,4
1054,0.09602093980641366,0.020579814743887526,0.1379127980133521,hamilton_09,4
2348,0.49085844280056135,0.12642249146568257,0.5474030795054364,acute_15,4
2361,0.2587662924521524,0.005433154746456603,0.2521055631533552,acute_15,4
2362,0.05022569875255119,0.012804826843890305,0.058120912736744,acute_15,4
2324,0.45841246855173345,0.0625289363349895,0.47198722612925514,acute_15,4
2410,0.010442944600295,0.011770248285509034,0.00776134810719642,acute_16,4
2422,0.28171730640085607,0.3710897396355655,0.3816128829355782,acute_16,4
2413,0.12913401461754226,0.20085481726571622,0.22420596739139187,acute_16,4
2406,0.25531964793900236,0.29874450360312677,0.3470420280947548,acute_16,4
2475,0.10155641794906904,0.018554614508708787,0.07626819196466102,acute_14,4
2496,0.13793899630975248,0.08603251489916201,0.2129632336066786,acute_14,4
2478,-0.044552581410978356,-0.0029390568800653936,-0.05542069783136396,acute_14,4
2482,0.10370158732497245,0.0010925407321883186,0.09151366734697755,acute_14,4
2578,0.2505868429283836,0.00137796638268739,0.5183069743354232,acute_12,4
2562,0.3217011181456587,0.04846143085725765,0.31765155144036106,acute_12,4
2569,0.22877979021129283,0.05420421253846608,0.32916010580898625,acute_12,4
2575,0.5021488135782537,0.3523113760517696,0.6024954830729866,acute_12,4
2622,0.3113874821786788,0.12499570269258146,0.3212817420261421,acute_11,4
2598,0.46786760228604934,0.18870758992199707,0.48978371096142503,acute_11,4
2618,-0.3279878009993298,0.09986400728166825,0.21546555384586913,acute_11,4
2623,0.31256444173173464,-0.0028218866784981422,0.3896627276347545,acute_11,4
8,0.7343311538435777,0.587732523069886,0.7882568959147223,ESHOCK_03_LOC1,5
4,0.7363434990577394,0.32588852608470614,0.7489651412242894,ESHOCK_03_LOC1,5
6,0.5248947212463827,0.42975696857168694,0.5381680762924329,ESHOCK_03_LOC1,5
1,0.7997455961191589,0.05463034685006918,0.7939153291845136,ESHOCK_03_LOC1,5
5,0.7896104672744173,0.013331836953312238,0.7941396091182243,ESHOCK_03_LOC1,5
34,0.23126014601936165,0.0656152391643392,0.22633582954515646,ESHOCK_04_LOC1,5
9,0.2161979412464768,0.01249326814770273,0.2110507009469366,ESHOCK_04_LOC1,5
27,0.24558888282387653,-0.0028299268982190373,0.24007237200861256,ESHOCK_04_LOC1,5
47,0.4785666831928944,0.17801523959831736,0.552410635921021,ESHOCK_04_LOC1,5
33,0.14589997704525728,-0.003975548903977888,0.16684132250351982,ESHOCK_04_LOC1,5
59,0.12179935284886738,0.025572237282314968,0.15334312091849028,ESHOCK_06_LOC1,5
73,0.05701385601036766,0.050237876050912414,0.14023997139783687,ESHOCK_06_LOC1,5
57,0.0988699086541434,0.053395354962081296,0.11449480105295207,ESHOCK_06_LOC1,5
64,0.17556089799271532,-0.0042614540529769766,0.17283690482789588,ESHOCK_06_LOC1,5
71,-0.276006095628231,-0.0005182328307429263,-0.38010598586409505,ESHOCK_06_LOC1,5
93,0.6705640150166821,0.5070945487393708,0.6654050315895381,ESHOCK_07_LOC1,5
95,0.5373786328666785,0.5828476047991646,0.6295189172083792,ESHOCK_07_LOC1,5
85,0.7910709562787106,0.2949579499928606,0.7122667619978704,ESHOCK_07_LOC1,5
84,0.8522023579450458,0.28073177942901606,0.8559902580268568,ESHOCK_07_LOC1,5
88,0.4263089350300181,0.10910834284398063,0.41345640743213397,ESHOCK_07_LOC1,5
107,0.2603984436751171,0.1677354123676193,0.2595197689227935,ESHOCK_08_LOC1,5
111,0.07633870298710348,0.004102311046987906,0.05741939697737795,ESHOCK_08_LOC1,5
115,0.7212379520429202,0.9071157148471845,0.9014599909697415,ESHOCK_08_LOC1,5
127,0.31837869437279054,-0.004562608991974426,0.011441228369478562,ESHOCK_08_LOC1,5
117,0.3987963765589053,-0.004655242546890981,0.5880937122821418,ESHOCK_08_LOC1,5
132,0.09652524554605131,0.019215945440616843,0.13073203771840178,ESHOCK_09_LOC1,5
154,0.013238850563689408,0.26167167077904246,0.010763875985393856,ESHOCK_09_LOC1,5
135,0.342749838237575,0.12945328547239682,0.3749854050310473,ESHOCK_09_LOC1,5
157,0.1456327918662582,0.03150496312017783,0.11820667091455381,ESHOCK_09_LOC1,5
182,0.7861911488698579,0.38062210004468666,0.830730688922578,ESHOCK_09_LOC1,5
1016,0.3787966499485818,0.218681849156554,0.3924381295706817,hamilton_10,5
1015,0.7560910586799237,0.49027126029027707,0.7504472961508271,hamilton_10,5
1020,0.18823080991953783,-0.0037291635358273735,0.163619683360821,hamilton_10,5
1011,0.4669982271368756,0.4268358586056301,0.5004898426847303,hamilton_10,5
1013,0.874115676362754,0.6674756265809412,0.8828940203708087,hamilton_10,5
1030,0.8081555094412615,0.28062667349264364,0.8281701675579818,hamilton_03,5
1025,0.40099297911953685,0.11857893250281662,0.43153881884228157,hamilton_03,5
1029,0.5139466949738796,0.16855351842282057,0.5206046992638013,hamilton_03,5
1021,0.4963596878610656,-0.003489379225770017,0.5008539752036201,hamilton_03,5
1028,0.4071785842608767,0.14824599485159118,0.46398671983289735,hamilton_03,5
1049,0.05606990162482477,-0.0054445660288401365,0.08072676799193972,hamilton_04,5
1038,0.1849645225613837,-0.002009047612006043,0.19467311399730342,hamilton_04,5
1047,0.5498396402105208,0.2646118285024269,0.5779711815285757,hamilton_04,5
1045,0.5860720587378698,0.2324344801686607,0.5982985223325934,hamilton_04,5
1044,0.5761727118678548,0.2085569486367323,0.5917577404470927,hamilton_04,5
1061,0.5679992259809905,0.28428959819739347,0.6005466352881823,hamilton_09,5
1053,0.15126040115797998,0.11564273490787122,0.26996920821849557,hamilton_09,5
1062,0.3369177858586257,0.09264188691730932,0.36155793148330223,hamilton_09,5
1052,0.24509530912762956,0.1410536215746516,0.2761758439814736,hamilton_09,5
1059,0.24383889799395222,0.14198770829346702,0.2576517453892718,hamilton_09,5
2348,0.6782240473003032,0.12685590965962593,0.6966518303837098,acute_15,5
2334,0.019192834026046303,0.0006399663563926739,0.030054970605277176,acute_15,5
2309,0.6097075095138905,0.06298335651476861,0.6286405702985401,acute_15,5
2296,0.21052185483448366,0.0024017568070187957,0.20830646926255972,acute_15,5
2359,0.019061028580401596,0.008167765827949003,0.029851088453516784,acute_15,5
2418,-0.01815408555949256,0.007003057637944376,-0.018788005372476248,acute_16,5
2414,-0.007261545654578238,0.07786860468315779,0.06839514857448173,acute_16,5
2429,-0.008283658038821872,0.18823668308797262,0.15610769456769485,acute_16,5
2411,0.06931645297911218,0.16195207261532713,0.17750382079905616,acute_16,5
2428,0.004475565530306791,0.08434305030106697,0.049558447011046745,acute_16,5
2478,-0.02344844811410769,-0.004424871222331861,-0.05641192468327607,acute_14,5
2464,0.026043495153386553,0.0291020752477986,0.04607360632026465,acute_14,5
2489,0.020742896486196115,0.0683156197935086,0.09486873597199072,acute_14,5
2503,0.11522585193293397,-0.009739654429938493,0.14700222436934482,acute_14,5
2465,0.04227097974791758,0.0032505579717059694,0.06224690396321246,acute_14,5
2559,0.4058436757332709,-0.002254194560823275,0.44344815564610257,acute_12,5
2527,0.391924140923719,0.3493648919651039,0.4988403982554418,acute_12,5
2555,0.6276279654715525,0.03330090208396783,0.6369161432067812,acute_12,5
2522,-0.0015009380863039822,-0.0006218397721541091,0.14339360149896846,acute_12,5
2525,0.6173448572059809,0.11136936432504319,0.6406343328245739,acute_12,5
2619,-0.16397515898726184,0.05156185932619375,-0.25739991968379333,acute_11,5
2592,0.6330368598845778,0.41280712788071894,0.6659452932952588,acute_11,5
2603,0.3612718556998691,0.05326578003118225,0.34661917534112335,acute_11,5
2593,0.48027948393003994,0.07826942965556412,0.49306507799880406,acute_11,5
2595,0.38236975030819786,0.10553675981351936,0.4052175303987342,acute_11,5
44,0.15852185861363427,0.08263181187515267,0.16425668583203784,ESHOCK_04_LOC1,6
33,0.18650555669691124,-0.0005349192732648112,0.18385499294373156,ESHOCK_04_LOC1,6
45,0.3708225540507039,0.41758567076552194,0.5441505978965171,ESHOCK_04_LOC1,6
32,0.3999250397834144,0.02253162136442295,0.4381846519788759,ESHOCK_04_LOC1,6
46,0.7086540686422413,0.17579784623836953,0.7209897227990538,ESHOCK_04_LOC1,6
17,0.6134866719964671,0.024211038535605734,0.6252518783790049,ESHOCK_04_LOC1,6
48,0.24676809982467454,0.0032919137370027276,0.2907820046547386,ESHOCK_06_LOC1,6
63,0.09458416245425072,-0.004855466465526992,0.054654127581988156,ESHOCK_06_LOC1,6
52,0.5852258472578982,-0.003299548256809359,0.5865313487802173,ESHOCK_06_LOC1,6
58,0.398347735948669,0.07399994893601443,0.43636021675531306,ESHOCK_06_LOC1,6
74,0.44060549977919605,0.07575324350411208,0.5488841778190728,ESHOCK_06_LOC1,6
57,0.31278557943645136,0.049582613522162866,0.3208622473971495,ESHOCK_06_LOC1,6
91,0.4392581075764873,0.36040675242417797,0.4737749751583107,ESHOCK_07_LOC1,6
90,0.19813957416029307,0.0005663438613474625,0.20051014453857352,ESHOCK_07_LOC1,6
84,0.8385135229763471,0.28062585388276384,0.8465655755874234,ESHOCK_07_LOC1,6
89,0.518295457434111,-0.007600153749301142,0.5346614078504417,ESHOCK_07_LOC1,6
85,0.744462821710839,0.2830010264718216,0.8234690721086348,ESHOCK_07_LOC1,6
82,-0.0091103565970303,0.0025636874464310066,-0.025542106151556478,ESHOCK_07_LOC1,6
102,0.2595496331143491,0.2244602199483306,0.30767214134656,ESHOCK_08_LOC1,6
111,0.28981442197331714,0.011204899974748272,0.31660451165607933,ESHOCK_08_LOC1,6
105,0.5871794822297722,0.3339146267949152,0.5866893770740044,ESHOCK_08_LOC1,6
97,0.6640951380267396,0.467286899859216,0.7038598787180695,ESHOCK_08_LOC1,6
114,-2.628338169853803,-0.044898290518841664,0.1479619922040358,ESHOCK_08_LOC1,6
109,0.5436722280138415,0.6042640084961064,0.6236480129473101,ESHOCK_08_LOC1,6
132,0.20723932315818802,0.01042389866930149,0.2231809228655918,ESHOCK_09_LOC1,6
159,0.5239134196986526,0.38906677501408643,0.6828906406712194,ESHOCK_09_LOC1,6
163,0.5733785639310168,0.32164372041441575,0.6005581933128331,ESHOCK_09_LOC1,6
158,0.36605033776447143,0.16512343249509515,0.3397954019827166,ESHOCK_09_LOC1,6
136,0.29725314867674646,-0.004087197645082363,0.25401227465934967,ESHOCK_09_LOC1,6
185,0.34067623584082823,0.1646690222497495,0.3580750517675271,ESHOCK_09_LOC1,6
1018,0.6730516992496509,0.11517875524879058,0.6723083143766463,hamilton_10,6
1011,0.5487824616535648,0.46534999103476676,0.5807364517700517,hamilton_10,6
1016,0.4106808442855189,0.17363335019246592,0.4164366919634242,hamilton_10,6
1014,0.1596243986161957,-0.0054113078739956855,0.1231111920740356,hamilton_10,6
1013,0.8836566803394874,0.6853094717272169,0.889974841210068,hamilton_10,6
1015,0.7977858187986532,0.5132847386835984,0.7947257641111374,hamilton_10,6
1029,0.5190094045070007,0.1713157606330631,0.5287736090608395,hamilton_03,6
1027,0.7702908014106503,0.31067384102299156,0.7634114465620379,hamilton_03,6
1030,0.8114120350360267,0.28602080300277033,0.8246620894693442,hamilton_03,6
1021,0.4340644047635166,-0.003349155655697866,0.4522329294734764,hamilton_03,6
1025,0.7624246039780501,0.11858318556249925,0.7698056369780989,hamilton_03,6
1024,0.6736010186724455,0.28782251367406253,0.6844848285675618,hamilton_03,6
1047,0.5984744586205236,0.26151604334204936,0.5941698701021011,hamilton_04,6
1046,0.08873687292612234,-0.006870494657622905,0.09229429068728819,hamilton_04,6
1045,0.5944240820599366,0.23607571586062742,0.6041120682016532,hamilton_04,6
1041,0.14304058061330788,0.011758631824054122,0.08312440610891589,hamilton_04,6
1035,0.5935950197171755,0.22624185605860703,0.5931722216801394,hamilton_04,6
1031,0.3124895217872049,0.2731891791655584,0.4163659424707068,hamilton_04,6
1052,0.12867967402036307,0.14229550612721836,0.24406322869342573,hamilton_09,6
1056,0.5761555877553455,0.025372606528936092,0.5795565208767339,hamilton_09,6
1053,0.17760856541481942,0.11742072179057814,0.276511479536053,hamilton_09,6
