neuron_id,F1 Score,session_name
1,0.5584739012936554,ESHOCK_03_LOC1
4,0.827773878454274,ESHOCK_03_LOC1
5,0.6225011665264696,ESHOCK_03_LOC1
6,0.84338551078513,ESHOCK_03_LOC1
8,0.8894189021590024,ESHOCK_03_LOC1
9,0.4172739629663712,ESHOCK_04_LOC1
12,0.6297695073128318,ESHOCK_04_LOC1
17,0.5551079560984424,ESHOCK_04_LOC1
18,0.4176009158561883,ESHOCK_04_LOC1
22,0.4222103552851254,ESHOCK_04_LOC1
27,0.4172767177668639,ESHOCK_04_LOC1
31,0.7086831081398215,ESHOCK_04_LOC1
32,0.6662151315850732,ESHOCK_04_LOC1
33,0.41897893287230226,ESHOCK_04_LOC1
34,0.49838826862962904,ESHOCK_04_LOC1
35,0.4334644217994474,ESHOCK_04_LOC1
36,0.6050331684581425,ESHOCK_04_LOC1
37,0.47131843788238054,ESHOCK_04_LOC1
38,0.582882916396414,ESHOCK_04_LOC1
39,0.575322331699511,ESHOCK_04_LOC1
40,0.46744720254706407,ESHOCK_04_LOC1
41,0.41660334078579886,ESHOCK_04_LOC1
42,0.4672240576223775,ESHOCK_04_LOC1
43,0.42519858143998845,ESHOCK_04_LOC1
44,0.5110912462450043,ESHOCK_04_LOC1
45,0.8229415011692482,ESHOCK_04_LOC1
46,0.5760399974434293,ESHOCK_04_LOC1
47,0.4175410593355052,ESHOCK_04_LOC1
48,0.485679757970728,ESHOCK_06_LOC1
49,0.6475548622802251,ESHOCK_06_LOC1
50,0.6576267187675575,ESHOCK_06_LOC1
51,0.5777054079232821,ESHOCK_06_LOC1
52,0.5126781221023631,ESHOCK_06_LOC1
54,0.46117884407550297,ESHOCK_06_LOC1
55,0.5309405056206506,ESHOCK_06_LOC1
57,0.6362308653702888,ESHOCK_06_LOC1
58,0.5648509516410909,ESHOCK_06_LOC1
59,0.5768562434315505,ESHOCK_06_LOC1
60,0.5916179820978905,ESHOCK_06_LOC1
62,0.6398018693343126,ESHOCK_06_LOC1
63,0.3614244617766143,ESHOCK_06_LOC1
64,0.44306789481085157,ESHOCK_06_LOC1
69,0.5230409787968767,ESHOCK_06_LOC1
70,0.5507238142152653,ESHOCK_06_LOC1
71,0.3740401975998036,ESHOCK_06_LOC1
73,0.5141330970450605,ESHOCK_06_LOC1
74,0.6979567438107179,ESHOCK_06_LOC1
75,0.5090572624098558,ESHOCK_06_LOC1
76,0.3682825957210568,ESHOCK_06_LOC1
77,0.5767836759422876,ESHOCK_06_LOC1
81,0.3991192087711657,ESHOCK_07_LOC1
82,0.4585856608495174,ESHOCK_07_LOC1
84,0.8022957638255506,ESHOCK_07_LOC1
85,0.843308080613917,ESHOCK_07_LOC1
86,0.7725626068937625,ESHOCK_07_LOC1
88,0.654531600390868,ESHOCK_07_LOC1
89,0.5235890038508197,ESHOCK_07_LOC1
90,0.4433378071642841,ESHOCK_07_LOC1
91,0.7698008853487479,ESHOCK_07_LOC1
92,0.5723293529083641,ESHOCK_07_LOC1
93,0.8555552289150844,ESHOCK_07_LOC1
94,0.7274856704820671,ESHOCK_07_LOC1
95,0.8960816336405142,ESHOCK_07_LOC1
97,0.9094837851439881,ESHOCK_08_LOC1
98,0.7915007572672434,ESHOCK_08_LOC1
99,0.45312478236396475,ESHOCK_08_LOC1
100,0.5596760427190454,ESHOCK_08_LOC1
101,0.5117879704696069,ESHOCK_08_LOC1
102,0.7784912416312411,ESHOCK_08_LOC1
103,0.4530986415138929,ESHOCK_08_LOC1
104,0.8500411847778174,ESHOCK_08_LOC1
105,0.8178586268818325,ESHOCK_08_LOC1
106,0.8494148330492765,ESHOCK_08_LOC1
107,0.4531739806299025,ESHOCK_08_LOC1
108,0.823614563042303,ESHOCK_08_LOC1
109,0.9433563140558319,ESHOCK_08_LOC1
110,0.7378900502553372,ESHOCK_08_LOC1
111,0.6819373104834533,ESHOCK_08_LOC1
113,0.8617498856130407,ESHOCK_08_LOC1
114,0.45280571480263426,ESHOCK_08_LOC1
115,0.9696651635320193,ESHOCK_08_LOC1
116,0.7243712371772288,ESHOCK_08_LOC1
117,0.45304449116038886,ESHOCK_08_LOC1
118,0.4530057294476678,ESHOCK_08_LOC1
120,0.4531498883040489,ESHOCK_08_LOC1
121,0.9729502133948928,ESHOCK_08_LOC1
122,0.45298645328772036,ESHOCK_08_LOC1
123,0.7515010130908178,ESHOCK_08_LOC1
124,0.45287810081410357,ESHOCK_08_LOC1
125,0.45308686888611793,ESHOCK_08_LOC1
126,0.8772185100298355,ESHOCK_08_LOC1
127,0.4531310585576436,ESHOCK_08_LOC1
128,0.4529614722587058,ESHOCK_08_LOC1
132,0.4593032384659641,ESHOCK_09_LOC1
135,0.7477702672578662,ESHOCK_09_LOC1
136,0.4596228308578407,ESHOCK_09_LOC1
137,0.8051314579169968,ESHOCK_09_LOC1
138,0.8580392581208851,ESHOCK_09_LOC1
139,0.5955370165703691,ESHOCK_09_LOC1
140,0.7276078776716538,ESHOCK_09_LOC1
142,0.6428195656934873,ESHOCK_09_LOC1
144,0.7443789087338066,ESHOCK_09_LOC1
145,0.6860164681303045,ESHOCK_09_LOC1
146,0.6053712010013422,ESHOCK_09_LOC1
147,0.813226425047557,ESHOCK_09_LOC1
151,0.37360522458094847,ESHOCK_09_LOC1
152,0.6245951632988589,ESHOCK_09_LOC1
153,0.6308326377066716,ESHOCK_09_LOC1
154,0.7824045896670804,ESHOCK_09_LOC1
155,0.6892529082994326,ESHOCK_09_LOC1
156,0.5161278215850533,ESHOCK_09_LOC1
157,0.5931275408404109,ESHOCK_09_LOC1
158,0.728130900479814,ESHOCK_09_LOC1
159,0.8301547986880058,ESHOCK_09_LOC1
161,0.758481230575829,ESHOCK_09_LOC1
162,0.876209978473619,ESHOCK_09_LOC1
163,0.8841096605481729,ESHOCK_09_LOC1
164,0.8465328082983306,ESHOCK_09_LOC1
166,0.6951078337536922,ESHOCK_09_LOC1
