session_name,ensemble,ensemble_id,state,neuron_id,sig,ensemble_orig
acute_11,0,65,act,2629,True,0
acute_11,0,65,act,2622,True,0
acute_11,0,65,act,2620,True,0
acute_11,0,65,act,2619,True,0
acute_11,0,65,act,2618,True,0
acute_11,1,66,act,2625,True,1
acute_11,1,66,act,2624,True,1
acute_11,1,66,act,2623,True,1
acute_11,1,66,act,2616,True,1
acute_11,1,66,act,2610,True,1
acute_11,1,66,act,2609,True,1
acute_11,1,66,act,2592,True,1
acute_11,1,66,act,2607,True,1
acute_11,1,66,act,2606,True,1
acute_11,1,66,act,2593,True,1
acute_11,1,66,act,2594,True,1
acute_11,1,66,act,2605,True,1
acute_11,1,66,act,2596,True,1
acute_11,1,66,act,2604,True,1
acute_11,1,66,act,2603,True,1
acute_11,1,66,act,2598,True,1
acute_11,1,66,act,2608,True,1
acute_11,2,67,act,2628,True,2
acute_11,2,67,act,2621,True,2
acute_11,2,67,act,2613,True,2
acute_11,2,67,act,2630,True,2
acute_11,2,67,act,2611,True,2
acute_11,2,67,act,2612,True,2
acute_11,-1,-1,act,2617,False,3
acute_11,-1,-1,act,2595,False,3
acute_11,-1,-1,act,2626,False,3
acute_11,-1,-1,act,2627,False,3
acute_11,-1,-1,act,2601,False,3
